bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,lithium_flux m^-2sr^-1s^-1GV^-1,lithium_flux_error_statistical m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,lithium_to_helium_ratio,lithium_to_helium_ratio_error_statistical,lithium_to_helium_ratio_error_time_dependent,lithium_to_helium_ratio_error_time_independent
2457,56.1,60.3,0.0001563,1.76e-05,1.2e-06,3.3e-06,0.003479,0.000392,3.2e-05,8.8e-05
2458,1.92,2.15,0.198,0.0098,0.0016,0.0047,0.004247,0.000211,5.3e-05,0.000119
2458,2.15,2.4,0.2139,0.0092,0.0012,0.0045,0.004685,0.000201,4.5e-05,0.000115
2458,2.4,2.67,0.2245,0.0084,0.001,0.0046,0.005174,0.000194,4.3e-05,0.000123
2458,2.67,2.97,0.2229,0.0076,0.0008,0.0046,0.005536,0.000189,4.1e-05,0.000129
2458,2.97,3.29,0.2035,0.0065,0.0006,0.0041,0.005503,0.000177,3.8e-05,0.000127
2458,3.29,3.64,0.1987,0.0058,0.0004,0.0041,0.006011,0.000176,3.8e-05,0.000139
2458,3.64,4.02,0.169,0.0049,0.0003,0.0035,0.005816,0.000169,3.6e-05,0.000135
2458,4.02,4.43,0.1457,0.0041,0.0003,0.003,0.005766,0.000162,3.5e-05,0.000134
2458,4.43,4.88,0.1335,0.0034,0.0003,0.0028,0.006153,0.000157,3.7e-05,0.000144
2458,4.88,5.37,0.1149,0.0028,0.0003,0.0024,0.006274,0.000156,3.8e-05,0.000149
2458,5.37,5.9,0.09318,0.00234,0.00024,0.00202,0.006015,0.000152,3.7e-05,0.000146
2458,5.9,6.47,0.07942,0.00197,0.00023,0.00177,0.006165,0.000153,3.8e-05,0.000153
2458,6.47,7.09,0.06824,0.00165,0.00023,0.00154,0.00638,0.000154,4.1e-05,0.000161
2458,7.09,7.76,0.05544,0.00135,0.0002,0.00126,0.006292,0.000153,4.1e-05,0.00016
2458,7.76,8.48,0.04341,0.0011,0.00017,0.00099,0.006004,0.000152,4e-05,0.000153
2458,8.48,9.26,0.03533,0.00092,0.00015,0.00081,0.005973,0.000156,4.1e-05,0.000152
2458,9.26,10.1,0.02847,0.00078,0.00012,0.00065,0.005885,0.000162,4.1e-05,0.000149
2458,10.1,11.0,0.02263,0.00066,0.0001,0.00051,0.005743,0.000168,4e-05,0.000145
2458,11.0,12.0,0.01905,0.00056,9e-05,0.00042,0.005924,0.000176,4.3e-05,0.000148
2458,12.0,13.0,0.01524,0.00049,8e-05,0.00033,0.005816,0.000189,4.3e-05,0.000143
2458,13.0,14.1,0.01194,0.00041,6e-05,0.00026,0.005568,0.000191,4.2e-05,0.000136
2458,14.1,15.3,0.01029,0.00035,5e-05,0.00022,0.005878,0.000203,4.5e-05,0.000143
2458,15.3,16.6,0.008473,0.000301,4.6e-05,0.000178,0.00598,0.000213,4.6e-05,0.000144
2458,16.6,18.0,0.006234,0.00024,3.4e-05,0.00013,0.005417,0.000209,4.2e-05,0.00013
2458,18.0,19.5,0.005151,0.000201,2.8e-05,0.000107,0.005529,0.000217,4.2e-05,0.000132
2458,19.5,21.1,0.00388,0.000161,2.1e-05,8e-05,0.005096,0.000212,3.9e-05,0.000122
2458,21.1,22.8,0.002969,0.000131,1.7e-05,6.1e-05,0.004779,0.000212,3.8e-05,0.000114
2458,22.8,24.7,0.002625,0.000112,1.6e-05,5.4e-05,0.005221,0.000224,4.2e-05,0.000125
2458,24.7,26.7,0.002001,9.3e-05,1.2e-05,4.1e-05,0.004893,0.000227,4e-05,0.000117
2458,26.7,28.8,0.001598,8e-05,1e-05,3.3e-05,0.004772,0.000238,3.9e-05,0.000115
2458,28.8,31.1,0.0012,6.5e-05,7e-06,2.5e-05,0.004406,0.00024,3.6e-05,0.000106
2458,31.1,33.5,0.001049,5.9e-05,7e-06,2.2e-05,0.004708,0.000267,3.9e-05,0.000114
2458,33.5,36.1,0.0007625,4.86e-05,5e-06,1.58e-05,0.004167,0.000266,3.5e-05,0.000101
2458,36.1,38.9,0.0005551,4e-05,3.7e-06,1.15e-05,0.003704,0.000267,3.2e-05,9e-05
2458,38.9,41.9,0.0005361,3.79e-05,3.8e-06,1.12e-05,0.004432,0.000314,3.9e-05,0.000108
2458,41.9,45.1,0.0003866,3.12e-05,2.8e-06,8.1e-06,0.003899,0.000315,3.6e-05,9.6e-05
2458,45.1,48.5,0.000315,2.73e-05,2.4e-06,6.6e-06,0.003874,0.000337,3.6e-05,9.6e-05
2458,48.5,52.2,0.0003359,2.7e-05,2.6e-06,7.1e-06,0.005022,0.000405,4.8e-05,0.000125
2458,52.2,56.1,0.0002317,2.19e-05,1.8e-06,4.9e-06,0.004245,0.000402,4.1e-05,0.000107
2458,56.1,60.3,0.0001532,1.71e-05,1.2e-06,3.2e-06,0.003366,0.000377,3.2e-05,8.5e-05
2459,1.92,2.15,0.2188,0.0111,0.0025,0.0052,0.004644,0.000237,6.9e-05,0.00013
2459,2.15,2.4,0.2246,0.0101,0.002,0.0047,0.00489,0.000221,5.7e-05,0.00012
2459,2.4,2.67,0.2117,0.0088,0.0012,0.0044,0.004849,0.000202,4.3e-05,0.000115
2459,2.67,2.97,0.2134,0.008,0.0009,0.0044,0.005273,0.000199,3.9e-05,0.000123
2459,2.97,3.29,0.202,0.007,0.0007,0.0041,0.005452,0.00019,3.6e-05,0.000126
2459,3.29,3.64,0.1984,0.0063,0.0005,0.004,0.006029,0.000191,3.7e-05,0.000139
2459,3.64,4.02,0.1649,0.0052,0.0004,0.0034,0.005667,0.00018,3.3e-05,0.000131
2459,4.02,4.43,0.1471,0.0044,0.0003,0.003,0.005808,0.000175,3.3e-05,0.000135
2459,4.43,4.88,0.1295,0.0036,0.0003,0.0027,0.005971,0.000167,3.4e-05,0.00014
2459,4.88,5.37,0.1132,0.003,0.0003,0.0024,0.006142,0.000166,3.6e-05,0.000146
2459,5.37,5.9,0.09107,0.0025,0.00027,0.00197,0.005911,0.000163,3.4e-05,0.000143
2459,5.9,6.47,0.0768,0.00209,0.0003,0.00171,0.005966,0.000163,3.7e-05,0.000148
2459,6.47,7.09,0.06668,0.00176,0.00027,0.00151,0.006278,0.000166,4e-05,0.000158
2459,7.09,7.76,0.05633,0.00147,0.00021,0.00128,0.006441,0.000168,4e-05,0.000163
2459,7.76,8.48,0.04429,0.0012,0.00018,0.00101,0.006155,0.000167,4e-05,0.000157
2459,8.48,9.26,0.03589,0.001,0.00016,0.00082,0.006065,0.00017,4.1e-05,0.000154
2459,9.26,10.1,0.02771,0.00083,0.00013,0.00063,0.005745,0.000172,3.9e-05,0.000146
2459,10.1,11.0,0.02306,0.00072,0.00011,0.00052,0.00585,0.000182,4e-05,0.000147
2459,11.0,12.0,0.01911,0.00061,0.0001,0.00042,0.005954,0.00019,4.2e-05,0.000148
2459,12.0,13.0,0.01447,0.00052,8e-05,0.00032,0.005553,0.000199,4e-05,0.000137
2459,13.0,14.1,0.01146,0.00043,6e-05,0.00025,0.005349,0.000202,4e-05,0.000131
2459,14.1,15.3,0.009558,0.000368,5.4e-05,0.000203,0.005502,0.000212,4.1e-05,0.000133
2459,15.3,16.6,0.007837,0.000312,4.9e-05,0.000165,0.005517,0.00022,4.4e-05,0.000133
2459,16.6,18.0,0.005717,0.000248,3.8e-05,0.000119,0.004963,0.000216,4.1e-05,0.000119
2459,18.0,19.5,0.004981,0.000214,3e-05,0.000103,0.005307,0.000228,4.1e-05,0.000127
2459,19.5,21.1,0.003844,0.000173,2.1e-05,7.9e-05,0.005042,0.000228,3.7e-05,0.000121
2459,21.1,22.8,0.003126,0.000145,1.7e-05,6.5e-05,0.005051,0.000235,3.7e-05,0.000121
2459,22.8,24.7,0.002369,0.000115,1.3e-05,4.9e-05,0.004703,0.000229,3.5e-05,0.000113
2459,24.7,26.7,0.001674,9.1e-05,1e-05,3.5e-05,0.004082,0.000223,3.1e-05,9.8e-05
2459,26.7,28.8,0.001678,8.8e-05,1e-05,3.5e-05,0.004988,0.000262,3.8e-05,0.00012
2459,28.8,31.1,0.001287,7.3e-05,8e-06,2.7e-05,0.00472,0.000267,3.7e-05,0.000114
2459,31.1,33.5,0.0009709,6.15e-05,6e-06,2.01e-05,0.004363,0.000277,3.4e-05,0.000105
2459,33.5,36.1,0.0009119,5.72e-05,5.9e-06,1.89e-05,0.004999,0.000315,4e-05,0.000121
2459,36.1,38.9,0.0006433,4.63e-05,4.3e-06,1.34e-05,0.004293,0.00031,3.6e-05,0.000104
2459,38.9,41.9,0.000536,4.08e-05,3.7e-06,1.12e-05,0.004435,0.000339,3.8e-05,0.000108
2459,41.9,45.1,0.0003909,3.38e-05,2.9e-06,8.2e-06,0.003928,0.00034,3.4e-05,9.7e-05
2459,45.1,48.5,0.0003033,2.88e-05,2.3e-06,6.4e-06,0.003726,0.000355,3.4e-05,9.2e-05
2459,48.5,52.2,0.0002685,2.6e-05,2.1e-06,5.7e-06,0.004013,0.00039,3.7e-05,0.0001
2459,52.2,56.1,0.0001937,2.15e-05,1.5e-06,4.1e-06,0.00356,0.000396,3.3e-05,8.9e-05
2459,56.1,60.3,0.0001494,1.82e-05,1.2e-06,3.2e-06,0.003349,0.000409,3.1e-05,8.4e-05
2460,1.92,2.15,0.2107,0.01,0.0018,0.005,0.004533,0.000215,5.6e-05,0.000127
2460,2.15,2.4,0.2217,0.0092,0.0014,0.0046,0.004904,0.000204,4.6e-05,0.00012
2460,2.4,2.67,0.227,0.0084,0.0011,0.0047,0.005291,0.000195,4.1e-05,0.000125
2460,2.67,2.97,0.2122,0.0073,0.0008,0.0043,0.005317,0.000184,3.5e-05,0.000124
2460,2.97,3.29,0.2093,0.0066,0.0006,0.0043,0.005736,0.00018,3.3e-05,0.000132
2460,3.29,3.64,0.1925,0.0057,0.0004,0.0039,0.005924,0.000175,3.1e-05,0.000137
2460,3.64,4.02,0.1748,0.0049,0.0003,0.0036,0.006064,0.000172,3e-05,0.00014
2460,4.02,4.43,0.1431,0.004,0.0003,0.0029,0.005725,0.000161,2.7e-05,0.000133
2460,4.43,4.88,0.132,0.0033,0.0003,0.0027,0.006166,0.000157,2.9e-05,0.000144
2460,4.88,5.37,0.1108,0.0028,0.0003,0.0023,0.006106,0.000152,2.9e-05,0.000145
2460,5.37,5.9,0.094,0.00232,0.00024,0.00203,0.006169,0.000153,2.9e-05,0.000149
2460,5.9,6.47,0.08041,0.00196,0.00023,0.00179,0.00633,0.000155,3.1e-05,0.000157
2460,6.47,7.09,0.06526,0.00159,0.00021,0.00148,0.006193,0.000151,3.2e-05,0.000156
2460,7.09,7.76,0.05385,0.00131,0.00019,0.00123,0.006206,0.000152,3.3e-05,0.000157
2460,7.76,8.48,0.0427,0.00107,0.00016,0.00098,0.005978,0.000151,3.3e-05,0.000152
2460,8.48,9.26,0.03423,0.0009,0.00014,0.00078,0.005887,0.000154,3.4e-05,0.00015
2460,9.26,10.1,0.02797,0.00076,0.00013,0.00063,0.005872,0.000161,3.5e-05,0.000149
2460,10.1,11.0,0.02276,0.00065,0.0001,0.00051,0.005804,0.000167,3.4e-05,0.000146
2460,11.0,12.0,0.0184,0.00055,9e-05,0.00041,0.00581,0.000173,3.8e-05,0.000145
2460,12.0,13.0,0.01536,0.00049,8e-05,0.00034,0.005938,0.00019,3.8e-05,0.000146
2460,13.0,14.1,0.0124,0.00041,6e-05,0.00027,0.005846,0.000195,3.8e-05,0.000143
2460,14.1,15.3,0.009895,0.000343,5.2e-05,0.00021,0.005726,0.000199,3.7e-05,0.000139
2460,15.3,16.6,0.008174,0.000292,4.3e-05,0.000172,0.005836,0.000209,3.8e-05,0.000141
2460,16.6,18.0,0.006259,0.000238,3.4e-05,0.000131,0.005463,0.000208,3.6e-05,0.000131
2460,18.0,19.5,0.005102,0.000198,2.8e-05,0.000106,0.005466,0.000213,3.7e-05,0.000131
2460,19.5,21.1,0.003781,0.000157,2.1e-05,7.8e-05,0.005008,0.000209,3.4e-05,0.00012
2460,21.1,22.8,0.003361,0.000138,1.9e-05,6.9e-05,0.005474,0.000226,3.8e-05,0.000131
2460,22.8,24.7,0.002459,0.000108,1.4e-05,5.1e-05,0.004894,0.000215,3.4e-05,0.000117
2460,24.7,26.7,0.002102,9.4e-05,1.2e-05,4.3e-05,0.005155,0.000232,3.7e-05,0.000124
2460,26.7,28.8,0.001612,7.9e-05,1e-05,3.3e-05,0.00483,0.000238,3.5e-05,0.000116
2460,28.8,31.1,0.001133,6.3e-05,7e-06,2.3e-05,0.004168,0.000231,3.1e-05,0.0001
2460,31.1,33.5,0.0009588,5.61e-05,6.1e-06,1.98e-05,0.004332,0.000254,3.2e-05,0.000105
2460,33.5,36.1,0.0007499,4.76e-05,4.9e-06,1.55e-05,0.004125,0.000263,3.1e-05,0.0001
2460,36.1,38.9,0.0006818,4.38e-05,4.6e-06,1.41e-05,0.004562,0.000293,3.6e-05,0.000111
2460,38.9,41.9,0.0005488,3.79e-05,3.8e-06,1.14e-05,0.004516,0.000313,3.6e-05,0.00011
2460,41.9,45.1,0.0004733,3.41e-05,3.5e-06,9.9e-06,0.004784,0.000345,4e-05,0.000118
2460,45.1,48.5,0.0003503,2.85e-05,2.7e-06,7.4e-06,0.004285,0.000349,3.7e-05,0.000106
2460,48.5,52.2,0.000251,2.31e-05,2e-06,5.3e-06,0.003761,0.000347,3.3e-05,9.4e-05
2460,52.2,56.1,0.0002064,2.04e-05,1.6e-06,4.4e-06,0.003827,0.000379,3.4e-05,9.6e-05
2460,56.1,60.3,0.0001331,1.58e-05,1e-06,2.8e-06,0.002982,0.000354,2.6e-05,7.5e-05
2461,1.92,2.15,0.2215,0.0104,0.0021,0.0052,0.004824,0.000226,6.2e-05,0.000135
2461,2.15,2.4,0.2221,0.0092,0.0012,0.0046,0.00495,0.000206,4.3e-05,0.000121
2461,2.4,2.67,0.2085,0.008,0.0009,0.0043,0.004893,0.000188,3.4e-05,0.000116
2461,2.67,2.97,0.2119,0.0073,0.0009,0.0043,0.005335,0.000184,3.5e-05,0.000124
2461,2.97,3.29,0.1998,0.0064,0.0011,0.0041,0.00551,0.000176,3.8e-05,0.000127
2461,3.29,3.64,0.1765,0.0054,0.0008,0.0036,0.005412,0.000166,3.3e-05,0.000125
2461,3.64,4.02,0.1701,0.0049,0.0005,0.0035,0.005932,0.00017,2.8e-05,0.000137
2461,4.02,4.43,0.1587,0.0042,0.0004,0.0033,0.006369,0.000169,2.8e-05,0.000148
2461,4.43,4.88,0.1329,0.0034,0.0005,0.0028,0.006219,0.000157,3.1e-05,0.000145
2461,4.88,5.37,0.1173,0.0028,0.0004,0.0025,0.006476,0.000157,3.2e-05,0.000153
2461,5.37,5.9,0.09322,0.00231,0.00028,0.00202,0.006134,0.000152,2.7e-05,0.000149
2461,5.9,6.47,0.07945,0.00194,0.00025,0.00177,0.006287,0.000154,2.9e-05,0.000156
2461,6.47,7.09,0.06656,0.0016,0.00023,0.00151,0.006353,0.000154,3e-05,0.00016
2461,7.09,7.76,0.05253,0.00129,0.00019,0.0012,0.006076,0.00015,3e-05,0.000154
2461,7.76,8.48,0.04242,0.00107,0.00016,0.00097,0.005979,0.000151,3e-05,0.000152
2461,8.48,9.26,0.03469,0.0009,0.00014,0.00079,0.005972,0.000155,3.1e-05,0.000152
2461,9.26,10.1,0.02817,0.00076,0.00012,0.00064,0.005925,0.000161,3.2e-05,0.00015
2461,10.1,11.0,0.02351,0.00066,0.00011,0.00053,0.006049,0.000171,3.4e-05,0.000152
2461,11.0,12.0,0.01771,0.00053,8e-05,0.00039,0.005618,0.00017,3.2e-05,0.00014
2461,12.0,13.0,0.01491,0.00048,7e-05,0.00033,0.005785,0.000187,3.4e-05,0.000143
2461,13.0,14.1,0.01147,0.00039,6e-05,0.00025,0.005443,0.000188,3.3e-05,0.000133
2461,14.1,15.3,0.009582,0.000337,4.9e-05,0.000204,0.005561,0.000196,3.4e-05,0.000135
2461,15.3,16.6,0.008011,0.000288,4.4e-05,0.000169,0.005692,0.000205,3.6e-05,0.000137
2461,16.6,18.0,0.005715,0.000227,3.4e-05,0.000119,0.005,0.000199,3.4e-05,0.00012
2461,18.0,19.5,0.004996,0.000196,2.8e-05,0.000104,0.005397,0.000212,3.5e-05,0.000129
2461,19.5,21.1,0.004147,0.000165,2.2e-05,8.6e-05,0.005507,0.00022,3.4e-05,0.000132
2461,21.1,22.8,0.002796,0.000126,1.5e-05,5.8e-05,0.004536,0.000205,2.9e-05,0.000109
2461,22.8,24.7,0.00231,0.000104,1.3e-05,4.8e-05,0.004628,0.000209,3e-05,0.000111
2461,24.7,26.7,0.002086,9.3e-05,1.2e-05,4.3e-05,0.005137,0.00023,3.4e-05,0.000123
2461,26.7,28.8,0.001702,8.1e-05,1e-05,3.5e-05,0.005167,0.000246,3.5e-05,0.000124
2461,28.8,31.1,0.001285,6.6e-05,8e-06,2.7e-05,0.004759,0.000246,3.3e-05,0.000115
2461,31.1,33.5,0.001059,5.9e-05,7e-06,2.2e-05,0.004812,0.000267,3.4e-05,0.000116
2461,33.5,36.1,0.00077,4.81e-05,5e-06,1.59e-05,0.004246,0.000266,3.1e-05,0.000103
2461,36.1,38.9,0.0005969,4.08e-05,4e-06,1.24e-05,0.00402,0.000275,3e-05,9.8e-05
2461,38.9,41.9,0.0005084,3.63e-05,3.6e-06,1.06e-05,0.004188,0.0003,3.2e-05,0.000102
2461,41.9,45.1,0.000343,2.89e-05,2.5e-06,7.2e-06,0.003459,0.000292,2.8e-05,8.5e-05
2461,45.1,48.5,0.0003092,2.66e-05,2.3e-06,6.5e-06,0.003778,0.000326,3.1e-05,9.4e-05
2461,48.5,52.2,0.0002098,2.1e-05,1.6e-06,4.4e-06,0.003129,0.000314,2.6e-05,7.8e-05
2461,52.2,56.1,0.0002163,2.08e-05,1.7e-06,4.6e-06,0.003953,0.000381,3.3e-05,9.9e-05
2461,56.1,60.3,0.0001663,1.76e-05,1.3e-06,3.5e-06,0.003707,0.000392,3.1e-05,9.3e-05
2462,1.92,2.15,0.1921,0.0095,0.0022,0.0045,0.00415,0.000206,5.9e-05,0.000116
2462,2.15,2.4,0.1958,0.0086,0.0016,0.0041,0.004292,0.00019,4.5e-05,0.000105
2462,2.4,2.67,0.2014,0.0079,0.001,0.0042,0.00466,0.000183,3.4e-05,0.00011
2462,2.67,2.97,0.2211,0.0075,0.001,0.0045,0.005489,0.000187,3.6e-05,0.000128
2462,2.97,3.29,0.2084,0.0066,0.0008,0.0042,0.005672,0.000179,3.4e-05,0.000131
2462,3.29,3.64,0.1884,0.0056,0.0006,0.0038,0.005743,0.000172,2.9e-05,0.000132
2462,3.64,4.02,0.1731,0.0049,0.0004,0.0036,0.006027,0.000172,2.7e-05,0.000139
2462,4.02,4.43,0.149,0.0041,0.0003,0.0031,0.005995,0.000165,2.5e-05,0.000139
2462,4.43,4.88,0.1282,0.0033,0.0003,0.0027,0.006025,0.000155,2.5e-05,0.000141
2462,4.88,5.37,0.1026,0.0027,0.0003,0.0022,0.00568,0.000147,2.5e-05,0.000135
2462,5.37,5.9,0.09008,0.00227,0.00026,0.00195,0.005937,0.00015,2.6e-05,0.000144
2462,5.9,6.47,0.07805,0.00193,0.00023,0.00174,0.006173,0.000153,2.7e-05,0.000153
2462,6.47,7.09,0.06467,0.00158,0.00021,0.00146,0.006162,0.000151,2.8e-05,0.000155
2462,7.09,7.76,0.05206,0.00129,0.00018,0.00119,0.006029,0.00015,2.9e-05,0.000153
2462,7.76,8.48,0.0434,0.00108,0.00016,0.00099,0.006131,0.000153,3e-05,0.000156
2462,8.48,9.26,0.03464,0.0009,0.00013,0.00079,0.005978,0.000156,3e-05,0.000152
2462,9.26,10.1,0.02787,0.00076,0.00012,0.00063,0.005859,0.00016,3.1e-05,0.000148
2462,10.1,11.0,0.02332,0.00066,0.0001,0.00052,0.006051,0.000172,3.3e-05,0.000152
2462,11.0,12.0,0.01837,0.00055,9e-05,0.00041,0.005834,0.000174,3.3e-05,0.000145
2462,12.0,13.0,0.01435,0.00047,7e-05,0.00031,0.005586,0.000184,3.3e-05,0.000138
2462,13.0,14.1,0.01146,0.00039,6e-05,0.00025,0.005451,0.000188,3.3e-05,0.000133
2462,14.1,15.3,0.009546,0.000337,5e-05,0.000203,0.005575,0.000197,3.4e-05,0.000135
2462,15.3,16.6,0.00793,0.000287,4.4e-05,0.000167,0.00565,0.000205,3.7e-05,0.000136
2462,16.6,18.0,0.006048,0.000234,3.5e-05,0.000126,0.005359,0.000207,3.5e-05,0.000129
2462,18.0,19.5,0.00456,0.000187,2.5e-05,9.5e-05,0.00495,0.000204,3.1e-05,0.000119
2462,19.5,21.1,0.004077,0.000163,2.2e-05,8.4e-05,0.005447,0.000219,3.4e-05,0.00013
2462,21.1,22.8,0.003032,0.000131,1.7e-05,6.3e-05,0.00495,0.000214,3.1e-05,0.000118
2462,22.8,24.7,0.002609,0.00011,1.5e-05,5.4e-05,0.005232,0.000222,3.4e-05,0.000125
2462,24.7,26.7,0.001956,9e-05,1.1e-05,4e-05,0.00484,0.000224,3.2e-05,0.000116
2462,26.7,28.8,0.001526,7.7e-05,9e-06,3.1e-05,0.004616,0.000232,3.1e-05,0.000111
2462,28.8,31.1,0.001259,6.6e-05,8e-06,2.6e-05,0.00467,0.000244,3.2e-05,0.000113
2462,31.1,33.5,0.0009427,5.54e-05,5.9e-06,1.95e-05,0.004284,0.000252,3e-05,0.000103
2462,33.5,36.1,0.000727,4.67e-05,4.7e-06,1.5e-05,0.004034,0.00026,2.9e-05,9.8e-05
2462,36.1,38.9,0.0006114,4.13e-05,4.1e-06,1.27e-05,0.004161,0.000282,3.1e-05,0.000101
2462,38.9,41.9,0.0004862,3.56e-05,3.4e-06,1.01e-05,0.004019,0.000295,3.1e-05,9.8e-05
2462,41.9,45.1,0.0003983,3.12e-05,2.9e-06,8.3e-06,0.004006,0.000314,3.2e-05,9.9e-05
2462,45.1,48.5,0.0002826,2.55e-05,2.1e-06,6e-06,0.003489,0.000315,2.9e-05,8.7e-05
2462,48.5,52.2,0.0002224,2.17e-05,1.7e-06,4.7e-06,0.003328,0.000325,2.8e-05,8.3e-05
2462,52.2,56.1,0.0002205,2.1e-05,1.7e-06,4.7e-06,0.004035,0.000385,3.4e-05,0.000101
2462,56.1,60.3,0.0001792,1.82e-05,1.4e-06,3.8e-06,0.003967,0.000405,3.3e-05,0.0001
2463,1.92,2.15,0.1942,0.0095,0.0033,0.0046,0.004518,0.000222,8.6e-05,0.000126
2463,2.15,2.4,0.2031,0.0087,0.0023,0.0043,0.004835,0.000208,6.4e-05,0.000119
2463,2.4,2.67,0.1939,0.0076,0.0013,0.004,0.004843,0.000191,4.3e-05,0.000115
2463,2.67,2.97,0.2105,0.0072,0.0009,0.0043,0.005674,0.000195,3.7e-05,0.000132
2463,2.97,3.29,0.189,0.0061,0.0006,0.0038,0.005561,0.000181,3.1e-05,0.000128
2463,3.29,3.64,0.1741,0.0053,0.0004,0.0035,0.00572,0.000175,2.8e-05,0.000132
2463,3.64,4.02,0.1512,0.0045,0.0003,0.0031,0.005665,0.00017,2.6e-05,0.000131
2463,4.02,4.43,0.1428,0.004,0.0003,0.0029,0.006135,0.00017,2.7e-05,0.000142
2463,4.43,4.88,0.1207,0.0032,0.0003,0.0025,0.00603,0.000159,2.5e-05,0.000141
2463,4.88,5.37,0.1014,0.0026,0.0002,0.0021,0.005944,0.000154,2.4e-05,0.000141
2463,5.37,5.9,0.08858,0.00224,0.0002,0.00192,0.006188,0.000157,2.5e-05,0.00015
2463,5.9,6.47,0.07424,0.00187,0.00019,0.00165,0.006165,0.000156,2.6e-05,0.000153
2463,6.47,7.09,0.06099,0.00153,0.00018,0.00138,0.006098,0.000154,2.7e-05,0.000154
2463,7.09,7.76,0.05286,0.00129,0.00017,0.00121,0.006385,0.000157,2.9e-05,0.000162
2463,7.76,8.48,0.04252,0.00107,0.00014,0.00097,0.006254,0.000158,2.9e-05,0.000159
2463,8.48,9.26,0.03416,0.00089,0.00013,0.00078,0.006105,0.00016,3e-05,0.000155
2463,9.26,10.1,0.02698,0.00075,0.00011,0.00061,0.005887,0.000164,3e-05,0.000149
2463,10.1,11.0,0.02206,0.00064,0.0001,0.0005,0.00584,0.00017,3.2e-05,0.000147
2463,11.0,12.0,0.0176,0.00053,9e-05,0.00039,0.005745,0.000175,3.3e-05,0.000143
2463,12.0,13.0,0.01608,0.0005,8e-05,0.00035,0.006392,0.000199,3.8e-05,0.000158
2463,13.0,14.1,0.01184,0.0004,6e-05,0.00025,0.005746,0.000195,3.3e-05,0.00014
2463,14.1,15.3,0.009265,0.000332,4.4e-05,0.000197,0.005474,0.000196,3.1e-05,0.000133
2463,15.3,16.6,0.007877,0.000286,3.8e-05,0.000166,0.005726,0.000208,3.3e-05,0.000138
2463,16.6,18.0,0.006426,0.000241,3.3e-05,0.000134,0.005742,0.000216,3.4e-05,0.000138
2463,18.0,19.5,0.005029,0.000197,2.6e-05,0.000104,0.005512,0.000216,3.3e-05,0.000132
2463,19.5,21.1,0.003726,0.000156,2e-05,7.7e-05,0.005003,0.00021,3.1e-05,0.00012
2463,21.1,22.8,0.003287,0.000137,1.8e-05,6.8e-05,0.005417,0.000226,3.5e-05,0.00013
2463,22.8,24.7,0.00246,0.000107,1.4e-05,5.1e-05,0.004956,0.000217,3.2e-05,0.000119
2463,24.7,26.7,0.002018,9.2e-05,1.2e-05,4.2e-05,0.004986,0.000228,3.3e-05,0.00012
2463,26.7,28.8,0.001598,7.9e-05,1e-05,3.3e-05,0.004834,0.000238,3.3e-05,0.000116
2463,28.8,31.1,0.001245,6.6e-05,8e-06,2.6e-05,0.004623,0.000244,3.2e-05,0.000111
2463,31.1,33.5,0.001011,5.8e-05,6e-06,2.1e-05,0.004599,0.000262,3.2e-05,0.000111
2463,33.5,36.1,0.0007422,4.73e-05,4.8e-06,1.54e-05,0.004098,0.000262,3e-05,9.9e-05
2463,36.1,38.9,0.0006116,4.14e-05,4.1e-06,1.27e-05,0.004164,0.000282,3.1e-05,0.000101
2463,38.9,41.9,0.0005627,3.83e-05,3.9e-06,1.17e-05,0.004639,0.000317,3.6e-05,0.000113
2463,41.9,45.1,0.0004051,3.15e-05,3e-06,8.5e-06,0.004104,0.00032,3.3e-05,0.000101
2463,45.1,48.5,0.0002953,2.61e-05,2.2e-06,6.2e-06,0.003664,0.000324,3e-05,9.1e-05
2463,48.5,52.2,0.0002214,2.17e-05,1.7e-06,4.7e-06,0.003286,0.000322,2.8e-05,8.2e-05
2463,52.2,56.1,0.0001961,1.99e-05,1.5e-06,4.1e-06,0.003574,0.000363,3e-05,9e-05
2463,56.1,60.3,0.0001891,1.88e-05,1.5e-06,4e-06,0.004261,0.000424,3.5e-05,0.000107
2464,1.92,2.15,0.2068,0.01,0.0015,0.0049,0.004643,0.000226,5.4e-05,0.00013
2464,2.15,2.4,0.2064,0.0089,0.0008,0.0043,0.004753,0.000206,3.8e-05,0.000117
2464,2.4,2.67,0.2098,0.0081,0.0008,0.0043,0.005056,0.000194,3.4e-05,0.00012
2464,2.67,2.97,0.194,0.007,0.0008,0.004,0.005052,0.000183,3.2e-05,0.000118
2464,2.97,3.29,0.1943,0.0063,0.0007,0.004,0.005548,0.000181,3.2e-05,0.000128
2464,3.29,3.64,0.1817,0.0055,0.0004,0.0037,0.00578,0.000176,2.9e-05,0.000133
2464,3.64,4.02,0.1523,0.0046,0.0003,0.0031,0.005494,0.000167,2.5e-05,0.000127
2464,4.02,4.43,0.1564,0.0042,0.0003,0.0032,0.006467,0.000174,2.7e-05,0.00015
2464,4.43,4.88,0.127,0.0033,0.0003,0.0026,0.006097,0.000158,2.5e-05,0.000142
