bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2510,41.9,45.1,0.0005371,3.65e-05,3.7e-06,1.3e-05,0.005418,0.000369,4.2e-05,0.000149
2510,45.1,48.5,0.0004374,3.19e-05,3.1e-06,1.07e-05,0.005371,0.000393,4.3e-05,0.000149
2510,48.5,52.2,0.0003566,2.76e-05,2.6e-06,8.8e-06,0.00538,0.000418,4.3e-05,0.00015
2510,52.2,56.1,0.0003313,2.59e-05,2.4e-06,8.2e-06,0.006146,0.000482,5e-05,0.000173
2510,56.1,60.3,0.0002126,2e-05,1.6e-06,5.3e-06,0.004719,0.000445,3.9e-05,0.000134
2511,1.92,2.15,0.6744,0.0233,0.0093,0.0213,0.007378,0.000255,0.000114,0.000258
2511,2.15,2.4,0.6241,0.0195,0.0051,0.0177,0.007758,0.000243,7.8e-05,0.000241
2511,2.4,2.67,0.5405,0.0156,0.0018,0.0146,0.007604,0.00022,5.1e-05,0.000224
2511,2.67,2.97,0.4995,0.0133,0.0033,0.0136,0.008113,0.000216,7e-05,0.000239
2511,2.97,3.29,0.4341,0.0109,0.0025,0.0115,0.008213,0.000207,6.4e-05,0.000235
2511,3.29,3.64,0.3745,0.009,0.0013,0.0096,0.008347,0.000202,5.3e-05,0.000232
2511,3.64,4.02,0.3308,0.0077,0.0008,0.0083,0.008835,0.000206,5.1e-05,0.00024
2511,4.02,4.43,0.2702,0.0061,0.0007,0.0067,0.00867,0.000197,4.9e-05,0.000233
2511,4.43,4.88,0.2271,0.0048,0.0007,0.0056,0.008776,0.000186,5.1e-05,0.000234
2511,4.88,5.37,0.1847,0.0039,0.0006,0.0045,0.008724,0.000183,5.1e-05,0.000231
2511,5.37,5.9,0.1529,0.0032,0.0005,0.0037,0.008795,0.000183,5.3e-05,0.000232
2511,5.9,6.47,0.1223,0.0026,0.0004,0.0029,0.008631,0.000182,5.2e-05,0.000226
2511,6.47,7.09,0.09905,0.00207,0.00038,0.00234,0.008578,0.00018,5.3e-05,0.000224
2511,7.09,7.76,0.0793,0.00167,0.00031,0.00186,0.008475,0.000179,5.2e-05,0.00022
2511,7.76,8.48,0.06515,0.00139,0.00026,0.00152,0.008589,0.000184,5.3e-05,0.000222
2511,8.48,9.26,0.05215,0.00116,0.00022,0.00121,0.008479,0.000189,5.4e-05,0.000219
2511,9.26,10.1,0.04151,0.00097,0.00018,0.00096,0.00835,0.000196,5.4e-05,0.000215
2511,10.1,11.0,0.03309,0.00082,0.00016,0.00076,0.008234,0.000205,5.5e-05,0.000211
2511,11.0,12.0,0.02803,0.0007,0.00014,0.00064,0.008639,0.000218,5.9e-05,0.000221
2511,12.0,13.0,0.02136,0.0006,0.00011,0.00049,0.008137,0.00023,5.7e-05,0.000208
2511,13.0,14.1,0.01687,0.0005,9e-05,0.00038,0.007874,0.000233,5.5e-05,0.000201
2511,14.1,15.3,0.01403,0.00042,7e-05,0.00032,0.008053,0.000244,5.7e-05,0.000205
2511,15.3,16.6,0.0107,0.00034,6e-05,0.00024,0.00759,0.000245,5.4e-05,0.000194
2511,16.6,18.0,0.008514,0.000285,4.7e-05,0.000193,0.007421,0.000249,5.4e-05,0.00019
2511,18.0,19.5,0.006989,0.000237,3.9e-05,0.000158,0.007558,0.000257,5.5e-05,0.000194
2511,19.5,21.1,0.005781,0.000198,3.3e-05,0.000131,0.007694,0.000264,5.7e-05,0.000198
2511,21.1,22.8,0.00401,0.000153,2.3e-05,9.1e-05,0.006569,0.000252,4.9e-05,0.000169
2511,22.8,24.7,0.003583,0.000131,2.1e-05,8.2e-05,0.007159,0.000264,5.4e-05,0.000186
2511,24.7,26.7,0.002691,0.000108,1.6e-05,6.2e-05,0.006661,0.000268,5e-05,0.000173
2511,26.7,28.8,0.002206,9.4e-05,1.3e-05,5.1e-05,0.006669,0.000284,5.1e-05,0.000175
2511,28.8,31.1,0.001901,8.2e-05,1.2e-05,4.4e-05,0.007028,0.000305,5.5e-05,0.000185
2511,31.1,33.5,0.001502,7.1e-05,9e-06,3.5e-05,0.006846,0.000326,5.4e-05,0.000182
2511,33.5,36.1,0.001145,6e-05,7e-06,2.7e-05,0.006384,0.000334,5.1e-05,0.000171
2511,36.1,38.9,0.0008544,4.96e-05,5.6e-06,2.03e-05,0.005876,0.000342,4.8e-05,0.000158
2511,38.9,41.9,0.0007041,4.35e-05,4.8e-06,1.69e-05,0.005852,0.000362,4.9e-05,0.000159
2511,41.9,45.1,0.0005416,3.69e-05,3.8e-06,1.31e-05,0.005484,0.000375,4.6e-05,0.00015
2511,45.1,48.5,0.0004981,3.43e-05,3.6e-06,1.21e-05,0.006183,0.000427,5.3e-05,0.000171
2511,48.5,52.2,0.0003843,2.88e-05,2.8e-06,9.5e-06,0.005838,0.00044,5.1e-05,0.000163
2511,52.2,56.1,0.000266,2.34e-05,2e-06,6.6e-06,0.004844,0.000426,4.2e-05,0.000137
2511,56.1,60.3,0.0002356,2.12e-05,1.7e-06,5.9e-06,0.005333,0.000481,4.7e-05,0.000152
2512,1.92,2.15,0.6218,0.0207,0.0091,0.0196,0.007,0.000234,0.000112,0.000245
2512,2.15,2.4,0.5866,0.0177,0.0036,0.0166,0.007411,0.000225,6.1e-05,0.00023
2512,2.4,2.67,0.5644,0.015,0.0022,0.0153,0.008112,0.000217,5.4e-05,0.000239
2512,2.67,2.97,0.4935,0.0125,0.0025,0.0135,0.008138,0.000207,5.9e-05,0.00024
2512,2.97,3.29,0.4617,0.0107,0.0027,0.0122,0.008841,0.000206,6.9e-05,0.000253
2512,3.29,3.64,0.3845,0.0088,0.0013,0.0099,0.008681,0.000199,5.2e-05,0.000241
2512,3.64,4.02,0.3327,0.0074,0.0009,0.0083,0.008956,0.0002,4.9e-05,0.000243
2512,4.02,4.43,0.2735,0.006,0.0008,0.0067,0.008842,0.000193,4.9e-05,0.000238
2512,4.43,4.88,0.2269,0.0047,0.0007,0.0055,0.008829,0.000182,5e-05,0.000236
2512,4.88,5.37,0.188,0.0038,0.0006,0.0046,0.008907,0.000181,5.1e-05,0.000236
2512,5.37,5.9,0.1538,0.0031,0.0006,0.0037,0.008892,0.000181,5.2e-05,0.000234
2512,5.9,6.47,0.125,0.0025,0.0005,0.003,0.008851,0.000181,5.2e-05,0.000232
2512,6.47,7.09,0.0974,0.00202,0.00039,0.0023,0.008465,0.000176,5.1e-05,0.000221
2512,7.09,7.76,0.07732,0.00163,0.00031,0.00182,0.008292,0.000175,5e-05,0.000215
2512,7.76,8.48,0.06169,0.00134,0.00026,0.00144,0.008159,0.000177,5e-05,0.000211
2512,8.48,9.26,0.05313,0.00115,0.00023,0.00123,0.008711,0.00019,5.4e-05,0.000225
2512,9.26,10.1,0.04139,0.00096,0.00019,0.00096,0.00837,0.000195,5.3e-05,0.000215
2512,10.1,11.0,0.03207,0.0008,0.00015,0.00074,0.007987,0.0002,5.1e-05,0.000205
2512,11.0,12.0,0.02692,0.00068,0.00013,0.00062,0.00828,0.000211,5.4e-05,0.000212
2512,12.0,13.0,0.02182,0.0006,0.00011,0.0005,0.008265,0.000229,5.4e-05,0.000211
2512,13.0,14.1,0.01623,0.00048,8e-05,0.00037,0.007578,0.000227,5.1e-05,0.000193
2512,14.1,15.3,0.0132,0.00041,7e-05,0.0003,0.007554,0.000234,5.1e-05,0.000193
2512,15.3,16.6,0.01121,0.00035,6e-05,0.00025,0.007898,0.000247,5.5e-05,0.000202
2512,16.6,18.0,0.008442,0.000282,4.6e-05,0.000191,0.007381,0.000247,5.2e-05,0.000189
2512,18.0,19.5,0.007138,0.000238,4e-05,0.000162,0.007683,0.000257,5.5e-05,0.000197
2512,19.5,21.1,0.005594,0.000194,3.1e-05,0.000127,0.00744,0.000259,5.3e-05,0.000191
2512,21.1,22.8,0.004302,0.000158,2.4e-05,9.8e-05,0.006995,0.000258,5e-05,0.00018
2512,22.8,24.7,0.003527,0.00013,2e-05,8.1e-05,0.007092,0.000262,5.1e-05,0.000184
2512,24.7,26.7,0.002855,0.000111,1.6e-05,6.6e-05,0.007058,0.000274,5.1e-05,0.000184
2512,26.7,28.8,0.002347,9.6e-05,1.4e-05,5.4e-05,0.007136,0.000294,5.2e-05,0.000187
2512,28.8,31.1,0.001772,7.9e-05,1.1e-05,4.1e-05,0.006553,0.000293,4.9e-05,0.000173
2512,31.1,33.5,0.001491,7.1e-05,9e-06,3.5e-05,0.006749,0.000321,5.2e-05,0.000179
2512,33.5,36.1,0.001119,5.9e-05,7e-06,2.6e-05,0.006168,0.000325,4.8e-05,0.000165
2512,36.1,38.9,0.0009163,5.11e-05,6e-06,2.18e-05,0.006243,0.00035,5e-05,0.000168
2512,38.9,41.9,0.0006792,4.25e-05,4.6e-06,1.63e-05,0.005643,0.000354,4.6e-05,0.000153
2512,41.9,45.1,0.0005947,3.85e-05,4.1e-06,1.44e-05,0.00602,0.000391,5e-05,0.000165
2512,45.1,48.5,0.0004842,3.36e-05,3.5e-06,1.18e-05,0.005956,0.000415,5e-05,0.000165
2512,48.5,52.2,0.0003556,2.76e-05,2.6e-06,8.7e-06,0.005407,0.000421,4.6e-05,0.000151
2512,52.2,56.1,0.000293,2.44e-05,2.2e-06,7.3e-06,0.00543,0.000454,4.7e-05,0.000153
2512,56.1,60.3,0.0002041,1.96e-05,1.5e-06,5.1e-06,0.004577,0.000441,3.9e-05,0.00013
2513,1.92,2.15,0.6475,0.0218,0.0103,0.0204,0.006842,0.000231,0.000117,0.000239
2513,2.15,2.4,0.6279,0.0188,0.0032,0.0178,0.007474,0.000224,5.4e-05,0.000232
2513,2.4,2.67,0.5568,0.0152,0.0021,0.0151,0.007592,0.000208,4.7e-05,0.000224
2513,2.67,2.97,0.5084,0.0129,0.0026,0.0139,0.007984,0.000204,5.4e-05,0.000235
2513,2.97,3.29,0.4847,0.0112,0.0024,0.0129,0.008835,0.000205,5.8e-05,0.000253
2513,3.29,3.64,0.3877,0.009,0.0014,0.0099,0.00837,0.000195,4.6e-05,0.000233
2513,3.64,4.02,0.3591,0.0078,0.001,0.009,0.0093,0.000204,4.6e-05,0.000253
2513,4.02,4.43,0.2979,0.0063,0.001,0.0074,0.009318,0.000199,4.7e-05,0.000251
2513,4.43,4.88,0.2353,0.0048,0.0009,0.0058,0.008866,0.000182,4.7e-05,0.000237
2513,4.88,5.37,0.1878,0.0038,0.0008,0.0045,0.008631,0.000177,4.7e-05,0.000229
2513,5.37,5.9,0.1485,0.0031,0.0006,0.0036,0.008337,0.000175,4.6e-05,0.00022
2513,5.9,6.47,0.123,0.0026,0.0006,0.0029,0.008474,0.000176,5e-05,0.000222
2513,6.47,7.09,0.09754,0.00204,0.00045,0.0023,0.008295,0.000174,4.7e-05,0.000216
2513,7.09,7.76,0.07898,0.00166,0.00034,0.00185,0.008312,0.000175,4.5e-05,0.000216
2513,7.76,8.48,0.06481,0.00138,0.00028,0.00151,0.008408,0.000179,4.5e-05,0.000217
2513,8.48,9.26,0.05071,0.00113,0.00023,0.00118,0.008143,0.000183,4.5e-05,0.00021
2513,9.26,10.1,0.04059,0.00095,0.00019,0.00094,0.008077,0.000191,4.5e-05,0.000208
2513,10.1,11.0,0.03114,0.00079,0.00015,0.00072,0.00766,0.000195,4.4e-05,0.000196
2513,11.0,12.0,0.02682,0.00068,0.00013,0.00061,0.008126,0.000208,4.7e-05,0.000208
2513,12.0,13.0,0.02038,0.00058,0.0001,0.00046,0.007656,0.00022,4.5e-05,0.000196
2513,13.0,14.1,0.0163,0.00049,8e-05,0.00037,0.007512,0.000225,4.6e-05,0.000192
2513,14.1,15.3,0.01386,0.00042,7e-05,0.00031,0.0079,0.00024,4.8e-05,0.000202
2513,15.3,16.6,0.01074,0.00034,6e-05,0.00024,0.007535,0.000242,4.6e-05,0.000192
2513,16.6,18.0,0.008413,0.000283,4.3e-05,0.000191,0.007317,0.000247,4.4e-05,0.000187
2513,18.0,19.5,0.007139,0.00024,3.7e-05,0.000162,0.00764,0.000258,4.7e-05,0.000196
2513,19.5,21.1,0.005185,0.000188,2.8e-05,0.000118,0.006861,0.00025,4.3e-05,0.000176
2513,21.1,22.8,0.004206,0.000157,2.4e-05,9.6e-05,0.006855,0.000257,4.4e-05,0.000177
2513,22.8,24.7,0.003509,0.00013,2e-05,8e-05,0.007021,0.000262,4.6e-05,0.000182
2513,24.7,26.7,0.002641,0.000107,1.5e-05,6.1e-05,0.006468,0.000262,4.3e-05,0.000168
2513,26.7,28.8,0.002266,9.5e-05,1.4e-05,5.2e-05,0.00683,0.000287,4.6e-05,0.000179
2513,28.8,31.1,0.001713,7.8e-05,1e-05,4e-05,0.006307,0.000287,4.3e-05,0.000166
2513,31.1,33.5,0.00146,7e-05,9e-06,3.4e-05,0.006574,0.000316,4.6e-05,0.000174
2513,33.5,36.1,0.001197,6.1e-05,8e-06,2.8e-05,0.006648,0.000339,4.8e-05,0.000178
2513,36.1,38.9,0.0008448,4.91e-05,5.6e-06,2.01e-05,0.005722,0.000334,4.2e-05,0.000154
2513,38.9,41.9,0.0006724,4.23e-05,4.6e-06,1.61e-05,0.00551,0.000348,4.1e-05,0.00015
2513,41.9,45.1,0.0005567,3.72e-05,3.9e-06,1.35e-05,0.005609,0.000376,4.3e-05,0.000154
2513,45.1,48.5,0.0004485,3.24e-05,3.2e-06,1.09e-05,0.005554,0.000403,4.3e-05,0.000154
2513,48.5,52.2,0.0003604,2.78e-05,2.6e-06,8.9e-06,0.005456,0.000423,4.3e-05,0.000152
2513,52.2,56.1,0.0003112,2.52e-05,2.3e-06,7.7e-06,0.005699,0.000462,4.6e-05,0.000161
2513,56.1,60.3,0.0002811,2.3e-05,2.1e-06,7e-06,0.00637,0.000524,5.1e-05,0.000181
2514,1.92,2.15,0.6648,0.0219,0.0076,0.021,0.0066,0.000217,9.1e-05,0.000231
2514,2.15,2.4,0.6734,0.0193,0.005,0.0191,0.00763,0.000219,7.2e-05,0.000237
2514,2.4,2.67,0.6059,0.0158,0.0018,0.0164,0.007841,0.000205,5e-05,0.000231
2514,2.67,2.97,0.5292,0.0131,0.0027,0.0144,0.007977,0.000198,5.8e-05,0.000235
2514,2.97,3.29,0.4653,0.0109,0.0027,0.0123,0.008205,0.000193,6.1e-05,0.000235
2514,3.29,3.64,0.4079,0.0091,0.0018,0.0105,0.008555,0.000192,5.5e-05,0.000238
2514,3.64,4.02,0.3345,0.0075,0.0011,0.0084,0.008431,0.000189,4.6e-05,0.000229
2514,4.02,4.43,0.2954,0.0063,0.0008,0.0073,0.008999,0.000191,4.6e-05,0.000242
2514,4.43,4.88,0.2367,0.0048,0.0007,0.0058,0.00876,0.000178,4.5e-05,0.000234
2514,4.88,5.37,0.1861,0.0038,0.0007,0.0045,0.008371,0.000172,4.5e-05,0.000222
2514,5.37,5.9,0.1619,0.0032,0.0006,0.0039,0.008927,0.000179,4.8e-05,0.000235
2514,5.9,6.47,0.1268,0.0026,0.0005,0.003,0.008587,0.000176,4.6e-05,0.000225
2514,6.47,7.09,0.102,0.0021,0.0004,0.0024,0.008565,0.000176,4.6e-05,0.000223
2514,7.09,7.76,0.08118,0.00168,0.00032,0.00191,0.008405,0.000175,4.6e-05,0.000218
2514,7.76,8.48,0.06628,0.0014,0.00027,0.00155,0.008523,0.00018,4.7e-05,0.00022
2514,8.48,9.26,0.05376,0.00117,0.00023,0.00125,0.008537,0.000186,4.8e-05,0.00022
2514,9.26,10.1,0.04348,0.00099,0.0002,0.001,0.008559,0.000196,5.1e-05,0.00022
2514,10.1,11.0,0.03341,0.00082,0.00017,0.00077,0.008113,0.0002,5.1e-05,0.000208
2514,11.0,12.0,0.02651,0.00068,0.00015,0.00061,0.008012,0.000206,5.4e-05,0.000205
2514,12.0,13.0,0.02087,0.00059,0.00011,0.00048,0.007798,0.000222,5.1e-05,0.000199
2514,13.0,14.1,0.01732,0.0005,9e-05,0.00039,0.007941,0.000232,5.1e-05,0.000203
2514,14.1,15.3,0.01394,0.00042,7e-05,0.00032,0.007837,0.000238,5e-05,0.0002
2514,15.3,16.6,0.01086,0.00035,6e-05,0.00025,0.007561,0.000242,4.9e-05,0.000193
2514,16.6,18.0,0.00848,0.000285,4.6e-05,0.000192,0.007349,0.000248,4.8e-05,0.000188
2514,18.0,19.5,0.006875,0.000236,3.8e-05,0.000156,0.007319,0.000252,4.8e-05,0.000188
2514,19.5,21.1,0.00571,0.000198,3.2e-05,0.00013,0.007513,0.000261,5e-05,0.000193
2514,21.1,22.8,0.004587,0.000165,2.6e-05,0.000104,0.007402,0.000267,5e-05,0.000191
2514,22.8,24.7,0.003438,0.000129,2e-05,7.9e-05,0.00684,0.000258,4.6e-05,0.000177
2514,24.7,26.7,0.002689,0.000108,1.6e-05,6.2e-05,0.006588,0.000266,4.5e-05,0.000172
2514,26.7,28.8,0.002253,9.5e-05,1.3e-05,5.2e-05,0.006831,0.000288,4.8e-05,0.000179
2514,28.8,31.1,0.00174,7.9e-05,1.1e-05,4e-05,0.006446,0.000292,4.6e-05,0.00017
2514,31.1,33.5,0.001413,6.9e-05,9e-06,3.3e-05,0.006359,0.000311,4.6e-05,0.000169
2514,33.5,36.1,0.001083,5.8e-05,7e-06,2.6e-05,0.005984,0.000321,4.4e-05,0.00016
2514,36.1,38.9,0.0009019,5.09e-05,6e-06,2.14e-05,0.006113,0.000346,4.6e-05,0.000165
2514,38.9,41.9,0.0007642,4.52e-05,5.2e-06,1.83e-05,0.006287,0.000373,4.8e-05,0.000171
2514,41.9,45.1,0.0005762,3.8e-05,4e-06,1.39e-05,0.00583,0.000385,4.6e-05,0.00016
2514,45.1,48.5,0.0004345,3.2e-05,3.1e-06,1.06e-05,0.005372,0.000396,4.3e-05,0.000149
2514,48.5,52.2,0.0003284,2.66e-05,2.4e-06,8.1e-06,0.004945,0.000402,4e-05,0.000138
2514,52.2,56.1,0.0002729,2.36e-05,2e-06,6.8e-06,0.005009,0.000435,4.1e-05,0.000141
2514,56.1,60.3,0.000231,2.09e-05,1.7e-06,5.8e-06,0.005135,0.000466,4.2e-05,0.000146
2515,1.92,2.15,0.7045,0.0225,0.0094,0.0222,0.006866,0.000219,0.000106,0.00024
2515,2.15,2.4,0.6795,0.0195,0.0053,0.0193,0.007535,0.000216,7.4e-05,0.000234
2515,2.4,2.67,0.6207,0.0161,0.0038,0.0168,0.007954,0.000206,6.5e-05,0.000234
2515,2.67,2.97,0.5762,0.0138,0.0029,0.0157,0.008524,0.000205,6e-05,0.000251
2515,2.97,3.29,0.5086,0.0115,0.0032,0.0135,0.008824,0.0002,6.9e-05,0.000253
2515,3.29,3.64,0.4265,0.0094,0.0017,0.0109,0.008813,0.000196,5.3e-05,0.000245
2515,3.64,4.02,0.3658,0.0079,0.0012,0.0091,0.009104,0.000197,4.9e-05,0.000247
2515,4.02,4.43,0.3026,0.0064,0.001,0.0075,0.009097,0.000192,4.7e-05,0.000245
2515,4.43,4.88,0.2496,0.005,0.0009,0.0061,0.009115,0.000181,4.7e-05,0.000244
2515,4.88,5.37,0.1969,0.0039,0.0008,0.0048,0.00879,0.000176,4.6e-05,0.000233
2515,5.37,5.9,0.1601,0.0032,0.0006,0.0038,0.008762,0.000177,4.7e-05,0.000231
2515,5.9,6.47,0.1276,0.0026,0.0005,0.003,0.008602,0.000176,4.6e-05,0.000225
2515,6.47,7.09,0.1035,0.0021,0.0004,0.0024,0.008607,0.000175,4.6e-05,0.000224
2515,7.09,7.76,0.08176,0.00169,0.00034,0.00192,0.008393,0.000174,4.5e-05,0.000218
2515,7.76,8.48,0.06779,0.00141,0.00029,0.00158,0.008662,0.000181,4.6e-05,0.000224
2515,8.48,9.26,0.05566,0.00119,0.00024,0.00129,0.008795,0.000189,4.8e-05,0.000227
2515,9.26,10.1,0.04277,0.00098,0.0002,0.00099,0.008377,0.000193,4.7e-05,0.000215
2515,10.1,11.0,0.03432,0.00083,0.00016,0.00079,0.008345,0.000203,4.8e-05,0.000214
2515,11.0,12.0,0.02806,0.0007,0.00014,0.00064,0.00844,0.000211,5e-05,0.000216
2515,12.0,13.0,0.02102,0.00059,0.00011,0.00048,0.007852,0.000222,4.9e-05,0.000201
2515,13.0,14.1,0.0183,0.00052,0.00011,0.00042,0.008362,0.000237,5.5e-05,0.000213
2515,14.1,15.3,0.01389,0.00042,8e-05,0.00032,0.00779,0.000236,5.1e-05,0.000199
2515,15.3,16.6,0.01094,0.00035,6e-05,0.00025,0.007636,0.000243,5.1e-05,0.000195
2515,16.6,18.0,0.008581,0.000285,5.2e-05,0.000194,0.007373,0.000246,5.1e-05,0.000189
2515,18.0,19.5,0.006621,0.00023,3.9e-05,0.00015,0.007047,0.000246,4.7e-05,0.000181
2515,19.5,21.1,0.005457,0.000193,3.1e-05,0.000124,0.00716,0.000254,4.7e-05,0.000184
2515,21.1,22.8,0.004256,0.000158,2.5e-05,9.7e-05,0.006871,0.000256,4.6e-05,0.000177
2515,22.8,24.7,0.003289,0.000126,1.9e-05,7.5e-05,0.006527,0.000251,4.4e-05,0.000169
2515,24.7,26.7,0.00273,0.000108,1.6e-05,6.3e-05,0.0067,0.000267,4.5e-05,0.000174
2515,26.7,28.8,0.002234,9.4e-05,1.3e-05,5.2e-05,0.006724,0.000284,4.6e-05,0.000176
2515,28.8,31.1,0.001673,7.7e-05,1e-05,3.9e-05,0.006193,0.000286,4.3e-05,0.000163
2515,31.1,33.5,0.001345,6.7e-05,8e-06,3.1e-05,0.006137,0.000307,4.3e-05,0.000163
2515,33.5,36.1,0.00109,5.8e-05,7e-06,2.6e-05,0.006029,0.000322,4.3e-05,0.000161
2515,36.1,38.9,0.0009653,5.26e-05,6.4e-06,2.29e-05,0.006484,0.000355,4.8e-05,0.000175
2515,38.9,41.9,0.0007213,4.39e-05,4.9e-06,1.73e-05,0.005934,0.000362,4.5e-05,0.000161
2515,41.9,45.1,0.0005875,3.83e-05,4.1e-06,1.42e-05,0.005983,0.000392,4.6e-05,0.000164
2515,45.1,48.5,0.0004521,3.26e-05,3.2e-06,1.1e-05,0.005553,0.000401,4.3e-05,0.000154
2515,48.5,52.2,0.0003718,2.83e-05,2.7e-06,9.1e-06,0.005609,0.000428,4.5e-05,0.000157
2515,52.2,56.1,0.0002785,2.38e-05,2e-06,6.9e-06,0.005073,0.000435,4.1e-05,0.000143
2515,56.1,60.3,0.0002435,2.15e-05,1.8e-06,6.1e-06,0.005487,0.000485,4.4e-05,0.000156
2516,1.92,2.15,0.7216,0.0228,0.0111,0.0228,0.006862,0.000218,0.000119,0.00024
2516,2.15,2.4,0.6765,0.0193,0.0033,0.0192,0.007344,0.00021,5.8e-05,0.000228
2516,2.4,2.67,0.6093,0.0158,0.002,0.0165,0.007659,0.000199,5.1e-05,0.000226
2516,2.67,2.97,0.5564,0.0134,0.0032,0.0152,0.008086,0.000196,6.3e-05,0.000238
2516,2.97,3.29,0.493,0.0112,0.0026,0.0131,0.008437,0.000193,6.1e-05,0.000242
2516,3.29,3.64,0.4291,0.0094,0.0014,0.011,0.008741,0.000192,5e-05,0.000243
2516,3.64,4.02,0.3737,0.0079,0.001,0.0093,0.009183,0.000196,4.8e-05,0.00025
2516,4.02,4.43,0.3029,0.0063,0.0009,0.0075,0.009023,0.00019,4.7e-05,0.000243
2516,4.43,4.88,0.25,0.0049,0.0008,0.0061,0.009032,0.000179,4.8e-05,0.000241
2516,4.88,5.37,0.1999,0.0039,0.0007,0.0048,0.008828,0.000175,4.7e-05,0.000234
2516,5.37,5.9,0.1581,0.0032,0.0006,0.0038,0.00859,0.000174,4.7e-05,0.000226
2516,5.9,6.47,0.1315,0.0026,0.0006,0.0031,0.008783,0.000176,4.9e-05,0.00023
2516,6.47,7.09,0.1045,0.0021,0.0004,0.0025,0.00865,0.000175,4.8e-05,0.000226
2516,7.09,7.76,0.08297,0.0017,0.00035,0.00195,0.008508,0.000175,4.7e-05,0.000221
2516,7.76,8.48,0.06884,0.00142,0.00029,0.00161,0.00875,0.000181,4.8e-05,0.000226
2516,8.48,9.26,0.05341,0.00116,0.00024,0.00124,0.008383,0.000183,4.7e-05,0.000216
2516,9.26,10.1,0.04271,0.00098,0.0002,0.00099,0.008329,0.000192,4.9e-05,0.000214
2516,10.1,11.0,0.03435,0.00083,0.00017,0.00079,0.008274,0.000201,5e-05,0.000212
2516,11.0,12.0,0.02722,0.00069,0.00014,0.00062,0.008172,0.000208,5e-05,0.000209
2516,12.0,13.0,0.02162,0.0006,0.00011,0.00049,0.008006,0.000223,5e-05,0.000204
2516,13.0,14.1,0.01774,0.00051,0.0001,0.0004,0.008059,0.000232,5.2e-05,0.000206
2516,14.1,15.3,0.01421,0.00042,8e-05,0.00032,0.008004,0.00024,5.2e-05,0.000204
2516,15.3,16.6,0.01071,0.00034,6e-05,0.00024,0.007475,0.00024,5e-05,0.000191
2516,16.6,18.0,0.008701,0.000287,5.1e-05,0.000197,0.007489,0.000248,5.1e-05,0.000191
2516,18.0,19.5,0.006833,0.000234,3.9e-05,0.000155,0.00726,0.000249,4.8e-05,0.000186
2516,19.5,21.1,0.005411,0.000192,3.1e-05,0.000123,0.007126,0.000254,4.8e-05,0.000183
2516,21.1,22.8,0.004298,0.000159,2.5e-05,9.8e-05,0.006968,0.000259,4.7e-05,0.00018
2516,22.8,24.7,0.003525,0.000131,2.1e-05,8.1e-05,0.007039,0.000262,4.8e-05,0.000182
2516,24.7,26.7,0.002836,0.000111,1.7e-05,6.5e-05,0.006971,0.000273,4.8e-05,0.000182
2516,26.7,28.8,0.002107,9.1e-05,1.3e-05,4.9e-05,0.006337,0.000276,4.4e-05,0.000166
2516,28.8,31.1,0.001813,8e-05,1.1e-05,4.2e-05,0.006665,0.000295,4.7e-05,0.000176
2516,31.1,33.5,0.001284,6.6e-05,8e-06,3e-05,0.005804,0.000297,4.2e-05,0.000154
2516,33.5,36.1,0.001171,6e-05,8e-06,2.8e-05,0.006481,0.000334,4.7e-05,0.000173
2516,36.1,38.9,0.0009418,5.19e-05,6.2e-06,2.24e-05,0.006404,0.000354,4.8e-05,0.000173
2516,38.9,41.9,0.0006866,4.28e-05,4.7e-06,1.65e-05,0.005685,0.000355,4.3e-05,0.000154
2516,41.9,45.1,0.0005601,3.74e-05,3.9e-06,1.35e-05,0.005635,0.000377,4.4e-05,0.000154
2516,45.1,48.5,0.0004995,3.42e-05,3.6e-06,1.22e-05,0.006183,0.000425,4.9e-05,0.000171
2516,48.5,52.2,0.0003422,2.71e-05,2.5e-06,8.4e-06,0.005134,0.000408,4.1e-05,0.000143
2516,52.2,56.1,0.0002742,2.36e-05,2e-06,6.8e-06,0.00501,0.000433,4.1e-05,0.000141
2516,56.1,60.3,0.0002323,2.1e-05,1.7e-06,5.8e-06,0.005145,0.000465,4.2e-05,0.000147
2517,1.92,2.15,0.7297,0.0233,0.0101,0.023,0.006903,0.000221,0.00012,0.000241
2517,2.15,2.4,0.7106,0.0201,0.0036,0.0202,0.00773,0.000219,8e-05,0.00024
2517,2.4,2.67,0.6086,0.016,0.0021,0.0165,0.007631,0.000201,7.2e-05,0.000225
2517,2.67,2.97,0.542,0.0134,0.0029,0.0148,0.007921,0.000196,7.9e-05,0.000233
2517,2.97,3.29,0.5037,0.0115,0.0023,0.0134,0.008631,0.000197,8.1e-05,0.000247
2517,3.29,3.64,0.4513,0.0097,0.0014,0.0116,0.009265,0.0002,8e-05,0.000257
2517,3.64,4.02,0.3544,0.0078,0.001,0.0089,0.00876,0.000193,7.3e-05,0.000238
