begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,D_flux m^-2sr^-1s^-1GV^-1,D_flux_error_statistical m^-2sr^-1s^-1GV^-1,D_flux_error_timedependent m^-2sr^-1s^-1GV^-1,D_flux_error_systematic m^-2sr^-1s^-1GV^-1,3He_flux m^-2sr^-1s^-1GV^-1,3He_flux_error_statistical m^-2sr^-1s^-1GV^-1,3He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,3He_flux_error_systematic m^-2sr^-1s^-1GV^-1,4He_flux m^-2sr^-1s^-1GV^-1,4He_flux_error_statistical m^-2sr^-1s^-1GV^-1,4He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,4He_flux_error_systematic m^-2sr^-1s^-1GV^-1,D_to_4He_ratio,D_to_4He_ratio_error_statistical,D_to_4He_ratio_error_timedependent,D_to_4He_ratio_error_systematic,3He_to_4He_ratio,3He_to_4He_ratio_error_statistical,3He_to_4He_ratio_error_timedependent,3He_to_4He_ratio_error_systematic
2011-05-20,2011-08-30,1.92,2.15,11.21,0.09,0.04,0.45,9.393,0.104,0.103,0.121,60.64,0.22,0.67,0.94,0.1849,0.0016,0.0021,0.008,0.1549,0.0018,0.0024,0.0031
2011-05-20,2011-08-30,2.15,2.4,9.579,0.081,0.08,0.376,8.939,0.094,0.098,0.123,55.61,0.2,0.61,0.84,0.1723,0.0016,0.0024,0.0081,0.1607,0.0018,0.0025,0.0033
2011-05-20,2011-08-30,2.4,2.67,8.762,0.122,0.067,0.331,8.295,0.088,0.091,0.165,51.62,0.18,0.57,0.76,0.1697,0.0024,0.0023,0.0099,0.1607,0.0018,0.0025,0.0035
2011-05-20,2011-08-30,2.67,2.97,7.837,0.154,0.054,0.281,7.388,0.089,0.081,0.166,46.86,0.17,0.52,0.67,0.1672,0.0033,0.0022,0.007,0.1577,0.002,0.0025,0.0036
2011-05-20,2011-08-30,2.97,3.29,6.21,0.174,0.068,0.228,6.087,0.097,0.067,0.154,39.25,0.15,0.43,0.56,0.1582,0.0045,0.0025,0.0067,0.1551,0.0025,0.0024,0.004
2011-05-20,2011-08-30,3.29,3.64,5.57,0.12,0.061,0.227,5.268,0.103,0.058,0.139,34.42,0.15,0.38,0.53,0.1618,0.0036,0.0025,0.008,0.153,0.0031,0.0024,0.004
2011-05-20,2011-08-30,3.64,4.02,4.858,0.094,0.053,0.217,4.475,0.103,0.049,0.119,29.77,0.15,0.33,0.47,0.1632,0.0033,0.0025,0.0087,0.1503,0.0036,0.0023,0.0039
2011-05-20,2011-08-30,4.02,4.43,4.094,0.078,0.045,0.181,3.749,0.092,0.041,0.099,25.41,0.17,0.28,0.41,0.1611,0.0032,0.0025,0.0085,0.1475,0.0037,0.0023,0.0038
2011-05-20,2011-08-30,4.43,4.88,3.468,0.066,0.038,0.154,3.103,0.068,0.034,0.078,21.51,0.18,0.24,0.35,0.1612,0.0034,0.0025,0.0085,0.1443,0.0034,0.0022,0.0036
2011-05-20,2011-08-30,4.88,5.37,2.71,0.059,0.03,0.122,2.302,0.037,0.025,0.053,16.48,0.17,0.18,0.26,0.1645,0.004,0.0026,0.0092,0.1397,0.0027,0.0022,0.0035
2011-05-20,2011-08-30,5.37,5.9,2.279,0.041,0.025,0.103,1.82,0.021,0.02,0.032,13.7,0.15,0.15,0.21,0.1663,0.0035,0.0026,0.0091,0.1328,0.0021,0.0021,0.0028
2011-05-20,2011-08-30,5.9,6.47,1.859,0.032,0.02,0.083,1.474,0.014,0.016,0.023,11.33,0.11,0.12,0.16,0.1641,0.0033,0.0026,0.0088,0.1302,0.0018,0.002,0.0025
2011-05-20,2011-08-30,6.47,7.09,1.486,0.024,0.016,0.06,1.199,0.011,0.013,0.018,9.327,0.066,0.103,0.121,0.1593,0.0028,0.0025,0.0078,0.1286,0.0015,0.002,0.0025
2011-05-20,2011-08-30,7.09,7.76,1.28,0.015,0.014,0.046,0.9697,0.0085,0.0107,0.0164,7.904,0.038,0.087,0.092,0.162,0.0021,0.0025,0.0056,0.1227,0.0012,0.0019,0.0027
2011-05-20,2011-08-30,7.76,8.48,1.025,0.011,0.011,0.033,0.7823,0.007,0.0086,0.015,6.493,0.025,0.071,0.075,0.1578,0.0017,0.0025,0.0063,0.1205,0.0012,0.0019,0.0029
2011-05-20,2011-08-30,8.48,9.26,0.834,0.0076,0.0092,0.0253,0.6239,0.0059,0.0069,0.0128,5.32,0.019,0.059,0.062,0.1568,0.0015,0.0024,0.006,0.1173,0.0012,0.0018,0.003
2011-05-20,2011-08-30,9.26,10.1,0.6594,0.0053,0.0063,0.0198,0.4975,0.005,0.0055,0.0106,4.356,0.016,0.048,0.055,0.1514,0.0013,0.0022,0.0058,0.1142,0.0012,0.0018,0.0031
2011-05-20,2011-08-30,10.1,11.0,0.5443,0.0043,0.004,0.0156,0.3976,0.0042,0.0044,0.0086,3.559,0.013,0.039,0.05,0.1529,0.0013,0.002,0.0057,0.1117,0.0012,0.0017,0.0031
2011-05-20,2011-08-30,11.0,12.0,0.4382,0.0035,0.0024,0.0126,0.3119,0.0036,0.0034,0.0066,2.897,0.011,0.032,0.043,0.1513,0.0014,0.0019,0.0057,0.1077,0.0013,0.0017,0.003
2011-05-20,2011-08-30,12.0,13.0,0.3537,0.003,0.0017,0.0101,0.2511,0.0031,0.0028,0.0052,2.372,0.01,0.026,0.035,0.1491,0.0014,0.0018,0.0056,0.1059,0.0014,0.0016,0.0029
2011-05-20,2011-08-30,13.0,14.1,0.2874,0.0025,0.0009,0.0082,0.2033,0.0027,0.0022,0.0043,1.951,0.009,0.021,0.028,0.1473,0.0015,0.0017,0.0055,0.1042,0.0014,0.0016,0.0027
2011-05-20,2011-08-30,14.1,15.3,0.2326,0.0022,0.0014,0.0066,0.1623,0.0023,0.0018,0.0036,1.6,0.007,0.018,0.022,0.1454,0.0015,0.0018,0.0054,0.1014,0.0015,0.0016,0.0025
2011-05-20,2011-08-30,15.3,16.6,0.1878,0.0016,0.0018,0.0054,0.1298,0.002,0.0014,0.0029,1.313,0.006,0.014,0.017,0.143,0.0014,0.0021,0.0052,0.09882,0.00159,0.00154,0.00222
2011-05-20,2011-08-30,16.6,18.0,0.1514,0.0013,0.0017,0.0043,0.1044,0.0017,0.0011,0.0023,1.077,0.006,0.012,0.013,0.1406,0.0014,0.0022,0.005,0.09694,0.00166,0.00151,0.00211
2011-05-20,2011-08-30,18.0,19.5,0.1223,0.0011,0.0013,0.0035,0.08447,0.00148,0.00093,0.00237,0.8837,0.0049,0.0097,0.0082,0.1384,0.0015,0.0022,0.0048,0.09559,0.00176,0.00149,0.00222
2011-05-20,2011-08-30,19.5,21.1,0.09878,0.00096,0.00075,0.00273,0.06834,0.00129,0.00075,0.0022,0.7235,0.0043,0.008,0.0034,0.1365,0.0015,0.0018,0.0044,0.09446,0.00186,0.00147,0.0031
2011-08-31,2011-12-16,1.92,2.15,10.59,0.08,0.03,0.43,9.129,0.098,0.1,0.118,59.12,0.21,0.65,0.92,0.1792,0.0015,0.002,0.0072,0.1544,0.0017,0.0024,0.0028
2011-08-31,2011-12-16,2.15,2.4,9.15,0.075,0.048,0.359,8.72,0.089,0.096,0.12,54.47,0.19,0.6,0.83,0.168,0.0015,0.002,0.0068,0.1601,0.0017,0.0025,0.003
2011-08-31,2011-12-16,2.4,2.67,8.627,0.101,0.033,0.326,8.145,0.085,0.09,0.162,50.68,0.17,0.56,0.75,0.1702,0.0021,0.002,0.0046,0.1607,0.0018,0.0025,0.0032
2011-08-31,2011-12-16,2.67,2.97,7.882,0.145,0.048,0.282,7.334,0.088,0.081,0.165,46.1,0.16,0.51,0.66,0.171,0.0032,0.0021,0.0061,0.1591,0.002,0.0025,0.0035
2011-08-31,2011-12-16,2.97,3.29,6.235,0.169,0.055,0.229,6.058,0.097,0.067,0.154,38.67,0.14,0.43,0.55,0.1612,0.0044,0.0023,0.0062,0.1567,0.0026,0.0024,0.004
2011-08-31,2011-12-16,3.29,3.64,5.706,0.118,0.063,0.233,5.239,0.104,0.058,0.138,33.96,0.14,0.37,0.53,0.168,0.0035,0.0026,0.0069,0.1543,0.0031,0.0024,0.004
2011-08-31,2011-12-16,3.64,4.02,5.075,0.091,0.056,0.227,4.442,0.104,0.049,0.119,29.35,0.15,0.32,0.46,0.1729,0.0032,0.0027,0.0074,0.1513,0.0036,0.0024,0.004
2011-08-31,2011-12-16,4.02,4.43,4.333,0.075,0.048,0.191,3.69,0.092,0.041,0.098,25.04,0.16,0.28,0.4,0.173,0.0032,0.0027,0.0072,0.1473,0.0038,0.0023,0.0038
2011-08-31,2011-12-16,4.43,4.88,3.647,0.064,0.04,0.162,3.04,0.068,0.033,0.077,21.2,0.17,0.23,0.34,0.172,0.0033,0.0027,0.0072,0.1434,0.0034,0.0022,0.0035
2011-08-31,2011-12-16,4.88,5.37,2.818,0.057,0.031,0.127,2.253,0.037,0.025,0.052,16.25,0.17,0.18,0.26,0.1734,0.004,0.0027,0.0079,0.1386,0.0027,0.0022,0.0033
2011-08-31,2011-12-16,5.37,5.9,2.342,0.039,0.026,0.106,1.784,0.019,0.02,0.032,13.51,0.15,0.15,0.21,0.1733,0.0035,0.0027,0.0078,0.1321,0.002,0.0021,0.0025
2011-08-31,2011-12-16,5.9,6.47,1.9,0.031,0.021,0.085,1.468,0.013,0.016,0.023,11.16,0.11,0.12,0.16,0.1703,0.0032,0.0026,0.0075,0.1316,0.0017,0.002,0.0022
2011-08-31,2011-12-16,6.47,7.09,1.513,0.023,0.017,0.061,1.206,0.01,0.013,0.018,9.172,0.063,0.101,0.119,0.165,0.0027,0.0026,0.0066,0.1314,0.0014,0.002,0.0022
2011-08-31,2011-12-16,7.09,7.76,1.288,0.015,0.014,0.046,0.9617,0.0079,0.0106,0.0162,7.76,0.036,0.085,0.09,0.1659,0.002,0.0026,0.0061,0.1239,0.0012,0.0019,0.0022
2011-08-31,2011-12-16,7.76,8.48,1.027,0.01,0.011,0.033,0.7687,0.0065,0.0085,0.0147,6.374,0.024,0.07,0.074,0.1612,0.0017,0.0025,0.0054,0.1206,0.0011,0.0019,0.0025
2011-08-31,2011-12-16,8.48,9.26,0.8389,0.0072,0.0092,0.0255,0.6167,0.0055,0.0068,0.0126,5.228,0.018,0.058,0.061,0.1605,0.0015,0.0025,0.0053,0.118,0.0011,0.0018,0.0027
2011-08-31,2011-12-16,9.26,10.1,0.6669,0.0051,0.0073,0.02,0.4964,0.0046,0.0055,0.0106,4.28,0.015,0.047,0.054,0.1558,0.0013,0.0024,0.0052,0.116,0.0012,0.0018,0.0028
2011-08-31,2011-12-16,10.1,11.0,0.5482,0.0041,0.006,0.0157,0.3941,0.0039,0.0043,0.0085,3.493,0.012,0.038,0.049,0.1569,0.0013,0.0024,0.005,0.1128,0.0012,0.0018,0.0028
2011-08-31,2011-12-16,11.0,12.0,0.4411,0.0034,0.0049,0.0126,0.3105,0.0033,0.0034,0.0065,2.841,0.011,0.031,0.042,0.1553,0.0013,0.0024,0.005,0.1093,0.0012,0.0017,0.0027
2011-08-31,2011-12-16,12.0,13.0,0.3561,0.0028,0.0025,0.0102,0.2508,0.0029,0.0028,0.0052,2.325,0.009,0.026,0.035,0.1531,0.0014,0.002,0.005,0.1079,0.0013,0.0017,0.0026
2011-08-31,2011-12-16,13.0,14.1,0.2894,0.0024,0.0013,0.0083,0.2032,0.0025,0.0022,0.0043,1.911,0.008,0.021,0.028,0.1515,0.0014,0.0018,0.0049,0.1063,0.0014,0.0017,0.0025
2011-08-31,2011-12-16,14.1,15.3,0.2344,0.0021,0.0009,0.0067,0.1643,0.0021,0.0018,0.0036,1.566,0.007,0.017,0.022,0.1498,0.0015,0.0017,0.0048,0.1049,0.0014,0.0016,0.0024
2011-08-31,2011-12-16,15.3,16.6,0.1895,0.0015,0.0008,0.0054,0.133,0.0018,0.0015,0.003,1.285,0.006,0.014,0.017,0.1475,0.0014,0.0017,0.0046,0.1035,0.0015,0.0016,0.0022
2011-08-31,2011-12-16,16.6,18.0,0.1528,0.0012,0.0006,0.0044,0.107,0.0016,0.0012,0.0024,1.052,0.005,0.012,0.012,0.1452,0.0014,0.0017,0.0045,0.1017,0.0016,0.0016,0.0021
2011-08-31,2011-12-16,18.0,19.5,0.1235,0.0011,0.0004,0.0035,0.0863,0.00139,0.00095,0.00242,0.8621,0.0046,0.0095,0.008,0.1432,0.0014,0.0016,0.0042,0.1001,0.0017,0.0016,0.0022
2011-08-31,2011-12-16,19.5,21.1,0.09978,0.00091,0.00031,0.00276,0.06978,0.00121,0.00077,0.00224,0.7045,0.004,0.0078,0.0033,0.1416,0.0015,0.0016,0.0039,0.09904,0.0018,0.00154,0.00297
2011-12-17,2012-04-02,1.92,2.15,10.9,0.08,0.05,0.44,9.261,0.094,0.102,0.119,59.88,0.21,0.66,0.93,0.1821,0.0015,0.0022,0.0073,0.1547,0.0017,0.0024,0.0027
2011-12-17,2012-04-02,2.15,2.4,9.364,0.073,0.04,0.367,8.829,0.086,0.097,0.121,55.04,0.19,0.61,0.84,0.1701,0.0015,0.002,0.0073,0.1604,0.0017,0.0025,0.0029
2011-12-17,2012-04-02,2.4,2.67,8.627,0.101,0.03,0.326,8.22,0.081,0.09,0.163,51.15,0.17,0.56,0.76,0.1687,0.002,0.0019,0.0072,0.1607,0.0017,0.0025,0.0031
2011-12-17,2012-04-02,2.67,2.97,7.859,0.131,0.034,0.281,7.361,0.083,0.081,0.166,46.48,0.15,0.51,0.66,0.1691,0.0029,0.002,0.0065,0.1584,0.0019,0.0025,0.0033
2011-12-17,2012-04-02,2.97,3.29,6.222,0.156,0.035,0.228,6.073,0.093,0.067,0.154,38.96,0.14,0.43,0.55,0.1597,0.004,0.002,0.0061,0.1559,0.0025,0.0024,0.0038
2011-12-17,2012-04-02,3.29,3.64,5.638,0.114,0.062,0.23,5.253,0.101,0.058,0.139,34.19,0.14,0.38,0.53,0.1649,0.0034,0.0026,0.0068,0.1537,0.003,0.0024,0.0037
2011-12-17,2012-04-02,3.64,4.02,4.967,0.091,0.055,0.222,4.458,0.102,0.049,0.119,29.56,0.14,0.33,0.47,0.168,0.0032,0.0026,0.0076,0.1508,0.0035,0.0023,0.0036
2011-12-17,2012-04-02,4.02,4.43,4.213,0.076,0.046,0.186,3.719,0.091,0.041,0.098,25.23,0.16,0.28,0.41,0.167,0.0032,0.0026,0.0075,0.1474,0.0037,0.0023,0.0035
2011-12-17,2012-04-02,4.43,4.88,3.62,0.065,0.04,0.161,3.071,0.067,0.034,0.077,21.35,0.17,0.23,0.35,0.1695,0.0034,0.0026,0.0075,0.1438,0.0033,0.0022,0.0033
2011-12-17,2012-04-02,4.88,5.37,2.772,0.058,0.03,0.125,2.278,0.036,0.025,0.053,16.37,0.17,0.18,0.26,0.1694,0.004,0.0026,0.0082,0.1392,0.0026,0.0022,0.0032
2011-12-17,2012-04-02,5.37,5.9,2.287,0.04,0.025,0.103,1.844,0.019,0.02,0.033,14.0,0.15,0.15,0.21,0.1633,0.0034,0.0025,0.0079,0.1317,0.0019,0.002,0.0024
2011-12-17,2012-04-02,5.9,6.47,1.839,0.032,0.02,0.082,1.498,0.013,0.016,0.024,11.51,0.11,0.13,0.16,0.1598,0.0031,0.0025,0.0077,0.1301,0.0016,0.002,0.0021
2011-12-17,2012-04-02,6.47,7.09,1.475,0.024,0.016,0.059,1.218,0.01,0.013,0.018,9.425,0.063,0.104,0.123,0.1565,0.0027,0.0024,0.0067,0.1292,0.0013,0.002,0.0021
2011-12-17,2012-04-02,7.09,7.76,1.279,0.015,0.014,0.046,0.9857,0.0079,0.0108,0.0166,7.94,0.036,0.087,0.092,0.1611,0.002,0.0025,0.006,0.1241,0.0011,0.0019,0.0021
2011-12-17,2012-04-02,7.76,8.48,1.037,0.01,0.011,0.033,0.7905,0.0065,0.0087,0.0152,6.482,0.024,0.071,0.075,0.16,0.0016,0.0025,0.0053,0.122,0.0011,0.0019,0.0023
2011-12-17,2012-04-02,8.48,9.26,0.8365,0.0071,0.0092,0.0254,0.6203,0.0055,0.0068,0.0127,5.306,0.018,0.058,0.061,0.1576,0.0014,0.0025,0.0051,0.1169,0.0011,0.0018,0.0025
2011-12-17,2012-04-02,9.26,10.1,0.6631,0.005,0.0053,0.0199,0.5118,0.0046,0.0056,0.0109,4.321,0.015,0.048,0.054,0.1535,0.0013,0.0021,0.005,0.1184,0.0011,0.0018,0.0027
2011-12-17,2012-04-02,10.1,11.0,0.5483,0.0042,0.006,0.0157,0.3959,0.0038,0.0044,0.0085,3.545,0.012,0.039,0.049,0.1547,0.0013,0.0024,0.0049,0.1117,0.0012,0.0017,0.0027
2011-12-17,2012-04-02,11.0,12.0,0.4401,0.0034,0.0048,0.0126,0.3112,0.0032,0.0034,0.0065,2.886,0.011,0.032,0.043,0.1525,0.0013,0.0024,0.005,0.1078,0.0012,0.0017,0.0026
2011-12-17,2012-04-02,12.0,13.0,0.3554,0.0029,0.0026,0.0102,0.251,0.0028,0.0028,0.0052,2.362,0.009,0.026,0.035,0.1504,0.0013,0.002,0.0049,0.1063,0.0013,0.0017,0.0025
2011-12-17,2012-04-02,13.0,14.1,0.2887,0.0025,0.0012,0.0083,0.2032,0.0024,0.0022,0.0043,1.942,0.008,0.021,0.028,0.1487,0.0014,0.0017,0.0048,0.1047,0.0013,0.0016,0.0024
2011-12-17,2012-04-02,14.1,15.3,0.2337,0.0021,0.0009,0.0067,0.1633,0.0021,0.0018,0.0036,1.592,0.007,0.018,0.022,0.1468,0.0015,0.0017,0.0047,0.1026,0.0014,0.0016,0.0023
2011-12-17,2012-04-02,15.3,16.6,0.1886,0.0015,0.0008,0.0054,0.1314,0.0018,0.0014,0.003,1.307,0.006,0.014,0.017,0.1443,0.0013,0.0017,0.0046,0.1005,0.0014,0.0016,0.0021
2011-12-17,2012-04-02,16.6,18.0,0.152,0.0012,0.0006,0.0043,0.1057,0.0015,0.0012,0.0024,1.071,0.005,0.012,0.013,0.1419,0.0014,0.0016,0.0044,0.09865,0.00151,0.00153,0.00206
2011-12-17,2012-04-02,18.0,19.5,0.1227,0.0011,0.0004,0.0035,0.08539,0.00133,0.00094,0.0024,0.8791,0.0046,0.0097,0.0081,0.1396,0.0014,0.0016,0.0042,0.09712,0.00159,0.00151,0.00199
2011-12-17,2012-04-02,19.5,21.1,0.09907,0.00092,0.00024,0.00274,0.06906,0.00115,0.00076,0.00222,0.7192,0.004,0.0079,0.0034,0.1378,0.0015,0.0016,0.0039,0.09602,0.00168,0.00149,0.00197
2012-04-03,2012-07-19,1.92,2.15,9.867,0.072,0.033,0.397,8.348,0.083,0.092,0.108,54.11,0.18,0.6,0.84,0.1824,0.0015,0.0021,0.0069,0.1543,0.0016,0.0024,0.0026
2012-04-03,2012-07-19,2.15,2.4,8.669,0.068,0.039,0.34,8.207,0.076,0.09,0.113,51.11,0.17,0.56,0.78,0.1696,0.0014,0.002,0.0071,0.1606,0.0016,0.0025,0.0028
2012-04-03,2012-07-19,2.4,2.67,7.894,0.094,0.04,0.298,7.577,0.072,0.083,0.151,46.93,0.15,0.52,0.69,0.1682,0.0021,0.002,0.0075,0.1615,0.0016,0.0025,0.0029
2012-04-03,2012-07-19,2.67,2.97,7.163,0.123,0.046,0.256,6.742,0.075,0.074,0.152,42.41,0.14,0.47,0.61,0.1689,0.003,0.0022,0.0071,0.159,0.0019,0.0025,0.0032
2012-04-03,2012-07-19,2.97,3.29,5.99,0.149,0.049,0.22,5.854,0.086,0.064,0.149,37.65,0.13,0.41,0.53,0.1591,0.004,0.0022,0.0062,0.1555,0.0023,0.0024,0.0034
2012-04-03,2012-07-19,3.29,3.64,5.421,0.106,0.06,0.221,5.006,0.095,0.055,0.132,32.89,0.12,0.36,0.51,0.1648,0.0033,0.0026,0.0064,0.1522,0.003,0.0024,0.0035
2012-04-03,2012-07-19,3.64,4.02,4.785,0.085,0.053,0.214,4.231,0.097,0.047,0.113,28.28,0.13,0.31,0.45,0.1692,0.0031,0.0026,0.0071,0.1496,0.0035,0.0023,0.0035
2012-04-03,2012-07-19,4.02,4.43,4.074,0.07,0.045,0.18,3.529,0.086,0.039,0.093,24.01,0.15,0.26,0.39,0.1697,0.0031,0.0026,0.0069,0.147,0.0037,0.0023,0.0035
2012-04-03,2012-07-19,4.43,4.88,3.43,0.06,0.038,0.152,2.903,0.063,0.032,0.073,20.23,0.16,0.22,0.33,0.1695,0.0033,0.0026,0.007,0.1435,0.0033,0.0022,0.0033
2012-04-03,2012-07-19,4.88,5.37,2.874,0.055,0.032,0.129,2.343,0.035,0.026,0.054,16.83,0.16,0.19,0.27,0.1708,0.0036,0.0027,0.0073,0.1392,0.0024,0.0022,0.003
2012-04-03,2012-07-19,5.37,5.9,2.385,0.039,0.019,0.107,1.849,0.018,0.02,0.033,13.95,0.14,0.15,0.21,0.171,0.0033,0.0023,0.0074,0.1326,0.0019,0.0021,0.0023
2012-04-03,2012-07-19,5.9,6.47,1.934,0.031,0.021,0.087,1.509,0.012,0.017,0.024,11.5,0.1,0.13,0.16,0.1682,0.0031,0.0026,0.0072,0.1313,0.0016,0.002,0.002
2012-04-03,2012-07-19,6.47,7.09,1.534,0.023,0.017,0.062,1.232,0.009,0.014,0.019,9.443,0.06,0.104,0.123,0.1625,0.0026,0.0025,0.0064,0.1305,0.0013,0.002,0.0021
2012-04-03,2012-07-19,7.09,7.76,1.306,0.015,0.014,0.047,0.997,0.0075,0.011,0.0168,7.986,0.034,0.088,0.093,0.1636,0.002,0.0025,0.0059,0.1248,0.0011,0.0019,0.0022
2012-04-03,2012-07-19,7.76,8.48,1.042,0.01,0.011,0.033,0.794,0.0063,0.0087,0.0152,6.55,0.023,0.072,0.076,0.159,0.0016,0.0025,0.0052,0.1212,0.001,0.0019,0.0024
2012-04-03,2012-07-19,8.48,9.26,0.8528,0.0069,0.0094,0.0259,0.634,0.0053,0.007,0.013,5.357,0.017,0.059,0.062,0.1592,0.0014,0.0025,0.0049,0.1183,0.0011,0.0018,0.0025
2012-04-03,2012-07-19,9.26,10.1,0.6733,0.0049,0.0074,0.0202,0.501,0.0045,0.0055,0.0107,4.381,0.014,0.048,0.055,0.1537,0.0012,0.0024,0.0048,0.1144,0.0011,0.0018,0.0026
2012-04-03,2012-07-19,10.1,11.0,0.5518,0.0041,0.0043,0.0158,0.3978,0.0038,0.0044,0.0086,3.573,0.012,0.039,0.05,0.1544,0.0013,0.0021,0.0048,0.1113,0.0011,0.0017,0.0026
2012-04-03,2012-07-19,11.0,12.0,0.4442,0.0034,0.0036,0.0127,0.3138,0.0032,0.0035,0.0066,2.904,0.01,0.032,0.043,0.1529,0.0013,0.0021,0.0048,0.108,0.0012,0.0017,0.0025
2012-04-03,2012-07-19,12.0,13.0,0.3586,0.0029,0.0025,0.0103,0.2532,0.0027,0.0028,0.0052,2.375,0.009,0.026,0.036,0.151,0.0013,0.002,0.0048,0.1066,0.0012,0.0017,0.0024
2012-04-03,2012-07-19,13.0,14.1,0.2915,0.0024,0.0016,0.0084,0.205,0.0024,0.0023,0.0043,1.953,0.008,0.021,0.029,0.1493,0.0014,0.0018,0.0047,0.105,0.0013,0.0016,0.0023
2012-04-03,2012-07-19,14.1,15.3,0.236,0.0021,0.0014,0.0067,0.1643,0.002,0.0018,0.0036,1.601,0.007,0.018,0.022,0.1475,0.0014,0.0019,0.0046,0.1026,0.0013,0.0016,0.0022
2012-04-03,2012-07-19,15.3,16.6,0.1907,0.0015,0.0011,0.0054,0.1317,0.0018,0.0014,0.003,1.312,0.006,0.014,0.017,0.1453,0.0013,0.0018,0.0044,0.1004,0.0014,0.0016,0.0021
2012-04-03,2012-07-19,16.6,18.0,0.1538,0.0012,0.0014,0.0044,0.1053,0.0015,0.0012,0.0023,1.074,0.005,0.012,0.013,0.1432,0.0013,0.002,0.0043,0.09806,0.00149,0.00153,0.0021
2012-04-03,2012-07-19,18.0,19.5,0.1242,0.0011,0.001,0.0035,0.08476,0.00132,0.00093,0.00238,0.8798,0.0045,0.0097,0.0081,0.1412,0.0014,0.0019,0.0041,0.09635,0.00158,0.0015,0.00208
2012-04-03,2012-07-19,19.5,21.1,0.1004,0.0009,0.0005,0.0028,0.06847,0.00115,0.00075,0.0022,0.7187,0.0039,0.0079,0.0034,0.1397,0.0015,0.0017,0.0038,0.09527,0.00168,0.00148,0.00215
2012-07-20,2012-11-04,1.92,2.15,8.303,0.071,0.058,0.334,7.086,0.087,0.078,0.091,45.69,0.19,0.5,0.71,0.1817,0.0017,0.0024,0.0086,0.1551,0.002,0.0024,0.0033
2012-07-20,2012-11-04,2.15,2.4,7.504,0.066,0.043,0.294,7.042,0.079,0.077,0.097,43.94,0.17,0.48,0.67,0.1708,0.0017,0.0021,0.0083,0.1603,0.0019,0.0025,0.0034
2012-07-20,2012-11-04,2.4,2.67,6.943,0.092,0.031,0.262,6.56,0.075,0.072,0.13,41.04,0.16,0.45,0.61,0.1692,0.0023,0.002,0.0084,0.1598,0.0019,0.0025,0.0035
2012-07-20,2012-11-04,2.67,2.97,6.387,0.119,0.044,0.229,5.95,0.078,0.065,0.134,37.73,0.14,0.42,0.54,0.1693,0.0032,0.0022,0.0075,0.1577,0.0022,0.0025,0.0037
2012-07-20,2012-11-04,2.97,3.29,5.427,0.141,0.057,0.199,5.289,0.086,0.058,0.134,33.83,0.13,0.37,0.48,0.1604,0.0042,0.0024,0.0065,0.1563,0.0026,0.0024,0.0039
2012-07-20,2012-11-04,3.29,3.64,4.924,0.103,0.054,0.201,4.633,0.093,0.051,0.122,29.85,0.13,0.33,0.46,0.165,0.0035,0.0026,0.0071,0.1552,0.0032,0.0024,0.0039
2012-07-20,2012-11-04,3.64,4.02,4.328,0.083,0.048,0.193,3.95,0.094,0.043,0.105,25.96,0.14,0.29,0.41,0.1667,0.0033,0.0026,0.0079,0.1521,0.0037,0.0024,0.0039
2012-07-20,2012-11-04,4.02,4.43,3.657,0.072,0.04,0.161,3.295,0.083,0.036,0.087,22.28,0.15,0.25,0.36,0.1642,0.0034,0.0026,0.0081,0.1479,0.0039,0.0023,0.0038
2012-07-20,2012-11-04,4.43,4.88,3.098,0.063,0.034,0.138,2.732,0.062,0.03,0.069,18.95,0.16,0.21,0.31,0.1635,0.0036,0.0025,0.0082,0.1442,0.0035,0.0022,0.0036
2012-07-20,2012-11-04,4.88,5.37,2.654,0.056,0.029,0.119,2.213,0.034,0.024,0.051,15.9,0.16,0.17,0.25,0.1669,0.0039,0.0026,0.0083,0.1392,0.0026,0.0022,0.0032
2012-07-20,2012-11-04,5.37,5.9,2.236,0.038,0.025,0.101,1.755,0.018,0.019,0.031,13.27,0.14,0.15,0.2,0.1685,0.0034,0.0026,0.0081,0.1323,0.002,0.0021,0.0025
2012-07-20,2012-11-04,5.9,6.47,1.826,0.03,0.02,0.082,1.434,0.012,0.016,0.023,10.99,0.1,0.12,0.16,0.1662,0.0031,0.0026,0.0078,0.1305,0.0016,0.002,0.0022
2012-07-20,2012-11-04,6.47,7.09,1.465,0.023,0.016,0.059,1.173,0.009,0.013,0.018,9.055,0.06,0.1,0.118,0.1618,0.0027,0.0025,0.0069,0.1295,0.0013,0.002,0.0022
2012-07-20,2012-11-04,7.09,7.76,1.262,0.015,0.014,0.045,0.9343,0.0075,0.0103,0.0158,7.678,0.034,0.084,0.089,0.1643,0.002,0.0026,0.0063,0.1217,0.0011,0.0019,0.0022
2012-07-20,2012-11-04,7.76,8.48,1.011,0.01,0.011,0.032,0.7569,0.0064,0.0083,0.0145,6.317,0.023,0.069,0.073,0.16,0.0017,0.0025,0.0056,0.1198,0.0011,0.0019,0.0025
