bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,nitrogen_flux m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_statistical m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,nitrogen_to_helium_ratio,nitrogen_to_helium_ratio_error_statistical,nitrogen_to_helium_ratio_error_time_dependent,nitrogen_to_helium_ratio_error_time_independent
2432,6.47,7.09,0.08527,0.00198,0.00034,0.0018,0.007654,0.000178,4e-05,0.000182
2432,7.09,7.76,0.07123,0.00163,0.00029,0.00151,0.007877,0.000181,4.2e-05,0.000188
2432,7.76,8.48,0.05903,0.00136,0.00026,0.00125,0.007996,0.000185,4.4e-05,0.000191
2432,8.48,9.26,0.04602,0.00111,0.00021,0.00097,0.007674,0.000186,4.4e-05,0.000184
2432,9.26,10.1,0.03643,0.00093,0.00018,0.00077,0.007496,0.000192,4.4e-05,0.00018
2432,10.1,11.0,0.02914,0.00079,0.00015,0.00061,0.00732,0.000199,4.5e-05,0.000175
2432,11.0,12.0,0.02425,0.00067,0.00013,0.00051,0.007535,0.000209,4.9e-05,0.00018
2432,12.0,13.0,0.01943,0.00059,0.00012,0.00041,0.007403,0.000225,5e-05,0.000177
2432,13.0,14.1,0.01531,0.00049,9e-05,0.00032,0.007147,0.000229,4.8e-05,0.00017
2432,14.1,15.3,0.0135,0.00043,7e-05,0.00028,0.007711,0.000246,4.8e-05,0.000184
2432,15.3,16.6,0.01034,0.00035,5e-05,0.00021,0.007263,0.000248,4.5e-05,0.000173
2432,16.6,18.0,0.008659,0.000301,4.7e-05,0.000179,0.00751,0.000261,4.8e-05,0.000179
2432,18.0,19.5,0.007379,0.000257,4e-05,0.000153,0.007878,0.000275,4.9e-05,0.000188
2432,19.5,21.1,0.005718,0.000209,3e-05,0.000118,0.007543,0.000276,4.7e-05,0.000181
2432,21.1,22.8,0.004397,0.00017,2.4e-05,9.1e-05,0.00706,0.000273,4.5e-05,0.000169
2432,22.8,24.7,0.003446,0.000136,1.9e-05,7.1e-05,0.006818,0.00027,4.4e-05,0.000164
2432,24.7,26.7,0.002945,0.000118,1.7e-05,6.1e-05,0.007231,0.000291,4.7e-05,0.000174
2432,26.7,28.8,0.002428,0.000103,1.4e-05,5e-05,0.007309,0.00031,4.8e-05,0.000176
2432,28.8,31.1,0.001765,8.2e-05,1e-05,3.6e-05,0.006478,0.000303,4.3e-05,0.000156
2432,31.1,33.5,0.001556,7.5e-05,9e-06,3.2e-05,0.007035,0.00034,4.8e-05,0.00017
2432,33.5,36.1,0.001159,6.2e-05,7e-06,2.4e-05,0.006314,0.00034,4.4e-05,0.000152
2432,36.1,38.9,0.0009956,5.55e-05,6.2e-06,2.05e-05,0.006686,0.000374,4.7e-05,0.000162
2432,38.9,41.9,0.0007567,4.67e-05,4.7e-06,1.56e-05,0.006253,0.000387,4.4e-05,0.000152
2432,41.9,45.1,0.0006719,4.26e-05,4.3e-06,1.39e-05,0.006697,0.000426,4.8e-05,0.000163
2432,45.1,48.5,0.0005423,3.71e-05,3.5e-06,1.12e-05,0.006768,0.000465,4.9e-05,0.000166
2432,48.5,52.2,0.0004046,3.07e-05,2.6e-06,8.4e-06,0.006002,0.000457,4.4e-05,0.000148
2432,52.2,56.1,0.0003215,2.66e-05,2.1e-06,6.7e-06,0.005843,0.000486,4.3e-05,0.000145
2432,56.1,60.3,0.0002773,2.38e-05,1.9e-06,5.8e-06,0.006134,0.000529,4.6e-05,0.000153
2433,1.92,2.15,0.4668,0.0182,0.0067,0.0103,0.006289,0.000246,9.5e-05,0.000168
2433,2.15,2.4,0.441,0.0157,0.0035,0.0098,0.006488,0.000231,5.9e-05,0.000167
2433,2.4,2.67,0.4622,0.014,0.0021,0.0096,0.007546,0.000229,4.6e-05,0.00018
2433,2.67,2.97,0.4051,0.0117,0.0013,0.0083,0.007429,0.000214,3.8e-05,0.000173
2433,2.97,3.29,0.3427,0.0096,0.0014,0.007,0.007175,0.000201,4.1e-05,0.000166
2433,3.29,3.64,0.3176,0.0082,0.001,0.0065,0.00773,0.000201,3.8e-05,0.000178
2433,3.64,4.02,0.2665,0.0069,0.0007,0.0054,0.007643,0.000198,3.5e-05,0.000176
2433,4.02,4.43,0.2273,0.0057,0.0006,0.0047,0.007701,0.000193,3.4e-05,0.000178
2433,4.43,4.88,0.19,0.0045,0.0005,0.0039,0.0077,0.000183,3.5e-05,0.000179
2433,4.88,5.37,0.1639,0.0037,0.0005,0.0034,0.008016,0.000183,3.8e-05,0.000188
2433,5.37,5.9,0.1322,0.0031,0.0004,0.0028,0.007822,0.000181,3.8e-05,0.000184
2433,5.9,6.47,0.1092,0.0025,0.0004,0.0023,0.007871,0.000182,3.9e-05,0.000187
2433,6.47,7.09,0.08551,0.002,0.00033,0.0018,0.007547,0.000177,3.9e-05,0.00018
2433,7.09,7.76,0.0687,0.00162,0.00027,0.00145,0.007446,0.000176,3.9e-05,0.000178
2433,7.76,8.48,0.05803,0.00136,0.00023,0.00123,0.007763,0.000183,4e-05,0.000186
2433,8.48,9.26,0.04815,0.00115,0.00019,0.00102,0.007909,0.00019,4.2e-05,0.00019
2433,9.26,10.1,0.03786,0.00096,0.00016,0.0008,0.007664,0.000195,4.1e-05,0.000184
2433,10.1,11.0,0.03094,0.00082,0.00013,0.00065,0.00772,0.000206,4.2e-05,0.000185
2433,11.0,12.0,0.02494,0.00069,0.00011,0.00052,0.007621,0.000211,4.3e-05,0.000182
2433,12.0,13.0,0.02054,0.00061,0.0001,0.00043,0.007721,0.000231,4.5e-05,0.000184
2433,13.0,14.1,0.01621,0.00051,8e-05,0.00034,0.007501,0.000236,4.4e-05,0.000179
2433,14.1,15.3,0.01359,0.00043,7e-05,0.00028,0.007694,0.000247,4.5e-05,0.000183
2433,15.3,16.6,0.01133,0.00037,6e-05,0.00024,0.007938,0.00026,4.8e-05,0.000189
2433,16.6,18.0,0.008421,0.000297,4.2e-05,0.000174,0.00729,0.000258,4.4e-05,0.000174
2433,18.0,19.5,0.006825,0.000247,3.4e-05,0.000141,0.007251,0.000263,4.4e-05,0.000173
2433,19.5,21.1,0.005584,0.000206,2.9e-05,0.000116,0.007355,0.000272,4.5e-05,0.000176
2433,21.1,22.8,0.004534,0.000172,2.4e-05,9.4e-05,0.007254,0.000277,4.5e-05,0.000174
2433,22.8,24.7,0.003565,0.000139,1.9e-05,7.4e-05,0.007043,0.000275,4.4e-05,0.000169
2433,24.7,26.7,0.002933,0.000119,1.6e-05,6.1e-05,0.007141,0.00029,4.5e-05,0.000172
2433,26.7,28.8,0.002403,0.000103,1.3e-05,5e-05,0.007187,0.000309,4.6e-05,0.000173
2433,28.8,31.1,0.001835,8.5e-05,1e-05,3.8e-05,0.006684,0.00031,4.3e-05,0.000161
2433,31.1,33.5,0.001525,7.5e-05,9e-06,3.1e-05,0.006854,0.000339,4.5e-05,0.000165
2433,33.5,36.1,0.001142,6.2e-05,7e-06,2.4e-05,0.006309,0.000346,4.2e-05,0.000152
2433,36.1,38.9,0.001038,5.7e-05,6e-06,2.1e-05,0.006997,0.000388,4.7e-05,0.000169
2433,38.9,41.9,0.0007539,4.72e-05,4.5e-06,1.55e-05,0.006174,0.000387,4.2e-05,0.00015
2433,41.9,45.1,0.0006795,4.33e-05,4.1e-06,1.4e-05,0.006865,0.000439,4.8e-05,0.000167
2433,45.1,48.5,0.0005601,3.82e-05,3.4e-06,1.16e-05,0.006833,0.000467,4.8e-05,0.000167
2433,48.5,52.2,0.0004494,3.27e-05,2.8e-06,9.3e-06,0.006739,0.000493,4.8e-05,0.000166
2433,52.2,56.1,0.0003379,2.76e-05,2.1e-06,7e-06,0.006233,0.000511,4.5e-05,0.000154
2433,56.1,60.3,0.0002591,2.33e-05,1.7e-06,5.4e-06,0.005685,0.000513,4.1e-05,0.000142
2434,1.92,2.15,0.5028,0.019,0.0165,0.0111,0.006697,0.000254,0.000223,0.000178
2434,2.15,2.4,0.4962,0.0165,0.0064,0.0111,0.007247,0.000241,0.0001,0.000186
2434,2.4,2.67,0.413,0.013,0.004,0.0086,0.006724,0.000212,7.3e-05,0.00016
2434,2.67,2.97,0.3776,0.011,0.002,0.0077,0.006914,0.000202,4.9e-05,0.000161
2434,2.97,3.29,0.3609,0.0096,0.0028,0.0074,0.007552,0.000201,6.8e-05,0.000175
2434,3.29,3.64,0.3067,0.0079,0.001,0.0062,0.007447,0.000193,4.3e-05,0.000172
2434,3.64,4.02,0.2684,0.0067,0.0007,0.0055,0.007677,0.000194,4.1e-05,0.000177
2434,4.02,4.43,0.2235,0.0055,0.0005,0.0046,0.007592,0.000188,4e-05,0.000176
2434,4.43,4.88,0.198,0.0045,0.0005,0.0041,0.008061,0.000184,4.3e-05,0.000187
2434,4.88,5.37,0.1549,0.0036,0.0004,0.0032,0.007596,0.000176,4.1e-05,0.000178
2434,5.37,5.9,0.1279,0.003,0.0004,0.0027,0.007572,0.000176,4.1e-05,0.000178
2434,5.9,6.47,0.1073,0.0025,0.0003,0.0023,0.007718,0.000178,4.3e-05,0.000183
2434,6.47,7.09,0.08853,0.00201,0.0003,0.00187,0.007793,0.000178,4.4e-05,0.000186
2434,7.09,7.76,0.07285,0.00165,0.00026,0.00154,0.007907,0.000179,4.5e-05,0.000189
2434,7.76,8.48,0.057,0.00134,0.00021,0.00121,0.007566,0.000178,4.4e-05,0.000181
2434,8.48,9.26,0.04639,0.00112,0.00018,0.00098,0.007599,0.000184,4.5e-05,0.000182
2434,9.26,10.1,0.03845,0.00096,0.00015,0.00081,0.007783,0.000195,4.6e-05,0.000186
2434,10.1,11.0,0.03118,0.00082,0.00014,0.00066,0.007748,0.000204,5e-05,0.000185
2434,11.0,12.0,0.02399,0.00067,0.00011,0.0005,0.007359,0.000206,4.8e-05,0.000176
2434,12.0,13.0,0.02009,0.0006,9e-05,0.00042,0.007562,0.000226,4.9e-05,0.00018
2434,13.0,14.1,0.01605,0.0005,8e-05,0.00033,0.007419,0.000232,4.8e-05,0.000177
2434,14.1,15.3,0.01321,0.00042,6e-05,0.00027,0.00747,0.000241,4.8e-05,0.000178
2434,15.3,16.6,0.01126,0.00037,5e-05,0.00023,0.007867,0.000257,5.1e-05,0.000188
2434,16.6,18.0,0.008841,0.000302,4.3e-05,0.000183,0.007619,0.000261,5e-05,0.000182
2434,18.0,19.5,0.006806,0.000245,3.3e-05,0.000141,0.00723,0.000261,4.8e-05,0.000173
2434,19.5,21.1,0.005715,0.000207,2.8e-05,0.000118,0.007483,0.000272,5e-05,0.000179
2434,21.1,22.8,0.004395,0.000169,2.2e-05,9.1e-05,0.00706,0.000271,4.7e-05,0.000169
2434,22.8,24.7,0.00372,0.000141,1.9e-05,7.7e-05,0.007396,0.000281,5e-05,0.000178
2434,24.7,26.7,0.002948,0.000118,1.6e-05,6.1e-05,0.007183,0.000289,4.9e-05,0.000173
2434,26.7,28.8,0.002135,9.6e-05,1.1e-05,4.4e-05,0.006354,0.000287,4.4e-05,0.000153
2434,28.8,31.1,0.001895,8.6e-05,1e-05,3.9e-05,0.006967,0.000315,4.9e-05,0.000168
2434,31.1,33.5,0.001581,7.6e-05,9e-06,3.3e-05,0.007149,0.000344,5.1e-05,0.000172
2434,33.5,36.1,0.0012,6.3e-05,7e-06,2.5e-05,0.006608,0.00035,4.8e-05,0.00016
2434,36.1,38.9,0.001055,5.7e-05,6e-06,2.2e-05,0.007108,0.000387,5.2e-05,0.000172
2434,38.9,41.9,0.0009033,5.12e-05,5.4e-06,1.86e-05,0.007449,0.000424,5.5e-05,0.000181
2434,41.9,45.1,0.0006684,4.26e-05,4e-06,1.38e-05,0.00672,0.00043,5e-05,0.000164
2434,45.1,48.5,0.0004878,3.53e-05,3e-06,1.01e-05,0.006033,0.000438,4.6e-05,0.000148
2434,48.5,52.2,0.0004883,3.39e-05,3e-06,1.01e-05,0.007444,0.000518,5.7e-05,0.000183
2434,52.2,56.1,0.0003324,2.72e-05,2.1e-06,6.9e-06,0.006084,0.000499,4.7e-05,0.000151
2434,56.1,60.3,0.0003277,2.6e-05,2.1e-06,6.8e-06,0.007371,0.000587,5.7e-05,0.000184
2435,1.92,2.15,0.4724,0.0185,0.013,0.0104,0.006539,0.000257,0.000184,0.000174
2435,2.15,2.4,0.4428,0.0158,0.0022,0.0099,0.006743,0.000241,4.8e-05,0.000173
2435,2.4,2.67,0.4197,0.0133,0.0011,0.0087,0.007123,0.000226,3.9e-05,0.00017
2435,2.67,2.97,0.3923,0.0114,0.0011,0.008,0.007492,0.000219,4e-05,0.000174
2435,2.97,3.29,0.339,0.0095,0.001,0.0069,0.007341,0.000206,3.9e-05,0.00017
2435,3.29,3.64,0.3024,0.008,0.0008,0.0062,0.007631,0.000202,3.9e-05,0.000176
2435,3.64,4.02,0.2546,0.0067,0.0006,0.0052,0.007536,0.000198,3.8e-05,0.000174
2435,4.02,4.43,0.2267,0.0056,0.0006,0.0046,0.007984,0.000199,4.1e-05,0.000185
2435,4.43,4.88,0.1778,0.0043,0.0005,0.0037,0.007436,0.00018,3.8e-05,0.000173
2435,4.88,5.37,0.149,0.0035,0.0005,0.0031,0.007499,0.000178,4.1e-05,0.000176
2435,5.37,5.9,0.1263,0.003,0.0005,0.0026,0.007682,0.00018,4.4e-05,0.000181
2435,5.9,6.47,0.1075,0.0025,0.0004,0.0023,0.007943,0.000184,4.3e-05,0.000188
2435,6.47,7.09,0.08701,0.002,0.00033,0.00184,0.007869,0.000182,4.4e-05,0.000187
2435,7.09,7.76,0.07131,0.00164,0.00026,0.00151,0.007912,0.000182,4.4e-05,0.000189
2435,7.76,8.48,0.05785,0.00135,0.00022,0.00123,0.0079,0.000185,4.4e-05,0.000189
2435,8.48,9.26,0.049,0.00115,0.00019,0.00104,0.008234,0.000194,4.7e-05,0.000197
2435,9.26,10.1,0.0361,0.00093,0.00015,0.00076,0.007428,0.000192,4.4e-05,0.000178
2435,10.1,11.0,0.03153,0.00082,0.00014,0.00066,0.007964,0.000209,4.8e-05,0.000191
2435,11.0,12.0,0.02565,0.00069,0.00011,0.00054,0.007981,0.000216,4.9e-05,0.000191
2435,12.0,13.0,0.02008,0.0006,9e-05,0.00042,0.00766,0.000229,4.8e-05,0.000183
2435,13.0,14.1,0.01686,0.00051,8e-05,0.00035,0.007885,0.000241,5e-05,0.000188
2435,14.1,15.3,0.01285,0.00042,6e-05,0.00027,0.00738,0.000241,4.7e-05,0.000176
2435,15.3,16.6,0.01087,0.00036,5e-05,0.00023,0.00767,0.000255,4.9e-05,0.000183
2435,16.6,18.0,0.008905,0.000303,4.3e-05,0.000184,0.007786,0.000266,5e-05,0.000186
2435,18.0,19.5,0.00706,0.000249,3.5e-05,0.000146,0.007593,0.000269,4.9e-05,0.000181
2435,19.5,21.1,0.005174,0.000197,2.6e-05,0.000107,0.006843,0.000261,4.5e-05,0.000164
2435,21.1,22.8,0.004443,0.000169,2.3e-05,9.2e-05,0.007208,0.000275,4.8e-05,0.000173
2435,22.8,24.7,0.003543,0.000137,1.9e-05,7.3e-05,0.007091,0.000275,4.8e-05,0.00017
2435,24.7,26.7,0.002991,0.000119,1.6e-05,6.2e-05,0.007349,0.000293,5e-05,0.000177
2435,26.7,28.8,0.002407,0.000102,1.3e-05,5e-05,0.007265,0.000309,4.9e-05,0.000175
2435,28.8,31.1,0.001872,8.5e-05,1e-05,3.9e-05,0.006881,0.000313,4.7e-05,0.000166
2435,31.1,33.5,0.001552,7.5e-05,9e-06,3.2e-05,0.007015,0.000341,4.9e-05,0.000169
2435,33.5,36.1,0.001274,6.5e-05,7e-06,2.6e-05,0.00703,0.000361,5e-05,0.00017
2435,36.1,38.9,0.001077,5.8e-05,6e-06,2.2e-05,0.007234,0.00039,5.2e-05,0.000175
2435,38.9,41.9,0.000737,4.62e-05,4.4e-06,1.52e-05,0.006131,0.000385,4.4e-05,0.000149
2435,41.9,45.1,0.0006157,4.09e-05,3.7e-06,1.27e-05,0.006199,0.000413,4.5e-05,0.000151
2435,45.1,48.5,0.000532,3.68e-05,3.3e-06,1.1e-05,0.006525,0.000453,4.8e-05,0.00016
2435,48.5,52.2,0.0004456,3.23e-05,2.8e-06,9.2e-06,0.006734,0.00049,5e-05,0.000166
2435,52.2,56.1,0.0003425,2.76e-05,2.2e-06,7.1e-06,0.006371,0.000514,4.8e-05,0.000158
2435,56.1,60.3,0.0002926,2.45e-05,1.9e-06,6.1e-06,0.006597,0.000555,5e-05,0.000165
2436,1.92,2.15,0.4716,0.018,0.0071,0.0104,0.006733,0.000257,0.000107,0.000179
2436,2.15,2.4,0.4233,0.0151,0.0023,0.0094,0.006559,0.000235,4.6e-05,0.000169
2436,2.4,2.67,0.4031,0.0128,0.0011,0.0084,0.006915,0.00022,3.3e-05,0.000165
2436,2.67,2.97,0.3798,0.0111,0.001,0.0078,0.007384,0.000216,3.4e-05,0.000172
2436,2.97,3.29,0.3322,0.0092,0.0009,0.0068,0.007334,0.000204,3.3e-05,0.00017
2436,3.29,3.64,0.285,0.0076,0.0006,0.0058,0.007279,0.000196,3e-05,0.000168
2436,3.64,4.02,0.2508,0.0065,0.0005,0.0051,0.007532,0.000196,3.1e-05,0.000174
2436,4.02,4.43,0.2227,0.0055,0.0005,0.0046,0.007924,0.000196,3.3e-05,0.000183
2436,4.43,4.88,0.1756,0.0042,0.0004,0.0036,0.007443,0.00018,3.2e-05,0.000173
2436,4.88,5.37,0.1526,0.0035,0.0004,0.0032,0.007743,0.00018,3.4e-05,0.000181
2436,5.37,5.9,0.1245,0.0029,0.0004,0.0026,0.007648,0.000179,3.4e-05,0.00018
2436,5.9,6.47,0.1017,0.0024,0.0003,0.0021,0.00758,0.000179,3.5e-05,0.00018
2436,6.47,7.09,0.08684,0.00199,0.00029,0.00183,0.007919,0.000182,3.7e-05,0.000189
2436,7.09,7.76,0.06866,0.00159,0.00024,0.00145,0.007691,0.000179,3.7e-05,0.000184
2436,7.76,8.48,0.0543,0.0013,0.0002,0.00115,0.007442,0.000178,3.7e-05,0.000178
2436,8.48,9.26,0.0451,0.0011,0.00017,0.00095,0.007605,0.000186,3.8e-05,0.000182
2436,9.26,10.1,0.03736,0.00094,0.00015,0.00079,0.007729,0.000195,4e-05,0.000185
2436,10.1,11.0,0.03044,0.0008,0.00013,0.00064,0.007719,0.000204,4.2e-05,0.000185
2436,11.0,12.0,0.02363,0.00066,0.0001,0.0005,0.007402,0.000207,4.1e-05,0.000177
2436,12.0,13.0,0.02001,0.00059,9e-05,0.00042,0.007676,0.000229,4.3e-05,0.000183
2436,13.0,14.1,0.01583,0.00049,7e-05,0.00033,0.007424,0.000232,4.2e-05,0.000177
2436,14.1,15.3,0.01291,0.00042,6e-05,0.00027,0.007446,0.000241,4.3e-05,0.000178
2436,15.3,16.6,0.01034,0.00035,5e-05,0.00021,0.007345,0.000248,4.4e-05,0.000175
2436,16.6,18.0,0.008836,0.000301,5e-05,0.000183,0.0077,0.000263,5e-05,0.000184
2436,18.0,19.5,0.006448,0.000237,3.6e-05,0.000133,0.006939,0.000256,4.5e-05,0.000166
2436,19.5,21.1,0.005591,0.000204,2.8e-05,0.000116,0.007392,0.00027,4.5e-05,0.000177
2436,21.1,22.8,0.004414,0.000168,2.1e-05,9.1e-05,0.007152,0.000273,4.2e-05,0.000171
2436,22.8,24.7,0.003648,0.000138,1.8e-05,7.5e-05,0.007266,0.000277,4.3e-05,0.000174
2436,24.7,26.7,0.003015,0.000119,1.5e-05,6.2e-05,0.007422,0.000293,4.5e-05,0.000178
2436,26.7,28.8,0.002483,0.000103,1.3e-05,5.1e-05,0.007477,0.000312,4.6e-05,0.00018
2436,28.8,31.1,0.001945,8.6e-05,1.1e-05,4e-05,0.007158,0.000318,4.5e-05,0.000172
2436,31.1,33.5,0.00152,7.4e-05,8e-06,3.1e-05,0.00688,0.000336,4.4e-05,0.000166
2436,33.5,36.1,0.001144,6.2e-05,7e-06,2.4e-05,0.006291,0.000339,4.1e-05,0.000152
2436,36.1,38.9,0.001047,5.7e-05,6e-06,2.2e-05,0.006999,0.00038,4.7e-05,0.000169
2436,38.9,41.9,0.0008423,4.91e-05,5e-06,1.74e-05,0.006926,0.000405,4.7e-05,0.000168
2436,41.9,45.1,0.0006458,4.16e-05,3.9e-06,1.33e-05,0.006461,0.000418,4.4e-05,0.000157
2436,45.1,48.5,0.0005483,3.72e-05,3.3e-06,1.13e-05,0.00672,0.000457,4.7e-05,0.000164
2436,48.5,52.2,0.0004701,3.3e-05,2.9e-06,9.7e-06,0.007017,0.000494,4.9e-05,0.000173
2436,52.2,56.1,0.0003644,2.83e-05,2.3e-06,7.6e-06,0.006579,0.000512,4.7e-05,0.000163
2436,56.1,60.3,0.0002713,2.35e-05,1.7e-06,5.6e-06,0.006028,0.000523,4.3e-05,0.00015
2437,1.92,2.15,0.3966,0.0175,0.0131,0.0087,0.006849,0.000302,0.000232,0.000183
2437,2.15,2.4,0.3667,0.0147,0.0038,0.0082,0.006807,0.000273,8.4e-05,0.000175
2437,2.4,2.67,0.331,0.012,0.0028,0.0069,0.006682,0.000243,6.9e-05,0.000159
2437,2.67,2.97,0.3234,0.0105,0.0019,0.0066,0.007289,0.000237,5.9e-05,0.00017
2437,2.97,3.29,0.2829,0.0087,0.0016,0.0058,0.007175,0.000221,5.7e-05,0.000166
2437,3.29,3.64,0.2477,0.0073,0.0008,0.005,0.007214,0.000212,4.6e-05,0.000166
2437,3.64,4.02,0.2338,0.0064,0.0006,0.0048,0.007883,0.000217,4.7e-05,0.000182
2437,4.02,4.43,0.1965,0.0053,0.0005,0.004,0.007761,0.000209,4.4e-05,0.000179
2437,4.43,4.88,0.1715,0.0042,0.0004,0.0035,0.007981,0.000198,4.5e-05,0.000186
2437,4.88,5.37,0.1439,0.0035,0.0004,0.003,0.007974,0.000193,4.5e-05,0.000187
2437,5.37,5.9,0.1169,0.0028,0.0003,0.0024,0.007777,0.00019,4.4e-05,0.000183
2437,5.9,6.47,0.09285,0.0023,0.00027,0.00195,0.007426,0.000185,4.3e-05,0.000176
2437,6.47,7.09,0.08197,0.00194,0.00025,0.00173,0.00799,0.00019,4.6e-05,0.00019
2437,7.09,7.76,0.06654,0.00158,0.00022,0.00141,0.00788,0.000187,4.6e-05,0.000188
2437,7.76,8.48,0.05444,0.0013,0.00019,0.00115,0.007887,0.00019,4.7e-05,0.000189
2437,8.48,9.26,0.04396,0.00109,0.00017,0.00093,0.007766,0.000193,4.8e-05,0.000186
2437,9.26,10.1,0.03542,0.00092,0.00014,0.00075,0.007638,0.000199,4.8e-05,0.000183
2437,10.1,11.0,0.02941,0.00079,0.00013,0.00062,0.007744,0.000209,5e-05,0.000185
2437,11.0,12.0,0.024,0.00067,0.00011,0.0005,0.007758,0.000216,5.1e-05,0.000185
2437,12.0,13.0,0.01922,0.00058,9e-05,0.0004,0.007649,0.000233,5.1e-05,0.000183
2437,13.0,14.1,0.01543,0.00049,7e-05,0.00032,0.007439,0.000236,5e-05,0.000177
2437,14.1,15.3,0.01233,0.00041,6e-05,0.00026,0.007269,0.000241,4.9e-05,0.000173
2437,15.3,16.6,0.01058,0.00035,6e-05,0.00022,0.007689,0.000257,5.7e-05,0.000183
2437,16.6,18.0,0.008301,0.000291,5.1e-05,0.000172,0.00739,0.00026,5.8e-05,0.000176
2437,18.0,19.5,0.006426,0.000237,3.7e-05,0.000133,0.007046,0.00026,5.3e-05,0.000168
2437,19.5,21.1,0.0055,0.000202,2.9e-05,0.000114,0.007403,0.000272,5.2e-05,0.000177
2437,21.1,22.8,0.004348,0.000167,2.2e-05,9e-05,0.007154,0.000275,5e-05,0.000172
2437,22.8,24.7,0.003887,0.000143,2e-05,8e-05,0.007894,0.000291,5.5e-05,0.00019
2437,24.7,26.7,0.002865,0.000116,1.5e-05,5.9e-05,0.00712,0.000288,5e-05,0.000171
2437,26.7,28.8,0.00224,9.8e-05,1.2e-05,4.6e-05,0.006784,0.000298,4.8e-05,0.000163
2437,28.8,31.1,0.001896,8.5e-05,1e-05,3.9e-05,0.007036,0.000316,5e-05,0.000169
2437,31.1,33.5,0.001522,7.4e-05,8e-06,3.1e-05,0.006956,0.000339,5.1e-05,0.000168
2437,33.5,36.1,0.001084,6e-05,6e-06,2.2e-05,0.00601,0.000333,4.4e-05,0.000145
2437,36.1,38.9,0.0009419,5.38e-05,5.5e-06,1.94e-05,0.006413,0.000367,4.8e-05,0.000155
2437,38.9,41.9,0.0009157,5.12e-05,5.4e-06,1.89e-05,0.007636,0.000428,5.8e-05,0.000185
2437,41.9,45.1,0.0006294,4.11e-05,3.8e-06,1.3e-05,0.006328,0.000414,4.9e-05,0.000154
2437,45.1,48.5,0.0004907,3.52e-05,3e-06,1.02e-05,0.006043,0.000434,4.7e-05,0.000148
2437,48.5,52.2,0.0004538,3.24e-05,2.8e-06,9.4e-06,0.006839,0.00049,5.4e-05,0.000168
2437,52.2,56.1,0.0003469,2.76e-05,2.2e-06,7.2e-06,0.006392,0.00051,5.1e-05,0.000158
2437,56.1,60.3,0.0002571,2.29e-05,1.6e-06,5.4e-06,0.00567,0.000505,4.5e-05,0.000141
2438,1.92,2.15,0.5024,0.0186,0.0048,0.011,0.007558,0.000281,8.6e-05,0.000201
2438,2.15,2.4,0.4207,0.015,0.0034,0.0094,0.00682,0.000244,6.6e-05,0.000175
2438,2.4,2.67,0.4221,0.0131,0.0024,0.0088,0.007526,0.000234,5.4e-05,0.000179
2438,2.67,2.97,0.3592,0.0107,0.001,0.0073,0.007141,0.000213,3.6e-05,0.000166
2438,2.97,3.29,0.3328,0.0092,0.0013,0.0068,0.007487,0.000206,4.3e-05,0.000173
2438,3.29,3.64,0.287,0.0076,0.0009,0.0058,0.007395,0.000197,3.8e-05,0.00017
2438,3.64,4.02,0.2609,0.0066,0.0007,0.0053,0.007877,0.0002,3.8e-05,0.000182
2438,4.02,4.43,0.2125,0.0053,0.0005,0.0044,0.007565,0.000191,3.5e-05,0.000175
2438,4.43,4.88,0.1829,0.0043,0.0005,0.0038,0.007732,0.000182,3.6e-05,0.00018
2438,4.88,5.37,0.1567,0.0036,0.0004,0.0033,0.007919,0.000181,3.8e-05,0.000185
2438,5.37,5.9,0.1254,0.0029,0.0004,0.0026,0.007664,0.000179,3.7e-05,0.00018
2438,5.9,6.47,0.1029,0.0024,0.0003,0.0022,0.007627,0.000179,3.8e-05,0.000181
2438,6.47,7.09,0.08583,0.00197,0.00029,0.00181,0.007731,0.000178,3.9e-05,0.000184
2438,7.09,7.76,0.07187,0.00163,0.00026,0.00152,0.007971,0.000181,4.2e-05,0.00019
2438,7.76,8.48,0.05305,0.00128,0.0002,0.00112,0.007218,0.000175,3.9e-05,0.000173
2438,8.48,9.26,0.04688,0.00112,0.00019,0.00099,0.007812,0.000187,4.3e-05,0.000187
2438,9.26,10.1,0.03556,0.00092,0.00015,0.00075,0.007263,0.000188,4.1e-05,0.000174
2438,10.1,11.0,0.03059,0.00081,0.00013,0.00064,0.007695,0.000204,4.4e-05,0.000184
2438,11.0,12.0,0.02404,0.00067,0.00011,0.0005,0.00745,0.000207,4.4e-05,0.000178
2438,12.0,13.0,0.0195,0.00059,9e-05,0.00041,0.00744,0.000225,4.5e-05,0.000178
2438,13.0,14.1,0.01563,0.00049,8e-05,0.00033,0.007272,0.000229,4.5e-05,0.000173
2438,14.1,15.3,0.01297,0.00042,6e-05,0.00027,0.00744,0.00024,4.5e-05,0.000177
2438,15.3,16.6,0.0106,0.00035,5e-05,0.00022,0.007458,0.000249,4.7e-05,0.000178
2438,16.6,18.0,0.00834,0.000292,4.4e-05,0.000173,0.007268,0.000255,4.7e-05,0.000174
