date,rigidity_min_GV,rigidity_max_GV,flux,err_stat,err_time,err_sys
2013-08-22,2.4,2.67,327.4,1.4,0.9,3.8
2013-08-22,2.67,2.97,286.6,1.2,0.8,3.3
2013-08-22,2.97,3.29,251.3,1.0,0.7,2.8
2013-08-22,3.29,3.64,215.3,0.9,0.6,2.3
2013-08-22,3.64,4.02,183.1,0.7,0.5,2.0
2013-08-22,4.02,4.43,156.1,0.6,0.4,1.7
2013-08-22,4.43,4.88,130.6,0.5,0.3,1.4
2013-08-22,4.88,5.37,107.8,0.4,0.3,1.1
2013-08-22,5.37,5.9,89.73,0.33,0.23,0.95
2013-08-22,5.9,6.47,74.03,0.28,0.19,0.79
2013-08-22,6.47,7.09,60.29,0.23,0.16,0.64
2013-08-22,7.09,7.76,49.06,0.19,0.13,0.52
2013-08-22,7.76,8.48,39.98,0.16,0.1,0.43
2013-08-22,8.48,9.26,32.39,0.14,0.08,0.35
2013-08-22,9.26,10.1,26.1,0.11,0.07,0.28
2013-08-22,10.1,11.0,21.1,0.1,0.05,0.23
2013-08-22,11.0,13.0,15.43,0.05,0.04,0.17
2013-08-22,13.0,16.6,9.064,0.028,0.024,0.103
2013-08-22,16.6,22.8,4.32,0.013,0.011,0.051
2013-08-22,22.8,33.5,1.664,0.006,0.005,0.02
2013-08-22,33.5,48.5,0.5795,0.0028,0.0017,0.007
2013-08-22,48.5,69.7,0.2084,0.0014,0.0006,0.0025
2013-08-22,69.7,100.0,0.07585,0.0007,0.00025,0.00092
2013-08-23,1.0,1.16,474.2,3.5,7.5,15.1
2013-08-23,1.16,1.33,487.5,3.1,4.9,11.6
2013-08-23,1.33,1.51,484.9,2.8,3.0,9.2
2013-08-23,1.51,1.71,470.0,2.5,1.9,7.5
2013-08-23,1.71,1.92,449.1,2.2,1.5,6.4
2013-08-23,1.92,2.15,406.9,1.9,1.2,5.3
2013-08-23,2.15,2.4,370.2,1.7,1.1,4.6
2013-08-23,2.4,2.67,327.0,1.4,0.9,3.8
2013-08-23,2.67,2.97,284.7,1.1,0.8,3.2
2013-08-23,2.97,3.29,249.9,1.0,0.7,2.8
2013-08-23,3.29,3.64,214.6,0.8,0.6,2.3
2013-08-23,3.64,4.02,184.5,0.7,0.5,2.0
2013-08-23,4.02,4.43,155.2,0.6,0.4,1.7
2013-08-23,4.43,4.88,130.4,0.5,0.3,1.4
2013-08-23,4.88,5.37,108.4,0.4,0.3,1.1
2013-08-23,5.37,5.9,89.57,0.33,0.24,0.94
2013-08-23,5.9,6.47,73.32,0.27,0.19,0.78
2013-08-23,6.47,7.09,60.19,0.23,0.16,0.64
2013-08-23,7.09,7.76,48.79,0.19,0.13,0.52
2013-08-23,7.76,8.48,39.72,0.16,0.1,0.43
2013-08-23,8.48,9.26,32.32,0.14,0.08,0.35
2013-08-23,9.26,10.1,26.22,0.11,0.07,0.29
2013-08-23,10.1,11.0,20.96,0.1,0.06,0.23
2013-08-23,11.0,13.0,15.37,0.05,0.04,0.17
2013-08-23,13.0,16.6,9.048,0.028,0.024,0.103
2013-08-23,16.6,22.8,4.322,0.013,0.011,0.051
2013-08-23,22.8,33.5,1.659,0.006,0.005,0.02
2013-08-23,33.5,48.5,0.5818,0.0028,0.0017,0.0071
2013-08-23,48.5,69.7,0.2094,0.0014,0.0007,0.0025
2013-08-23,69.7,100.0,0.07575,0.0007,0.00025,0.00092
2013-08-24,1.0,1.16,457.7,3.5,7.2,14.5
2013-08-24,1.16,1.33,477.0,3.1,4.8,11.3
2013-08-24,1.33,1.51,467.4,2.8,2.9,8.8
2013-08-24,1.51,1.71,455.1,2.4,1.9,7.3
2013-08-24,1.71,1.92,426.7,2.1,1.4,6.1
2013-08-24,1.92,2.15,396.0,1.9,1.2,5.2
2013-08-24,2.15,2.4,357.6,1.6,1.1,4.4
2013-08-24,2.4,2.67,317.1,1.4,0.9,3.7
2013-08-24,2.67,2.97,279.8,1.1,0.8,3.2
2013-08-24,2.97,3.29,242.5,1.0,0.7,2.7
2013-08-24,3.29,3.64,210.0,0.8,0.6,2.3
2013-08-24,3.64,4.02,178.0,0.7,0.5,1.9
2013-08-24,4.02,4.43,150.9,0.6,0.4,1.6
2013-08-24,4.43,4.88,125.8,0.5,0.3,1.3
2013-08-24,4.88,5.37,105.5,0.4,0.3,1.1
2013-08-24,5.37,5.9,87.46,0.32,0.23,0.92
2013-08-24,5.9,6.47,72.32,0.27,0.19,0.77
2013-08-24,6.47,7.09,58.41,0.22,0.15,0.62
2013-08-24,7.09,7.76,47.93,0.19,0.13,0.51
2013-08-24,7.76,8.48,38.96,0.16,0.1,0.42
2013-08-24,8.48,9.26,31.63,0.13,0.08,0.35
2013-08-24,9.26,10.1,25.59,0.11,0.07,0.28
2013-08-24,10.1,11.0,20.61,0.1,0.05,0.23
2013-08-24,11.0,13.0,15.0,0.05,0.04,0.17
2013-08-24,13.0,16.6,8.905,0.028,0.024,0.102
2013-08-24,16.6,22.8,4.262,0.013,0.011,0.05
2013-08-24,22.8,33.5,1.644,0.006,0.005,0.02
2013-08-24,33.5,48.5,0.5801,0.0028,0.0017,0.0071
2013-08-24,48.5,69.7,0.2103,0.0014,0.0007,0.0025
2013-08-24,69.7,100.0,0.07702,0.00071,0.00026,0.00093
2013-08-25,1.0,1.16,448.1,3.5,7.1,14.2
2013-08-25,1.16,1.33,461.9,3.0,4.6,11.0
2013-08-25,1.33,1.51,459.7,2.7,2.8,8.7
2013-08-25,1.51,1.71,448.8,2.4,1.8,7.2
2013-08-25,1.71,1.92,423.0,2.1,1.4,6.0
2013-08-25,1.92,2.15,390.0,1.8,1.2,5.1
2013-08-25,2.15,2.4,355.9,1.6,1.1,4.4
2013-08-25,2.4,2.67,316.6,1.3,0.9,3.7
2013-08-25,2.67,2.97,277.7,1.1,0.8,3.2
2013-08-25,2.97,3.29,243.9,1.0,0.7,2.7
2013-08-25,3.29,3.64,209.7,0.8,0.6,2.3
2013-08-25,3.64,4.02,178.7,0.7,0.5,1.9
2013-08-25,4.02,4.43,151.1,0.6,0.4,1.6
2013-08-25,4.43,4.88,127.2,0.5,0.3,1.3
2013-08-25,4.88,5.37,106.1,0.4,0.3,1.1
2013-08-25,5.37,5.9,87.54,0.32,0.23,0.92
2013-08-25,5.9,6.47,72.04,0.27,0.19,0.77
2013-08-25,6.47,7.09,58.99,0.22,0.16,0.63
2013-08-25,7.09,7.76,47.96,0.19,0.13,0.51
2013-08-25,7.76,8.48,39.27,0.16,0.1,0.42
2013-08-25,8.48,9.26,31.78,0.13,0.08,0.35
2013-08-25,9.26,10.1,25.61,0.11,0.07,0.28
2013-08-25,10.1,11.0,20.74,0.1,0.05,0.23
2013-08-25,11.0,13.0,15.1,0.05,0.04,0.17
2013-08-25,13.0,16.6,8.93,0.028,0.024,0.102
2013-08-25,16.6,22.8,4.286,0.013,0.011,0.05
2013-08-25,22.8,33.5,1.65,0.006,0.005,0.02
2013-08-25,33.5,48.5,0.5737,0.0028,0.0017,0.007
2013-08-25,48.5,69.7,0.21,0.0014,0.0007,0.0025
2013-08-25,69.7,100.0,0.07456,0.00069,0.00025,0.0009
2013-08-26,1.0,1.16,458.3,3.6,7.2,14.6
2013-08-26,1.16,1.33,467.8,3.1,4.7,11.1
2013-08-26,1.33,1.51,463.7,2.7,2.9,8.8
2013-08-26,1.51,1.71,451.4,2.4,1.8,7.2
2013-08-26,1.71,1.92,424.3,2.1,1.4,6.0
2013-08-26,1.92,2.15,390.4,1.8,1.2,5.1
2013-08-26,2.15,2.4,356.6,1.6,1.1,4.4
2013-08-26,2.4,2.67,318.0,1.4,0.9,3.7
2013-08-26,2.67,2.97,280.5,1.1,0.8,3.2
2013-08-26,2.97,3.29,241.1,1.0,0.7,2.7
2013-08-26,3.29,3.64,209.7,0.8,0.6,2.3
2013-08-26,3.64,4.02,178.4,0.7,0.5,1.9
2013-08-26,4.02,4.43,152.1,0.6,0.4,1.6
2013-08-26,4.43,4.88,128.1,0.5,0.3,1.4
2013-08-26,4.88,5.37,105.4,0.4,0.3,1.1
2013-08-26,5.37,5.9,87.59,0.32,0.23,0.92
2013-08-26,5.9,6.47,71.85,0.27,0.19,0.76
2013-08-26,6.47,7.09,58.77,0.22,0.16,0.63
2013-08-26,7.09,7.76,47.88,0.19,0.13,0.51
2013-08-26,7.76,8.48,39.11,0.16,0.1,0.42
2013-08-26,8.48,9.26,32.01,0.13,0.08,0.35
2013-08-26,9.26,10.1,25.64,0.11,0.07,0.28
2013-08-26,10.1,11.0,20.51,0.1,0.05,0.22
2013-08-26,11.0,13.0,15.14,0.05,0.04,0.17
2013-08-26,13.0,16.6,9.0,0.028,0.024,0.103
2013-08-26,16.6,22.8,4.294,0.013,0.011,0.05
2013-08-26,22.8,33.5,1.662,0.006,0.005,0.02
2013-08-26,33.5,48.5,0.5784,0.0028,0.0017,0.007
2013-08-26,48.5,69.7,0.2086,0.0014,0.0007,0.0025
2013-08-26,69.7,100.0,0.07544,0.0007,0.00025,0.00091
2013-08-27,1.0,1.16,462.1,3.5,7.3,14.7
2013-08-27,1.16,1.33,471.2,3.1,4.7,11.2
2013-08-27,1.33,1.51,462.2,2.8,2.9,8.7
2013-08-27,1.51,1.71,450.7,2.5,1.8,7.2
2013-08-27,1.71,1.92,421.9,2.1,1.4,6.0
2013-08-27,1.92,2.15,393.2,1.9,1.2,5.2
2013-08-27,2.15,2.4,361.3,1.7,1.1,4.5
2013-08-27,2.4,2.67,321.0,1.4,0.9,3.8
2013-08-27,2.67,2.97,279.1,1.1,0.8,3.2
2013-08-27,2.97,3.29,243.4,1.0,0.7,2.7
2013-08-27,3.29,3.64,209.4,0.8,0.6,2.3
2013-08-27,3.64,4.02,178.2,0.7,0.5,1.9
2013-08-27,4.02,4.43,151.2,0.6,0.4,1.6
2013-08-27,4.43,4.88,127.0,0.5,0.3,1.3
2013-08-27,4.88,5.37,106.3,0.4,0.3,1.1
2013-08-27,5.37,5.9,88.25,0.33,0.23,0.93
2013-08-27,5.9,6.47,72.67,0.27,0.19,0.77
2013-08-27,6.47,7.09,59.22,0.23,0.16,0.63
2013-08-27,7.09,7.76,48.46,0.19,0.13,0.52
2013-08-27,7.76,8.48,39.44,0.16,0.1,0.43
2013-08-27,8.48,9.26,32.1,0.13,0.08,0.35
2013-08-27,9.26,10.1,26.05,0.11,0.07,0.28
2013-08-27,10.1,11.0,21.16,0.1,0.06,0.23
2013-08-27,11.0,13.0,15.32,0.05,0.04,0.17
2013-08-27,13.0,16.6,9.043,0.028,0.024,0.103
2013-08-27,16.6,22.8,4.311,0.013,0.011,0.051
2013-08-27,22.8,33.5,1.679,0.006,0.005,0.02
2013-08-27,33.5,48.5,0.5884,0.0028,0.0017,0.0072
2013-08-27,48.5,69.7,0.2066,0.0014,0.0006,0.0025
2013-08-27,69.7,100.0,0.07624,0.0007,0.00025,0.00092
2013-08-28,1.0,1.16,456.1,3.6,7.2,14.5
2013-08-28,1.16,1.33,467.6,3.1,4.7,11.1
2013-08-28,1.33,1.51,464.9,2.8,2.9,8.8
2013-08-28,1.51,1.71,450.4,2.5,1.8,7.2
2013-08-28,1.71,1.92,426.4,2.1,1.4,6.1
2013-08-28,1.92,2.15,397.5,1.8,1.2,5.2
2013-08-28,2.15,2.4,356.4,1.6,1.0,4.4
2013-08-28,2.4,2.67,318.2,1.4,0.9,3.7
2013-08-28,2.67,2.97,281.5,1.1,0.8,3.2
2013-08-28,2.97,3.29,244.5,1.0,0.7,2.7
2013-08-28,3.29,3.64,211.3,0.8,0.6,2.3
2013-08-28,3.64,4.02,179.8,0.7,0.5,1.9
2013-08-28,4.02,4.43,153.2,0.6,0.4,1.6
2013-08-28,4.43,4.88,128.4,0.5,0.3,1.4
2013-08-28,4.88,5.37,106.5,0.4,0.3,1.1
2013-08-28,5.37,5.9,88.27,0.32,0.23,0.93
2013-08-28,5.9,6.47,72.97,0.27,0.19,0.78
2013-08-28,6.47,7.09,59.87,0.23,0.16,0.64
2013-08-28,7.09,7.76,48.76,0.19,0.13,0.52
2013-08-28,7.76,8.48,39.7,0.16,0.1,0.43
2013-08-28,8.48,9.26,32.22,0.13,0.08,0.35
2013-08-28,9.26,10.1,26.27,0.11,0.07,0.29
2013-08-28,10.1,11.0,21.11,0.1,0.05,0.23
2013-08-28,11.0,13.0,15.28,0.05,0.04,0.17
2013-08-28,13.0,16.6,9.013,0.028,0.023,0.103
2013-08-28,16.6,22.8,4.298,0.013,0.011,0.05
2013-08-28,22.8,33.5,1.68,0.006,0.005,0.02
2013-08-28,33.5,48.5,0.5869,0.0028,0.0017,0.0071
2013-08-28,48.5,69.7,0.2098,0.0014,0.0006,0.0025
2013-08-28,69.7,100.0,0.07663,0.0007,0.00025,0.00093
2013-08-29,1.0,1.16,447.1,3.5,7.1,14.2
2013-08-29,1.16,1.33,466.2,3.0,4.7,11.1
2013-08-29,1.33,1.51,463.6,2.7,2.9,8.8
2013-08-29,1.51,1.71,452.9,2.4,1.8,7.2
2013-08-29,1.71,1.92,425.3,2.2,1.4,6.1
2013-08-29,1.92,2.15,393.3,1.9,1.2,5.2
2013-08-29,2.15,2.4,356.9,1.6,1.0,4.4
2013-08-29,2.4,2.67,317.9,1.4,0.9,3.7
2013-08-29,2.67,2.97,281.7,1.2,0.8,3.2
2013-08-29,2.97,3.29,243.3,1.0,0.6,2.7
2013-08-29,3.29,3.64,210.2,0.8,0.5,2.3
2013-08-29,3.64,4.02,180.3,0.7,0.5,1.9
2013-08-29,4.02,4.43,154.2,0.6,0.4,1.6
2013-08-29,4.43,4.88,129.2,0.5,0.3,1.4
2013-08-29,4.88,5.37,106.8,0.4,0.3,1.1
2013-08-29,5.37,5.9,88.86,0.33,0.23,0.94
2013-08-29,5.9,6.47,73.08,0.27,0.19,0.78
2013-08-29,6.47,7.09,59.76,0.23,0.15,0.64
2013-08-29,7.09,7.76,48.81,0.19,0.12,0.52
2013-08-29,7.76,8.48,39.61,0.16,0.1,0.43
2013-08-29,8.48,9.26,32.43,0.14,0.08,0.35
2013-08-29,9.26,10.1,25.85,0.11,0.07,0.28
2013-08-29,10.1,11.0,21.09,0.1,0.05,0.23
2013-08-29,11.0,13.0,15.42,0.05,0.04,0.17
2013-08-29,13.0,16.6,9.064,0.028,0.023,0.103
2013-08-29,16.6,22.8,4.303,0.013,0.011,0.05
2013-08-29,22.8,33.5,1.668,0.006,0.004,0.02
2013-08-29,33.5,48.5,0.5884,0.0028,0.0017,0.0071
2013-08-29,48.5,69.7,0.2093,0.0014,0.0006,0.0025
2013-08-29,69.7,100.0,0.07695,0.0007,0.00025,0.00093
2013-08-30,1.0,1.16,444.7,3.5,7.0,14.1
2013-08-30,1.16,1.33,457.5,3.1,4.6,10.9
2013-08-30,1.33,1.51,457.7,2.8,2.8,8.6
2013-08-30,1.51,1.71,447.0,2.5,1.8,7.1
2013-08-30,1.71,1.92,415.6,2.1,1.3,5.9
2013-08-30,1.92,2.15,387.8,1.8,1.1,5.1
2013-08-30,2.15,2.4,353.2,1.6,1.0,4.4
2013-08-30,2.4,2.67,312.6,1.3,0.8,3.7
2013-08-30,2.67,2.97,275.9,1.1,0.7,3.1
2013-08-30,2.97,3.29,240.6,1.0,0.6,2.6
2013-08-30,3.29,3.64,208.5,0.8,0.5,2.3
2013-08-30,3.64,4.02,178.4,0.7,0.4,1.9
2013-08-30,4.02,4.43,150.5,0.6,0.4,1.6
2013-08-30,4.43,4.88,127.0,0.5,0.3,1.3
2013-08-30,4.88,5.37,106.1,0.4,0.3,1.1
2013-08-30,5.37,5.9,87.88,0.32,0.22,0.92
2013-08-30,5.9,6.47,72.54,0.27,0.18,0.77
2013-08-30,6.47,7.09,59.46,0.22,0.15,0.63
2013-08-30,7.09,7.76,48.3,0.19,0.12,0.51
2013-08-30,7.76,8.48,39.71,0.16,0.1,0.43
2013-08-30,8.48,9.26,32.07,0.13,0.08,0.35
2013-08-30,9.26,10.1,26.01,0.11,0.06,0.28
2013-08-30,10.1,11.0,20.93,0.1,0.05,0.23
2013-08-30,11.0,13.0,15.35,0.05,0.04,0.17
2013-08-30,13.0,16.6,9.037,0.028,0.022,0.103
2013-08-30,16.6,22.8,4.319,0.013,0.011,0.051
2013-08-30,22.8,33.5,1.669,0.006,0.004,0.02
2013-08-30,33.5,48.5,0.5881,0.0028,0.0016,0.0071
2013-08-30,48.5,69.7,0.2119,0.0014,0.0006,0.0026
2013-08-30,69.7,100.0,0.07586,0.0007,0.00024,0.00091
2013-08-31,1.0,1.16,440.0,3.5,7.0,14.0
2013-08-31,1.16,1.33,452.7,3.1,4.5,10.8
2013-08-31,1.33,1.51,450.2,2.7,2.8,8.5
2013-08-31,1.51,1.71,436.2,2.4,1.7,7.0
2013-08-31,1.71,1.92,413.6,2.1,1.3,5.9
2013-08-31,1.92,2.15,384.2,1.9,1.1,5.0
2013-08-31,2.15,2.4,350.4,1.6,1.0,4.3
2013-08-31,2.4,2.67,311.6,1.4,0.8,3.7
2013-08-31,2.67,2.97,274.0,1.1,0.7,3.1
2013-08-31,2.97,3.29,240.0,1.0,0.6,2.6
2013-08-31,3.29,3.64,208.0,0.8,0.5,2.2
2013-08-31,3.64,4.02,176.2,0.7,0.4,1.9
2013-08-31,4.02,4.43,150.1,0.6,0.4,1.6
2013-08-31,4.43,4.88,127.5,0.5,0.3,1.3
2013-08-31,4.88,5.37,105.7,0.4,0.3,1.1
2013-08-31,5.37,5.9,88.19,0.32,0.21,0.93
2013-08-31,5.9,6.47,72.21,0.27,0.18,0.76
2013-08-31,6.47,7.09,59.51,0.23,0.14,0.63
2013-08-31,7.09,7.76,48.57,0.19,0.12,0.52
2013-08-31,7.76,8.48,39.42,0.16,0.1,0.42
2013-08-31,8.48,9.26,31.8,0.13,0.08,0.35
2013-08-31,9.26,10.1,26.16,0.11,0.06,0.28
2013-08-31,10.1,11.0,20.9,0.1,0.05,0.23
2013-08-31,11.0,13.0,15.38,0.05,0.04,0.17
2013-08-31,13.0,16.6,9.101,0.028,0.022,0.104
2013-08-31,16.6,22.8,4.352,0.013,0.011,0.051
2013-08-31,22.8,33.5,1.673,0.006,0.004,0.02
2013-08-31,33.5,48.5,0.5859,0.0028,0.0016,0.0071
2013-08-31,48.5,69.7,0.211,0.0014,0.0006,0.0025
2013-08-31,69.7,100.0,0.07621,0.0007,0.00024,0.00092
2013-09-01,1.0,1.16,434.2,3.5,6.9,13.8
2013-09-01,1.16,1.33,451.3,3.0,4.5,10.7
2013-09-01,1.33,1.51,449.2,2.7,2.7,8.5
2013-09-01,1.51,1.71,437.8,2.5,1.7,7.0
2013-09-01,1.71,1.92,411.8,2.1,1.3,5.9
2013-09-01,1.92,2.15,382.6,1.8,1.1,5.0
2013-09-01,2.15,2.4,344.9,1.6,0.9,4.3
2013-09-01,2.4,2.67,309.2,1.3,0.8,3.6
2013-09-01,2.67,2.97,274.0,1.1,0.7,3.1
2013-09-01,2.97,3.29,239.6,1.0,0.6,2.6
2013-09-01,3.29,3.64,207.2,0.8,0.5,2.2
2013-09-01,3.64,4.02,178.4,0.7,0.4,1.9
2013-09-01,4.02,4.43,150.8,0.6,0.4,1.6
2013-09-01,4.43,4.88,126.7,0.5,0.3,1.3
2013-09-01,4.88,5.37,106.1,0.4,0.3,1.1
2013-09-01,5.37,5.9,87.23,0.32,0.21,0.91
2013-09-01,5.9,6.47,72.3,0.27,0.17,0.76
2013-09-01,6.47,7.09,59.32,0.22,0.14,0.63
2013-09-01,7.09,7.76,48.2,0.19,0.11,0.51
2013-09-01,7.76,8.48,39.27,0.16,0.09,0.42
2013-09-01,8.48,9.26,31.9,0.13,0.08,0.35
2013-09-01,9.26,10.1,25.89,0.11,0.06,0.28
2013-09-01,10.1,11.0,20.9,0.1,0.05,0.23
2013-09-01,11.0,13.0,15.29,0.05,0.04,0.17
2013-09-01,13.0,16.6,9.003,0.028,0.021,0.102
2013-09-01,16.6,22.8,4.291,0.013,0.01,0.05
2013-09-01,22.8,33.5,1.673,0.006,0.004,0.02
2013-09-01,33.5,48.5,0.5898,0.0028,0.0016,0.0071
2013-09-01,48.5,69.7,0.2108,0.0014,0.0006,0.0025
2013-09-01,69.7,100.0,0.07463,0.00069,0.00023,0.0009
2013-09-02,1.0,1.16,431.5,3.4,6.8,13.7
2013-09-02,1.16,1.33,443.1,3.0,4.4,10.5
2013-09-02,1.33,1.51,441.4,2.7,2.7,8.3
2013-09-02,1.51,1.71,437.5,2.5,1.7,7.0
2013-09-02,1.71,1.92,413.0,2.1,1.2,5.9
2013-09-02,1.92,2.15,384.1,1.9,1.1,5.0
2013-09-02,2.15,2.4,346.4,1.6,0.9,4.3
2013-09-02,2.4,2.67,310.5,1.4,0.8,3.6
2013-09-02,2.67,2.97,272.6,1.1,0.7,3.1
2013-09-02,2.97,3.29,240.9,1.0,0.6,2.6
2013-09-02,3.29,3.64,207.5,0.8,0.5,2.2
2013-09-02,3.64,4.02,178.5,0.7,0.4,1.9
2013-09-02,4.02,4.43,151.8,0.6,0.4,1.6
2013-09-02,4.43,4.88,127.0,0.5,0.3,1.3
2013-09-02,4.88,5.37,106.7,0.4,0.2,1.1
2013-09-02,5.37,5.9,88.14,0.32,0.2,0.92
2013-09-02,5.9,6.47,72.49,0.27,0.17,0.77
2013-09-02,6.47,7.09,59.65,0.23,0.14,0.63
2013-09-02,7.09,7.76,48.41,0.19,0.11,0.51
2013-09-02,7.76,8.48,39.41,0.16,0.09,0.42
2013-09-02,8.48,9.26,31.86,0.13,0.07,0.35
2013-09-02,9.26,10.1,26.01,0.11,0.06,0.28
2013-09-02,10.1,11.0,21.09,0.1,0.05,0.23
2013-09-02,11.0,13.0,15.23,0.05,0.04,0.17
2013-09-02,13.0,16.6,9.004,0.028,0.021,0.102
2013-09-02,16.6,22.8,4.312,0.013,0.01,0.05
2013-09-02,22.8,33.5,1.678,0.006,0.004,0.02
2013-09-02,33.5,48.5,0.5901,0.0028,0.0015,0.0071
2013-09-02,48.5,69.7,0.2094,0.0014,0.0006,0.0025
2013-09-02,69.7,100.0,0.07393,0.00069,0.00022,0.00089
2013-09-03,1.0,1.16,414.7,3.3,6.6,13.2
2013-09-03,1.16,1.33,421.5,3.0,4.2,10.0
2013-09-03,1.33,1.51,429.7,2.7,2.6,8.1
2013-09-03,1.51,1.71,416.0,2.3,1.6,6.6
2013-09-03,1.71,1.92,390.3,2.0,1.2,5.5
2013-09-03,1.92,2.15,366.6,1.8,1.0,4.8
2013-09-03,2.15,2.4,329.7,1.6,0.9,4.1
2013-09-03,2.4,2.67,296.5,1.3,0.7,3.5
2013-09-03,2.67,2.97,259.2,1.1,0.6,2.9
2013-09-03,2.97,3.29,229.4,1.0,0.5,2.5
2013-09-03,3.29,3.64,198.9,0.8,0.5,2.1
2013-09-03,3.64,4.02,171.3,0.7,0.4,1.8
2013-09-03,4.02,4.43,146.7,0.6,0.3,1.6
2013-09-03,4.43,4.88,124.5,0.5,0.3,1.3
2013-09-03,4.88,5.37,103.4,0.4,0.2,1.1
2013-09-03,5.37,5.9,85.7,0.32,0.19,0.9
2013-09-03,5.9,6.47,70.7,0.27,0.16,0.75
2013-09-03,6.47,7.09,58.06,0.22,0.13,0.61
2013-09-03,7.09,7.76,47.84,0.19,0.11,0.51
2013-09-03,7.76,8.48,38.54,0.16,0.09,0.41
2013-09-03,8.48,9.26,31.47,0.13,0.07,0.34
2013-09-03,9.26,10.1,25.41,0.11,0.06,0.27
2013-09-03,10.1,11.0,20.61,0.09,0.05,0.22
2013-09-03,11.0,13.0,15.14,0.05,0.03,0.17
2013-09-03,13.0,16.6,8.972,0.028,0.02,0.102
2013-09-03,16.6,22.8,4.276,0.013,0.01,0.05
2013-09-03,22.8,33.5,1.666,0.006,0.004,0.02
2013-09-03,33.5,48.5,0.5803,0.0028,0.0014,0.007
2013-09-03,48.5,69.7,0.21,0.0014,0.0006,0.0025
2013-09-03,69.7,100.0,0.07671,0.0007,0.00022,0.00092
2013-09-04,1.0,1.16,410.4,3.3,6.5,13.1
2013-09-04,1.16,1.33,422.5,3.0,4.2,10.0
2013-09-04,1.33,1.51,424.8,2.6,2.6,8.0
2013-09-04,1.51,1.71,416.2,2.4,1.6,6.6
2013-09-04,1.71,1.92,393.3,2.1,1.1,5.6
2013-09-04,1.92,2.15,368.0,1.8,1.0,4.8
2013-09-04,2.15,2.4,336.8,1.6,0.9,4.1
2013-09-04,2.4,2.67,298.7,1.3,0.7,3.5
2013-09-04,2.67,2.97,264.1,1.1,0.6,3.0
2013-09-04,2.97,3.29,231.1,1.0,0.5,2.5
2013-09-04,3.29,3.64,200.8,0.8,0.4,2.2
