CLASS,DEC_Counterpart,Energy_Flux100,Flux1000,Frac_Variability,LP_Index,PL_Index,RAJ2000,RA_Counterpart,Redshift,SED_class,Source_Name,Unc_Energy_Flux100,Unc_Flux1000,Unc_Frac_Variability,Unc_LP_Index,Unc_PL_Index,Variability_Index
b'bcu',-44.31623458862305,1.7474305e-12,2.6538444e-10,0.1693872,2.0127654,2.2014787,101.9253,102.01958465576172,-inf,,b'4FGL J0647.7-4418',3.6104648e-13,3.886025e-11,0.41043264,0.19886525,0.10219988,12.3256035
b'bll',-60.9680705556,6.0439427e-12,4.128198e-10,0.6992393,2.476238,2.4950051,101.9314,101.920218479,-inf,b'LSP',b'4FGL J0647.7-6058',4.6701683e-13,3.710517e-11,0.16686611,0.07132804,0.06159849,103.125725
b'bcu',45.4197209889,2.7002808e-12,1.5214127e-10,0.07732572,2.6362848,2.6416056,101.9576,101.957988604,-inf,b'LSP',b'4FGL J0647.8+4527',8.83008e-13,3.3150403e-11,1.4739978,0.21575005,0.19760889,11.837837
b'fsrq',-30.7387943667,1.61027e-11,1.3259395e-09,0.7941515,2.343311,2.4611354,102.0101,102.058735258,1.153,b'LSP',b'4FGL J0648.0-3045',6.950658e-13,6.437202e-11,0.1728146,0.044202697,0.028510485,494.39615
b'bll',-69.75627899169922,7.080117e-13,5.8601984e-11,0.0,1.7440816,1.8305869,102.1172,102.21037292480469,0.233,b'HSP',b'4FGL J0648.4-6941',2.2183053e-13,2.061555e-11,10.0,0.32240254,0.19549535,8.705142
b'bll',-31.6556299167,3.9658316e-12,2.6621902e-10,0.64967036,1.377918,1.681387,102.3945,102.389994446,0.563,,b'4FGL J0649.5-3139',5.468059e-13,4.3300946e-11,0.19544056,0.16411494,0.07637193,37.793285
b'bcu',-28.821626663208008,2.5660034e-12,2.2205796e-10,0.5854074,2.573298,2.5686224,102.629,102.63719940185547,-inf,b'LSP',b'4FGL J0650.5-2851',5.501218e-13,4.294528e-11,0.22159132,0.20143926,0.10666432,25.39021
b'bll',25.0498960083,4.9246135e-11,4.0640415e-09,0.43464538,1.6483959,1.7330644,102.6986,102.693709192,0.203,b'HSP',b'4FGL J0650.7+2503',1.5630783e-12,1.0505253e-10,0.09621271,0.026407272,0.016102592,314.69104
b'bll',40.2272493611,5.2559437e-12,5.938407e-10,0.12932804,1.9663959,2.0863504,102.7724,102.772559958,-inf,b'HSP',b'4FGL J0651.0+4013',5.8408817e-13,4.7877938e-11,0.14252347,0.09061533,0.056236494,15.112171
b'bll',65.4158069528,3.883924e-12,3.4580946e-10,0.21549094,2.0811892,2.1449108,102.8619,102.855505446,-inf,b'ISP',b'4FGL J0651.4+6525',3.217298e-13,2.9138376e-11,0.13358283,0.091170855,0.06517163,16.10523
b'bcu',79.94215393066406,1.4555589e-12,1.1251804e-10,0.0,2.4767323,2.3777018,102.8887,102.99491882324219,-inf,,b'4FGL J0651.5+7956',2.8939636e-13,2.0266675e-11,10.0,0.14661996,0.15844965,4.7892914
b'bll',-48.149831625,1.692472e-12,1.5065246e-10,0.0,1.8570604,1.9777334,103.0402,103.002392717,-inf,b'HSP',b'4FGL J0652.1-4813',3.1536126e-13,2.9023523e-11,10.0,0.23499002,0.13764308,9.845602
b'bll',28.2631372139,4.9547215e-12,7.0207884e-10,0.24929763,1.8251864,2.0574868,103.4285,103.434489721,-inf,,b'4FGL J0653.7+2815',5.2792953e-13,5.4930574e-11,0.11094449,0.10457661,0.05324881,19.861486
b'bll',-41.8624851972,1.7675173e-12,1.584654e-10,0.0,2.1123059,2.1125848,103.5235,103.499525408,1.7e-05,,b'4FGL J0654.0-4152',3.7372023e-13,3.250341e-11,10.0,0.15070277,0.15921104,9.566781
b'fsrq',50.7066314611,1.2116458e-11,1.3201094e-09,0.7085246,2.0962498,2.2124252,103.5962,103.592054779,1.253,b'LSP',b'4FGL J0654.3+5042',6.261416e-13,5.821754e-11,0.15592387,0.04544968,0.029096734,283.3714
b'FSRQ',45.2398739889,1.3017993e-11,1.3105796e-09,1.335227,2.1829197,2.274746,103.606,103.598806875,0.928,b'LSP',b'4FGL J0654.4+4514',8.0222255e-13,6.1443926e-11,0.2874678,0.054386444,0.033292435,780.6762
b'bcu',-49.868309020996094,3.087929e-12,2.4088095e-10,0.15070681,2.3524451,2.3677166,103.6669,103.82675170898438,-inf,b'LSP',b'4FGL J0654.6-4952',3.8757168e-13,3.225004e-11,0.27749434,0.113196336,0.095340185,13.068795
b'bll',42.7996488722,3.7597195e-12,3.3606404e-10,0.23653755,1.9538931,1.9950024,103.6856,103.681358042,0.126,b'LSP',b'4FGL J0654.7+4246',4.659324e-13,4.2970332e-11,0.21239893,0.1147372,0.08595148,13.82518
b'bcu',-26.5118071778,2.5203214e-12,3.4565567e-10,0.32310024,2.1676433,2.1337166,103.8659,103.849669496,-inf,,b'4FGL J0655.4-2631',4.945881e-13,5.3285626e-11,0.21260275,0.15347053,0.09689652,18.713171
b'fsrq',24.398719787597656,2.5290432e-12,1.4815457e-10,0.6517966,2.6689403,2.61403,104.0198,104.27366638183594,1.925,b'LSP',b'4FGL J0656.0+2420',5.62758e-13,3.4192555e-11,0.24785443,0.25901023,0.14180104,26.50355
b'bll',42.6174309472,2.6712818e-12,2.3911711e-10,0.0,1.9827547,2.002091,104.0918,104.044425312,0.059,b'ISP',b'4FGL J0656.3+4235',4.9732657e-13,4.6599693e-11,10.0,0.15477072,0.11885916,13.326933
b'bcu',-58.6743241694,1.8795326e-12,1.6382397e-10,0.0,2.1995459,2.2044854,104.5389,104.557413162,0.421,b'LSP',b'4FGL J0658.1-5840',3.4590215e-13,2.8406784e-11,10.0,0.13697976,0.12762386,10.427711
b'bcu',27.1396175972,1.5579842e-12,1.3819569e-10,0.0,1.3511282,2.1580942,104.5735,104.538568333,-inf,b'LSP',b'4FGL J0658.2+2709',3.6013401e-13,3.0457862e-11,10.0,0.4413187,0.17631431,15.46102
b'fsrq',-27.7551421222,4.583202e-12,4.245724e-10,0.54082495,2.6045883,2.4668193,104.9066,104.957987425,1.727,b'LSP',b'4FGL J0659.6-2742',6.408241e-13,5.159579e-11,0.16455257,0.1361567,0.07327913,34.627018
b'bcu',-67.73058319091797,1.4184304e-12,1.0155991e-10,0.0,1.6289245,1.6711787,104.9243,104.88716888427734,-inf,b'HSP',b'4FGL J0659.6-6742',3.0894024e-13,2.6792851e-11,10.0,0.17198841,0.13615671,11.30801
b'bcu',-63.210750579833984,2.5132368e-12,2.2595179e-10,0.3712059,1.9259664,2.03264,105.0499,104.99452209472656,-inf,,b'4FGL J0700.1-6311',3.5064665e-13,3.1780436e-11,0.20605008,0.15987124,0.099421136,20.287941
b'bll',-66.1792302333,3.9199474e-11,4.3456403e-09,0.36702892,1.9621602,2.0713737,105.1293,105.1302248,-inf,b'ISP',b'4FGL J0700.5-6610',1.0819987e-12,9.548531e-11,0.08045604,0.02412744,0.014628943,424.4349
b'bcu',25.164030075073242,1.966382e-12,1.5687404e-10,0.0,1.8195097,1.7829721,105.3765,105.38375091552734,-inf,,b'4FGL J0701.5+2511',3.7403522e-13,3.5148544e-11,10.0,0.13222304,0.14109725,7.051725
b'fsrq',-46.5768406444,1.3051007e-11,1.1964144e-09,0.7874476,2.311514,2.437965,105.3906,105.393944542,0.822,b'LSP',b'4FGL J0701.5-4634',6.8292214e-13,5.8617416e-11,0.17175063,0.053009573,0.030373858,397.77115
b'bcu',68.141987425,8.604454e-13,7.450993e-11,0.0,1.8240036,1.905562,105.8104,105.816250979,-inf,b'HSP',b'4FGL J0703.2+6809',2.2374711e-13,2.096594e-11,10.0,0.25745985,0.1702398,16.024328
b'bll',-39.2385826111,6.9714165e-12,6.1638417e-10,0.19723101,2.1309574,2.1681244,105.8237,105.802681971,-inf,b'LSP',b'4FGL J0703.2-3914',5.1711136e-13,4.6138676e-11,0.11455678,0.07088797,0.056320425,16.667667
b'bcu',45.0449491806,1.9555453e-12,1.5156065e-10,0.0,2.3444505,2.3748767,106.1893,106.212371871,-inf,b'LSP',b'4FGL J0704.7+4508',4.0420198e-13,2.979268e-11,10.0,0.18328787,0.14758036,12.998525
b'bcu',49.1101143722,5.5247755e-12,4.799786e-10,0.63517505,2.3660316,2.4927828,106.2067,106.249738558,-inf,b'LSP',b'4FGL J0704.8+4907',5.6420336e-13,4.162461e-11,0.15437756,0.08894418,0.055553325,85.463486
b'bcu',-48.7901448972,6.53064e-12,7.4628215e-10,0.045065887,2.252349,2.337046,106.4472,106.494719496,-inf,b'ISP',b'4FGL J0705.7-4848',6.075714e-13,5.4626935e-11,0.25113317,0.07602013,0.047474496,11.072655
b'bcu',53.1652900944,1.8240067e-12,1.6398949e-10,0.39238477,2.0801768,2.090639,106.4933,106.530573121,-inf,b'LSP',b'4FGL J0705.9+5309',2.9900718e-13,2.6616142e-11,0.2785016,0.13089606,0.11786476,15.823696
b'bll',37.7434462583,1.1535196e-11,1.1336073e-09,0.16187482,1.7643487,1.8732549,106.63,106.632070917,-inf,b'HSP',b'4FGL J0706.5+3744',7.4663306e-13,5.826566e-11,0.074464135,0.054968365,0.033946123,19.517246
b'bll',77.6936098583,8.365889e-12,1.0192709e-09,0.66560566,1.8725287,2.0472667,106.7249,106.713893012,-inf,b'ISP',b'4FGL J0706.8+7742',5.149482e-13,4.635249e-11,0.14879626,0.059391234,0.031323623,218.61331
b'bll',61.1698911111,4.626776e-12,3.3672024e-10,0.39697304,2.430514,2.4384692,106.7319,106.752565592,-inf,b'LSP',b'4FGL J0706.9+6109',3.7521063e-13,3.073638e-11,0.1238555,0.06903342,0.06378786,31.57772
b'rdg',48.6154819222,1.385072e-12,1.038743e-10,0.0,1.5941914,1.7155974,107.2472,107.283358254,0.01933,,b'4FGL J0708.9+4839',2.9952261e-13,2.750162e-11,10.0,0.25985676,0.14522928,13.115783
b'bcu',43.1148065833,9.270581e-13,8.321814e-11,0.0,2.1146665,2.1042695,107.2562,107.238585113,-inf,,b'4FGL J0709.0+4304',3.2367842e-13,2.7887687e-11,10.0,0.22412695,0.2256788,12.592229
b'bll',22.6931934639,9.5896555e-12,1.0218816e-09,0.55525154,1.9431303,2.0396986,107.2769,107.242872313,-inf,b'ISP',b'4FGL J0709.1+2241',7.300256e-13,6.170466e-11,0.13346992,0.06272048,0.04063537,93.697525
b'bll',59.1389908889,6.109285e-12,4.771978e-10,0.41293478,1.553631,1.6911384,107.6234,107.62528455,0.125,b'HSP',b'4FGL J0710.4+5908',5.140215e-13,3.6484774e-11,0.12213288,0.07795736,0.045290764,35.25338
b'fsrq',-38.8436214167,6.8945353e-12,5.702412e-10,0.7906334,2.5539331,2.515443,107.7245,107.681818142,0.129,b'LSP',b'4FGL J0710.8-3851',7.064397e-13,5.2347238e-11,0.1843933,0.08473935,0.055847347,118.98386
b'bll',47.5364285083,4.3527742e-12,3.0718864e-10,0.7356531,2.5025735,2.615015,107.7323,107.692103683,1.292,b'LSP',b'4FGL J0710.9+4733',5.4165716e-13,3.6300005e-11,0.18060951,0.11442735,0.07041723,80.649185
b'bll',57.32279968261719,1.0368491e-12,8.55793e-11,0.8523539,1.696093,1.8266602,108.1247,108.0779037475586,0.095,,b'4FGL J0712.4+5724',2.9959919e-13,3.024675e-11,0.5090277,0.26909333,0.18800311,16.149748
b'bcu',33.1654207917,1.0691622e-12,9.6224535e-11,0.0,0.68789005,2.0754073,108.1476,108.101841304,-inf,,b'4FGL J0712.5+3311',3.0977022e-13,2.7511129e-11,10.0,0.9404941,0.22292653,10.366653
b'bll',50.5563075833,1.2920727e-11,1.232473e-09,0.41072485,2.1674109,2.2157116,108.1876,108.182014942,0.502,b'LSP',b'4FGL J0712.7+5033',6.5286486e-13,5.4868502e-11,0.09570941,0.040128168,0.029995445,137.799
b'bcu',57.636146545410156,3.876026e-12,3.3764894e-10,1.7756547,2.3413517,2.4472177,108.2598,108.2689437866211,-inf,b'ISP',b'4FGL J0713.0+5738',4.7104204e-13,3.9145756e-11,0.39081246,0.08692952,0.06666119,164.48378
b'bcu',25.6713569139,1.3810328e-12,2.2620891e-10,0.0,1.8781394,2.2019043,108.3756,108.403003467,-inf,,b'4FGL J0713.5+2537',3.9195004e-13,3.9892954e-11,10.0,0.37101856,0.12100021,9.939978
b'fsrq',19.5834470278,1.6437204e-11,1.5638894e-09,1.117072,2.238047,2.371873,108.4647,108.481996571,0.54,b'LSP',b'4FGL J0713.8+1935',7.62924e-13,7.214031e-11,0.24108285,0.03821723,0.028680142,819.04095
b'bcu',11.1416874694,2.3500475e-12,2.0760942e-10,0.35278133,2.0469146,2.1705565,108.621,108.5691219,-inf,,b'4FGL J0714.4+1110',4.1054204e-13,3.557792e-11,0.32972515,0.22950023,0.12236955,17.529713
b'bcu',-68.4995078222,1.8468022e-12,1.5863992e-10,0.45042136,2.2140033,2.2341313,108.8281,108.789580183,-inf,,b'4FGL J0715.3-6828',3.809161e-13,2.9837834e-11,0.3418703,0.16044568,0.136762,15.604732
b'bll',-45.50845718383789,4.9676574e-12,4.0502385e-10,0.21371837,2.309245,2.3144364,108.9168,108.93634796142578,-inf,b'ISP',b'4FGL J0715.6-4528',4.746413e-13,3.9890587e-11,0.14588746,0.07623841,0.07101759,16.04823
b'bcu',-55.33944320678711,1.6965857e-12,2.0531905e-10,0.0,1.7062161,1.962552,109.4359,109.43775177001953,-inf,b'HSP',b'4FGL J0717.7-5519',3.3881115e-13,3.628666e-11,10.0,0.20341899,0.10329367,10.295144
b'fsrq',45.6342391306,8.123327e-12,7.8810297e-10,0.76387745,2.2529738,2.4261918,109.5159,109.46605175,0.94,b'LSP',b'4FGL J0718.0+4536',5.270448e-13,4.914652e-11,0.17070132,0.061169606,0.038255546,230.27907
b'bll',-43.3304794194,2.0701586e-11,2.3179154e-09,0.07203071,1.826972,1.9614308,109.6719,109.681782004,-inf,b'ISP',b'4FGL J0718.6-4319',9.557111e-13,8.004158e-11,0.05186632,0.03867539,0.023210298,15.420535
b'bll',-70.90097045898438,1.9404758e-12,1.7443996e-10,0.0,1.9601003,2.0918965,109.78,109.78587341308594,0.339,,b'4FGL J0719.1-7055',3.5416657e-13,3.141794e-11,10.0,0.21026058,0.122706704,10.032558
b'fsrq',33.1193634833,3.2493015e-11,3.6174272e-09,0.7156194,2.0636249,2.1892316,109.84,109.830915283,0.779,b'LSP',b'4FGL J0719.3+3307',8.877068e-13,9.242215e-11,0.1539528,0.026623484,0.015769113,1061.2396
b'bll',-40.1965004306,6.3016163e-12,5.449509e-10,0.0,2.1931484,2.2211504,109.9252,109.913258113,3.7e-05,,b'4FGL J0719.7-4012',5.6377266e-13,4.797616e-11,10.0,0.08124061,0.06627572,3.434742
b'bcu',-62.3006787167,4.1611905e-12,7.446092e-11,0.29036593,3.204185,2.9554098,110.0183,109.768645671,-inf,b'LSP',b'4FGL J0720.0-6237',5.691175e-13,4.374097e-11,0.17219807,0.29934832,0.098563194,21.121565
b'BLL',71.3434342778,2.2183941e-10,2.3663423e-08,0.31229538,2.0564187,2.064255,110.4882,110.472702,0.127,b'ISP',b'4FGL J0721.9+7120',2.0885294e-12,1.9332673e-10,0.066829555,0.00585712,0.004923578,2863.5242
b'bcu',36.105527325,2.4408813e-12,1.5066941e-10,0.43103522,2.480831,2.575578,110.6803,110.739172337,0.365,b'LSP',b'4FGL J0722.7+3606',4.0014945e-13,2.77417e-11,0.262813,0.18191147,0.11603056,16.812986
b'bll',58.6890605083,6.553773e-13,2.8103287e-11,0.0,1.5766776,1.6497614,110.856,110.8085542,-inf,,b'4FGL J0723.4+5841',2.8070048e-13,1.0361238e-11,10.0,0.5091594,0.19112581,13.660012
b'fsrq',28.991625925,2.2849485e-12,1.2230077e-10,1.0729648,2.479246,2.6767676,110.8852,110.978489879,0.966,b'LSP',b'4FGL J0723.5+2900',4.2001656e-13,2.8639624e-11,0.30273977,0.2943388,0.13605696,52.20106
b'bll',20.8585496583,3.4122978e-12,2.8450625e-10,0.2622388,1.8413852,1.8411038,110.949,110.951425254,-inf,b'HSP',b'4FGL J0723.7+2050',4.449822e-13,3.852429e-11,0.22070825,0.10217288,0.09134711,15.220042
b'FSRQ',14.4204851722,3.8654205e-11,3.748372e-09,1.1580906,2.1870177,2.28147,111.324,111.320032358,1.038,b'LSP',b'4FGL J0725.2+1425',9.798051e-13,9.9281854e-11,0.24773538,0.024130411,0.016195657,2349.627
b'bcu',81.2354935944,6.47621e-13,5.3614585e-11,0.0,1.8547672,1.8308798,111.5495,111.359562504,-inf,,b'4FGL J0726.1+8114',1.938685e-13,1.7658324e-11,10.0,0.32894227,0.19465983,9.309329
b'fsrq',-47.4814896056,1.1008305e-11,9.504075e-10,0.5768305,2.4753249,2.4813964,111.6131,111.609334112,1.686,b'LSP',b'4FGL J0726.4-4727',1.0529513e-12,6.6233276e-11,0.13590081,0.06395838,0.042599592,107.271484
b'bll',37.573081970214844,1.0149331e-12,8.885705e-11,0.0,-0.048980314,1.9296122,111.7785,111.74803924560547,0.57,b'ISP',b'4FGL J0727.1+3734',2.8026604e-13,2.6675473e-11,10.0,0.5464299,0.18801147,12.706378
b'bcu',53.4213768667,2.2835564e-12,1.327585e-10,0.0,2.5521827,2.619487,111.8687,112.013181008,-inf,b'LSP',b'4FGL J0727.4+5325',3.7747252e-13,2.4414101e-11,10.0,0.1840823,0.122271515,6.7531404
b'fsrq',-47.75477600097656,1.820847e-12,1.6150374e-10,0.0,1.5072556,2.158262,112.0165,112.09791564941406,2.282,b'LSP',b'4FGL J0728.0-4740',6.345327e-13,4.990839e-11,10.0,0.5639931,0.21330741,7.0867553
b'bcu',67.5409702444,3.4554935e-12,1.4218442e-10,0.28260195,2.8114562,2.8425,112.0212,112.223567875,0.846,b'LSP',b'4FGL J0728.0+6735',3.9672706e-13,2.2863081e-11,0.1439431,0.11747643,0.0934078,18.91664
b'bll',48.4556625667,2.6093925e-12,2.093134e-10,0.26792538,2.3375769,2.3351107,112.0512,111.999387917,-inf,b'ISP',b'4FGL J0728.2+4827',4.0734188e-13,3.038818e-11,0.26058424,0.12386097,0.11703044,14.966939
b'bcu',61.4866619306,2.3715973e-12,1.9656453e-10,0.1407189,2.4204648,2.5744002,112.1421,112.345707471,-inf,,b'4FGL J0728.5+6128',3.7883469e-13,3.0432885e-11,0.2688923,0.15978342,0.08664115,12.318249
b'fsrq',57.0234373444,1.853931e-12,1.2523872e-10,0.88495827,2.4649873,2.5042882,112.2857,112.206798471,0.426,b'LSP',b'4FGL J0729.1+5703',3.8562448e-13,2.4705665e-11,0.27432188,0.17939717,0.14122257,38.346706
b'bcu',68.8840162667,8.272779e-13,1.7058657e-10,0.026480619,1.954355,2.360128,112.5255,112.457432938,-inf,,b'4FGL J0730.1+6852',1.9549075e-13,2.808821e-11,2.36498,0.3258927,0.12374058,11.927705
b'bll',33.1230299,3.295702e-12,3.931544e-10,0.0,1.7257,1.9211258,112.6238,112.608601471,0.112,b'HSP',b'4FGL J0730.4+3308',4.6999866e-13,4.1719652e-11,10.0,0.13684647,0.06998738,9.107821
b'bll',-66.0385767556,3.809053e-12,2.957805e-10,0.3283074,1.6890706,1.7520686,112.6943,112.706495267,0.16,,b'4FGL J0730.7-6602',4.2953252e-13,3.6031646e-11,0.15985227,0.096379705,0.07258482,23.269806
b'bll',28.0758166611,1.4327517e-12,1.2884498e-10,0.0,1.8888974,2.0356011,112.981,112.969705808,0.248,b'ISP',b'4FGL J0731.9+2805',3.135066e-13,2.8330366e-11,10.0,0.2672031,0.15562654,10.544841
b'bcu',-46.6714466306,4.866586e-12,3.4914013e-10,0.9372509,2.454967,2.7427614,113.1774,113.184618579,-inf,b'LSP',b'4FGL J0732.7-4638',9.702614e-13,5.0533706e-11,0.2230067,0.2163618,0.07252865,98.20563
b'bcu',49.282649993896484,1.1425412e-12,9.395134e-11,0.0,2.343123,2.3029945,113.2659,113.24325561523438,-inf,,b'4FGL J0733.0+4915',4.0353777e-13,2.5769378e-11,10.0,0.19082953,0.2371716,11.09409
b'bcu',59.1482871944,2.4986265e-12,2.0456632e-10,0.0,2.204115,2.3089204,113.2764,113.273860613,-inf,b'LSP',b'4FGL J0733.1+5910',3.098696e-13,2.547239e-11,10.0,0.14960633,0.09244048,8.005109
b'bcu',51.8988647056,2.853428e-12,2.241324e-10,0.20839241,1.7415713,1.7648747,113.3619,113.361632921,0.065,b'HSP',b'4FGL J0733.4+5152',3.6642914e-13,3.064083e-11,0.29599386,0.10546527,0.0849776,14.253026
b'bll',35.26186752319336,1.5131621e-12,1.3233546e-10,0.103392705,2.0180278,2.1967642,113.3761,113.37325286865234,0.177,b'HSP',b'4FGL J0733.5+3517',3.2269028e-13,2.7325869e-11,1.28658,0.28610843,0.14437056,12.789018
b'bcu',-54.7616081237793,5.7088475e-12,4.9424476e-10,0.89078695,2.1695287,2.218876,113.3852,113.39476013183594,-inf,b'LSP',b'4FGL J0733.5-5445',4.6397505e-13,4.094964e-11,0.21096873,0.08427084,0.063020214,104.3914
b'bcu',36.8345762806,2.0852619e-12,1.7012591e-10,0.7915157,2.2438798,2.3135846,113.4196,113.351609487,-inf,b'LSP',b'4FGL J0733.6+3649',3.5123223e-13,2.8357944e-11,0.27565414,0.16964436,0.118554175,31.430828
b'bcu',2.0394668579101562,2.5518e-12,1.4740358e-10,0.54723746,2.5524995,2.6240625,113.4379,113.47833251953125,-inf,,b'4FGL J0733.7+0205',6.409274e-13,3.642261e-11,0.35658863,0.2712031,0.15564382,19.986317
b'bll',41.1888741722,3.919404e-12,3.5053704e-10,0.105629206,1.9334961,1.9977165,113.4481,113.445045508,0.67,b'ISP',b'4FGL J0733.7+4110',3.933011e-13,3.4982323e-11,0.28778544,0.1138372,0.07567439,11.364708
b'fsrq',4.93736015556,5.210184e-12,4.7900006e-10,0.9658591,2.332176,2.433743,113.4722,113.489416225,3.01,b'LSP',b'4FGL J0733.8+0455',5.92894e-13,4.8274457e-11,0.22263359,0.0982047,0.06575727,152.34465
b'fsrq',50.3691838972,7.64259e-12,8.0715656e-10,1.2503871,2.215943,2.3612006,113.5245,113.468835738,0.72,b'LSP',b'4FGL J0734.0+5021',5.74421e-13,4.78318e-11,0.27133727,0.07490472,0.038837567,462.67313
b'bcu',-77.18707965,7.902442e-12,8.8178576e-10,0.7452308,2.1805072,2.3236964,113.6118,113.680915096,-inf,b'LSP',b'4FGL J0734.4-7711',6.979659e-13,5.7397583e-11,0.16837029,0.08104446,0.043901067,192.97269
b'bll',-82.8111147944,5.7487327e-12,5.0742216e-10,0.09791613,1.8940463,1.9507058,114.3469,114.275396292,-inf,,b'4FGL J0737.3-8247',4.9190085e-13,4.375237e-11,0.21648592,0.08079935,0.059169892,12.81726
b'bll',17.7052772694,5.4385715e-11,5.9213474e-09,0.31108257,1.9651836,2.023999,114.5387,114.5308073,0.424,b'LSP',b'4FGL J0738.1+1742',1.675151e-12,1.3060282e-10,0.069939725,0.023481943,0.014001592,208.41606
b'bcu',15.644359588623047,1.4636213e-12,1.3111708e-10,0.0,1.7487977,2.0063233,114.6058,114.60401916503906,-inf,,b'4FGL J0738.4+1539',3.242841e-13,2.9548645e-11,10.0,0.3268404,0.1521813,11.396311
b'fsrq',-67.59745025634766,4.878855e-12,2.9346256e-10,0.65013474,2.6013923,2.5948298,114.7427,114.73539733886719,1.663,b'LSP',b'4FGL J0738.9-6736',5.3247706e-13,3.6326366e-11,0.17643753,0.07962041,0.086650394,52.725586
b'fsrq',1.61794938333,6.849215e-11,5.8908793e-09,0.77290916,2.2895896,2.38503,114.82,114.825141242,0.189,b'LSP',b'4FGL J0739.2+0137',1.1836248e-12,1.2153661e-10,0.16533817,0.01676593,0.011822397,2811.4902
b'bcu',17.7178059639,4.9369996e-12,3.1169273e-10,0.47114116,2.6431823,2.558429,114.9486,114.950992679,-inf,,b'4FGL J0739.7+1743',1.1225042e-12,6.195576e-11,0.24285722,0.17864975,0.11503829,19.087427
b'bcu',-67.36305236816406,1.304212e-12,6.0833935e-11,0.14777716,1.0772365,1.7448238,114.955,114.86708068847656,-inf,,b'4FGL J0739.8-6722',3.6139475e-13,1.9087811e-11,1.0235686,0.4055923,0.15351947,13.907252
b'bcu',72.9730186,3.7076893e-13,6.70491e-11,0.57275164,1.7511555,2.1449504,115.1108,115.29771705,-inf,b'ISP',b'4FGL J0740.4+7300',1.2945459e-13,2.4708097e-11,0.5555855,0.6395175,0.20011586,17.34051
b'bll',32.0955978417,2.2016965e-12,1.8300278e-10,0.0,2.2618685,2.2878318,115.2335,115.274774054,0.179,b'HSP',b'4FGL J0740.9+3203',3.6638664e-13,3.0033066e-11,10.0,0.1432068,0.120584756,7.714622
b'bll',32.43355941772461,8.560191e-13,5.7328673e-11,0.0,1.4284642,1.6126999,115.2604,115.22746276855469,-inf,b'ISP',b'4FGL J0741.0+3226',2.630346e-13,2.248799e-11,10.0,0.37008807,0.19049384,10.251093
b'bcu',-51.62547302246094,2.5587497e-12,1.7631678e-10,0.22174795,2.7021594,2.6790264,115.3095,115.21033477783203,-inf,,b'4FGL J0741.2-5140',7.679355e-13,4.1480784e-11,0.37666127,0.24227221,0.1417339,12.3992
b'fsrq',-47.15722145,6.297528e-12,4.0656759e-10,0.40624946,2.7217412,2.6199489,115.3556,115.438522658,0.765,b'LSP',b'4FGL J0741.4-4709',7.7121626e-13,4.682625e-11,0.12739532,0.1192718,0.07199641,36.678528
b'fsrq',49.0043358111,2.575005e-12,2.1610755e-10,0.9591676,2.1465445,2.2733898,115.5361,115.511453962,2.312,b'LSP',b'4FGL J0742.1+4902',3.6495747e-13,2.9143146e-11,0.23972648,0.18539162,0.10918846,68.05886
b'fsrq',54.7401852583,2.0755075e-11,1.9584838e-09,1.4839945,2.2319624,2.3246067,115.6715,115.665794483,0.72,b'LSP',b'4FGL J0742.6+5443',6.6046994e-13,6.168399e-11,0.31726518,0.030717578,0.020089211,2676.413
b'bcu',-52.68524932861328,5.1423644e-12,2.983026e-10,0.61246705,2.810892,2.6885705,115.74,115.68633270263672,-inf,b'LSP',b'4FGL J0742.9-5242',8.2225275e-13,4.765992e-11,0.17800964,0.14332546,0.08235866,43.723034
b'fsrq',-56.3258216139,3.911691e-12,1.9233425e-10,0.39360398,2.7021174,2.7325535,115.7698,115.835354833,2.319,b'LSP',b'4FGL J0743.0-5622',5.404394e-13,3.448152e-11,0.16937399,0.14710777,0.10295787,26.168137
b'bll',17.2401144139,3.3697968e-12,2.840158e-10,0.14271303,2.260611,2.266733,115.7753,115.771278392,-inf,b'LSP',b'4FGL J0743.1+1713',4.9404073e-13,3.7890597e-11,0.36722755,0.114653565,0.10909394,12.098773
b'bcu',-49.17030715942383,3.938476e-12,2.6356092e-10,0.0,2.5426292,2.512101,115.834,115.76895904541016,-inf,,b'4FGL J0743.3-4912',6.8495616e-13,4.1115708e-11,10.0,0.14449117,0.10865009,2.9617574
b'bcu',-62.18344497680664,8.6998827e-13,2.2511921e-11,0.0,1.3646536,1.5784849,116.0302,116.0825424194336,-inf,b'HSP',b'4FGL J0744.1-6211',3.2800601e-13,8.1746285e-12,10.0,0.52101344,0.2240501,8.400432
b'bll',74.5661821556,4.2747464e-12,3.4843572e-10,0.3407957,1.7980388,1.8097967,116.0345,116.022397408,0.315,b'HSP',b'4FGL J0744.1+7434',3.864974e-13,3.4491524e-11,0.13229363,0.078791484,0.066349976,20.526484
b'bll',-69.3186546,2.2406387e-12,2.8698222e-10,0.6347341,2.1025236,2.2820852,116.0546,116.084972987,-inf,,b'4FGL J0744.2-6918',4.9411647e-13,4.027862e-11,0.21771936,0.17774458,0.09638099,29.982313
b'fsrq',-0.738205511111,2.1579485e-12,9.59025e-11,0.0,2.7893536,2.795952,116.5246,116.475343021,0.994,,b'4FGL J0746.0-0039',5.0441357e-13,3.1654485e-11,10.0,0.31633762,0.18071653,8.660739
