bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,oxygen_flux m^-2sr^-1s^-1GV^-1,oxygen_flux_error_statistical m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,oxygen_to_helium_ratio,oxygen_to_helium_ratio_error_statistical,oxygen_to_helium_ratio_error_time_dependent,oxygen_to_helium_ratio_error_time_independent
2431,5.90,6.47,3.520E-01,0.047E-01,0.010E-01,0.072E-01,2.675E-02,0.036E-02,0.013E-02,0.062E-02
2431,6.47,7.09,2.952E-01,0.039E-01,0.009E-01,0.060E-01,2.729E-02,0.036E-02,0.014E-02,0.063E-02
2431,7.09,7.76,2.427E-01,0.032E-01,0.008E-01,0.050E-01,2.744E-02,0.036E-02,0.014E-02,0.064E-02
2431,7.76,8.48,1.987E-01,0.026E-01,0.006E-01,0.041E-01,2.760E-02,0.037E-02,0.014E-02,0.064E-02
2431,8.48,9.26,1.664E-01,0.022E-01,0.006E-01,0.034E-01,2.828E-02,0.038E-02,0.015E-02,0.066E-02
2431,9.26,10.1,1.369E-01,0.019E-01,0.005E-01,0.028E-01,2.859E-02,0.040E-02,0.015E-02,0.067E-02
2431,10.1,11.0,1.097E-01,0.016E-01,0.004E-01,0.022E-01,2.808E-02,0.042E-02,0.015E-02,0.066E-02
2431,11.0,12.0,9.027E-02,0.136E-02,0.036E-02,0.184E-02,2.842E-02,0.043E-02,0.016E-02,0.066E-02
2431,12.0,13.0,7.578E-02,0.123E-02,0.031E-02,0.154E-02,2.929E-02,0.048E-02,0.017E-02,0.069E-02
2431,13.0,14.1,6.423E-02,0.106E-02,0.027E-02,0.131E-02,3.031E-02,0.050E-02,0.017E-02,0.071E-02
2431,14.1,15.3,5.259E-02,0.089E-02,0.022E-02,0.107E-02,3.044E-02,0.052E-02,0.018E-02,0.072E-02
2431,15.3,16.6,4.285E-02,0.076E-02,0.019E-02,0.087E-02,3.057E-02,0.054E-02,0.018E-02,0.072E-02
2431,16.6,18.0,3.424E-02,0.063E-02,0.016E-02,0.070E-02,3.000E-02,0.056E-02,0.018E-02,0.071E-02
2431,18.0,19.5,2.825E-02,0.053E-02,0.013E-02,0.058E-02,3.057E-02,0.058E-02,0.018E-02,0.072E-02
2431,19.5,21.1,2.308E-02,0.044E-02,0.010E-02,0.047E-02,3.055E-02,0.059E-02,0.018E-02,0.072E-02
2431,21.1,22.8,1.951E-02,0.038E-02,0.009E-02,0.040E-02,3.176E-02,0.062E-02,0.019E-02,0.075E-02
2431,22.8,24.7,1.554E-02,0.031E-02,0.007E-02,0.032E-02,3.102E-02,0.062E-02,0.019E-02,0.074E-02
2431,24.7,26.7,1.284E-02,0.026E-02,0.006E-02,0.026E-02,3.155E-02,0.065E-02,0.019E-02,0.075E-02
2431,26.7,28.8,1.101E-02,0.023E-02,0.005E-02,0.022E-02,3.303E-02,0.070E-02,0.020E-02,0.079E-02
2431,28.8,31.1,8.723E-03,0.193E-03,0.041E-03,0.178E-03,3.209E-02,0.072E-02,0.020E-02,0.077E-02
2431,31.1,33.5,7.193E-03,0.170E-03,0.034E-03,0.147E-03,3.245E-02,0.078E-02,0.020E-02,0.078E-02
2431,33.5,36.1,5.876E-03,0.147E-03,0.028E-03,0.120E-03,3.227E-02,0.082E-02,0.020E-02,0.077E-02
2431,36.1,38.9,4.865E-03,0.129E-03,0.024E-03,0.100E-03,3.225E-02,0.087E-02,0.020E-02,0.078E-02
2431,38.9,41.9,3.854E-03,0.111E-03,0.019E-03,0.079E-03,3.172E-02,0.093E-02,0.020E-02,0.077E-02
2431,41.9,45.1,3.175E-03,0.097E-03,0.016E-03,0.065E-03,3.203E-02,0.100E-02,0.021E-02,0.078E-02
2431,45.1,48.5,2.684E-03,0.087E-03,0.014E-03,0.055E-03,3.293E-02,0.108E-02,0.021E-02,0.080E-02
2431,48.5,52.2,2.173E-03,0.075E-03,0.011E-03,0.045E-03,3.274E-02,0.115E-02,0.022E-02,0.080E-02
2431,52.2,56.1,1.855E-03,0.067E-03,0.010E-03,0.038E-03,3.367E-02,0.124E-02,0.022E-02,0.083E-02
2431,56.1,60.3,1.446E-03,0.057E-03,0.008E-03,0.030E-03,3.221E-02,0.129E-02,0.021E-02,0.080E-02
2432,1.92,2.15,1.490,0.033,0.028,0.042,2.095E-02,0.047E-02,0.041E-02,0.067E-02
2432,2.15,2.40,1.581,0.031,0.013,0.036,2.433E-02,0.048E-02,0.023E-02,0.064E-02
2432,2.40,2.67,1.457,0.026,0.007,0.034,2.491E-02,0.045E-02,0.016E-02,0.065E-02
2432,2.67,2.97,1.303,0.022,0.003,0.027,2.496E-02,0.043E-02,0.011E-02,0.059E-02
2432,2.97,3.29,1.183,0.019,0.004,0.024,2.593E-02,0.042E-02,0.012E-02,0.061E-02
2432,3.29,3.64,1.010,0.015,0.002,0.021,2.551E-02,0.039E-02,0.011E-02,0.059E-02
2432,3.64,4.02,8.484E-01,0.128E-01,0.018E-01,0.173E-01,2.524E-02,0.038E-02,0.010E-02,0.058E-02
2432,4.02,4.43,7.278E-01,0.106E-01,0.017E-01,0.148E-01,2.562E-02,0.038E-02,0.011E-02,0.059E-02
2432,4.43,4.88,6.242E-01,0.085E-01,0.015E-01,0.127E-01,2.613E-02,0.036E-02,0.011E-02,0.060E-02
2432,4.88,5.37,5.192E-01,0.069E-01,0.014E-01,0.105E-01,2.611E-02,0.035E-02,0.011E-02,0.060E-02
2432,5.37,5.90,4.358E-01,0.058E-01,0.013E-01,0.089E-01,2.657E-02,0.036E-02,0.012E-02,0.061E-02
2432,5.90,6.47,3.645E-01,0.048E-01,0.012E-01,0.074E-01,2.690E-02,0.036E-02,0.012E-02,0.062E-02
2432,6.47,7.09,2.958E-01,0.039E-01,0.010E-01,0.060E-01,2.655E-02,0.035E-02,0.012E-02,0.062E-02
2432,7.09,7.76,2.471E-01,0.032E-01,0.008E-01,0.050E-01,2.733E-02,0.036E-02,0.013E-02,0.063E-02
2432,7.76,8.48,2.023E-01,0.027E-01,0.007E-01,0.041E-01,2.741E-02,0.036E-02,0.013E-02,0.064E-02
2432,8.48,9.26,1.693E-01,0.023E-01,0.006E-01,0.035E-01,2.823E-02,0.038E-02,0.013E-02,0.066E-02
2432,9.26,10.1,1.387E-01,0.019E-01,0.005E-01,0.028E-01,2.853E-02,0.040E-02,0.014E-02,0.067E-02
2432,10.1,11.0,1.123E-01,0.016E-01,0.004E-01,0.023E-01,2.820E-02,0.042E-02,0.014E-02,0.066E-02
2432,11.0,12.0,9.340E-02,0.140E-02,0.037E-02,0.191E-02,2.902E-02,0.044E-02,0.015E-02,0.068E-02
2432,12.0,13.0,7.706E-02,0.125E-02,0.032E-02,0.157E-02,2.936E-02,0.048E-02,0.016E-02,0.069E-02
2432,13.0,14.1,6.148E-02,0.104E-02,0.027E-02,0.125E-02,2.871E-02,0.049E-02,0.016E-02,0.067E-02
2432,14.1,15.3,5.192E-02,0.089E-02,0.023E-02,0.106E-02,2.966E-02,0.052E-02,0.016E-02,0.070E-02
2432,15.3,16.6,4.215E-02,0.075E-02,0.020E-02,0.086E-02,2.961E-02,0.054E-02,0.017E-02,0.070E-02
2432,16.6,18.0,3.545E-02,0.065E-02,0.017E-02,0.072E-02,3.075E-02,0.057E-02,0.018E-02,0.073E-02
2432,18.0,19.5,2.799E-02,0.053E-02,0.013E-02,0.057E-02,2.988E-02,0.057E-02,0.017E-02,0.071E-02
2432,19.5,21.1,2.402E-02,0.046E-02,0.011E-02,0.049E-02,3.169E-02,0.061E-02,0.018E-02,0.075E-02
2432,21.1,22.8,2.011E-02,0.039E-02,0.009E-02,0.041E-02,3.229E-02,0.063E-02,0.018E-02,0.077E-02
2432,22.8,24.7,1.559E-02,0.031E-02,0.007E-02,0.032E-02,3.084E-02,0.062E-02,0.017E-02,0.073E-02
2432,24.7,26.7,1.261E-02,0.026E-02,0.006E-02,0.026E-02,3.095E-02,0.065E-02,0.017E-02,0.074E-02
2432,26.7,28.8,1.065E-02,0.023E-02,0.005E-02,0.022E-02,3.207E-02,0.070E-02,0.018E-02,0.077E-02
2432,28.8,31.1,8.369E-03,0.191E-03,0.039E-03,0.171E-03,3.072E-02,0.071E-02,0.017E-02,0.073E-02
2432,31.1,33.5,7.109E-03,0.171E-03,0.034E-03,0.145E-03,3.214E-02,0.078E-02,0.018E-02,0.077E-02
2432,33.5,36.1,5.948E-03,0.150E-03,0.029E-03,0.122E-03,3.240E-02,0.083E-02,0.019E-02,0.078E-02
2432,36.1,38.9,4.836E-03,0.130E-03,0.024E-03,0.099E-03,3.248E-02,0.089E-02,0.019E-02,0.078E-02
2432,38.9,41.9,4.187E-03,0.117E-03,0.021E-03,0.086E-03,3.460E-02,0.098E-02,0.021E-02,0.084E-02
2432,41.9,45.1,3.206E-03,0.099E-03,0.016E-03,0.066E-03,3.196E-02,0.100E-02,0.019E-02,0.077E-02
2432,45.1,48.5,2.664E-03,0.088E-03,0.014E-03,0.055E-03,3.325E-02,0.111E-02,0.020E-02,0.081E-02
2432,48.5,52.2,2.172E-03,0.076E-03,0.011E-03,0.045E-03,3.222E-02,0.114E-02,0.020E-02,0.079E-02
2432,52.2,56.1,1.850E-03,0.068E-03,0.010E-03,0.038E-03,3.362E-02,0.125E-02,0.021E-02,0.083E-02
2432,56.1,60.3,1.498E-03,0.059E-03,0.008E-03,0.031E-03,3.313E-02,0.132E-02,0.021E-02,0.082E-02
2433,1.92,2.15,1.618,0.036,0.024,0.045,2.179E-02,0.048E-02,0.034E-02,0.069E-02
2433,2.15,2.40,1.580,0.032,0.010,0.036,2.325E-02,0.047E-02,0.018E-02,0.061E-02
2433,2.40,2.67,1.517,0.027,0.006,0.035,2.476E-02,0.045E-02,0.013E-02,0.064E-02
2433,2.67,2.97,1.350,0.023,0.004,0.028,2.477E-02,0.042E-02,0.012E-02,0.059E-02
2433,2.97,3.29,1.177,0.019,0.003,0.024,2.465E-02,0.040E-02,0.012E-02,0.058E-02
2433,3.29,3.64,1.052,0.016,0.002,0.022,2.561E-02,0.039E-02,0.011E-02,0.059E-02
2433,3.64,4.02,9.103E-01,0.135E-01,0.016E-01,0.186E-01,2.611E-02,0.039E-02,0.011E-02,0.060E-02
2433,4.02,4.43,7.651E-01,0.110E-01,0.014E-01,0.156E-01,2.592E-02,0.038E-02,0.011E-02,0.060E-02
2433,4.43,4.88,6.309E-01,0.087E-01,0.013E-01,0.128E-01,2.558E-02,0.035E-02,0.011E-02,0.059E-02
2433,4.88,5.37,5.313E-01,0.071E-01,0.012E-01,0.108E-01,2.599E-02,0.035E-02,0.011E-02,0.060E-02
2433,5.37,5.90,4.477E-01,0.060E-01,0.012E-01,0.091E-01,2.648E-02,0.036E-02,0.012E-02,0.061E-02
2433,5.90,6.47,3.769E-01,0.050E-01,0.011E-01,0.077E-01,2.717E-02,0.036E-02,0.012E-02,0.063E-02
2433,6.47,7.09,3.089E-01,0.040E-01,0.009E-01,0.063E-01,2.726E-02,0.036E-02,0.012E-02,0.063E-02
2433,7.09,7.76,2.464E-01,0.032E-01,0.007E-01,0.050E-01,2.670E-02,0.035E-02,0.012E-02,0.062E-02
2433,7.76,8.48,2.069E-01,0.027E-01,0.006E-01,0.042E-01,2.767E-02,0.037E-02,0.013E-02,0.064E-02
2433,8.48,9.26,1.732E-01,0.023E-01,0.006E-01,0.035E-01,2.845E-02,0.038E-02,0.013E-02,0.066E-02
2433,9.26,10.1,1.408E-01,0.020E-01,0.005E-01,0.029E-01,2.849E-02,0.040E-02,0.014E-02,0.067E-02
2433,10.1,11.0,1.162E-01,0.017E-01,0.004E-01,0.024E-01,2.899E-02,0.043E-02,0.014E-02,0.068E-02
2433,11.0,12.0,9.483E-02,0.143E-02,0.036E-02,0.193E-02,2.898E-02,0.044E-02,0.015E-02,0.068E-02
2433,12.0,13.0,7.716E-02,0.126E-02,0.030E-02,0.157E-02,2.900E-02,0.048E-02,0.015E-02,0.068E-02
2433,13.0,14.1,6.571E-02,0.109E-02,0.026E-02,0.134E-02,3.040E-02,0.051E-02,0.016E-02,0.071E-02
2433,14.1,15.3,5.116E-02,0.090E-02,0.021E-02,0.104E-02,2.897E-02,0.051E-02,0.015E-02,0.068E-02
2433,15.3,16.6,4.477E-02,0.078E-02,0.018E-02,0.091E-02,3.137E-02,0.055E-02,0.017E-02,0.074E-02
2433,16.6,18.0,3.566E-02,0.065E-02,0.015E-02,0.073E-02,3.087E-02,0.057E-02,0.017E-02,0.073E-02
2433,18.0,19.5,2.837E-02,0.054E-02,0.012E-02,0.058E-02,3.014E-02,0.057E-02,0.016E-02,0.071E-02
2433,19.5,21.1,2.358E-02,0.045E-02,0.010E-02,0.048E-02,3.106E-02,0.060E-02,0.017E-02,0.074E-02
2433,21.1,22.8,1.963E-02,0.038E-02,0.009E-02,0.040E-02,3.141E-02,0.062E-02,0.017E-02,0.075E-02
2433,22.8,24.7,1.612E-02,0.031E-02,0.007E-02,0.033E-02,3.185E-02,0.063E-02,0.018E-02,0.076E-02
2433,24.7,26.7,1.302E-02,0.027E-02,0.006E-02,0.027E-02,3.170E-02,0.066E-02,0.018E-02,0.076E-02
2433,26.7,28.8,1.003E-02,0.022E-02,0.005E-02,0.020E-02,2.999E-02,0.068E-02,0.017E-02,0.072E-02
2433,28.8,31.1,9.029E-03,0.200E-03,0.041E-03,0.184E-03,3.288E-02,0.074E-02,0.019E-02,0.079E-02
2433,31.1,33.5,7.375E-03,0.176E-03,0.034E-03,0.151E-03,3.314E-02,0.080E-02,0.019E-02,0.079E-02
2433,33.5,36.1,6.157E-03,0.154E-03,0.029E-03,0.126E-03,3.402E-02,0.086E-02,0.020E-02,0.082E-02
2433,36.1,38.9,4.652E-03,0.129E-03,0.022E-03,0.095E-03,3.136E-02,0.088E-02,0.018E-02,0.075E-02
2433,38.9,41.9,3.925E-03,0.114E-03,0.019E-03,0.080E-03,3.215E-02,0.095E-02,0.019E-02,0.078E-02
2433,41.9,45.1,3.285E-03,0.101E-03,0.016E-03,0.067E-03,3.318E-02,0.104E-02,0.020E-02,0.080E-02
2433,45.1,48.5,2.750E-03,0.090E-03,0.014E-03,0.056E-03,3.355E-02,0.111E-02,0.020E-02,0.082E-02
2433,48.5,52.2,2.255E-03,0.078E-03,0.011E-03,0.046E-03,3.382E-02,0.119E-02,0.021E-02,0.083E-02
2433,52.2,56.1,1.916E-03,0.070E-03,0.010E-03,0.039E-03,3.534E-02,0.131E-02,0.022E-02,0.087E-02
2433,56.1,60.3,1.533E-03,0.060E-03,0.008E-03,0.031E-03,3.363E-02,0.134E-02,0.021E-02,0.083E-02
2434,1.92,2.15,1.704,0.037,0.047,0.048,2.270E-02,0.049E-02,0.064E-02,0.072E-02
2434,2.15,2.40,1.703,0.032,0.020,0.039,2.488E-02,0.048E-02,0.032E-02,0.065E-02
2434,2.40,2.67,1.507,0.027,0.015,0.035,2.455E-02,0.044E-02,0.027E-02,0.064E-02
2434,2.67,2.97,1.329,0.022,0.007,0.028,2.433E-02,0.041E-02,0.017E-02,0.058E-02
2434,2.97,3.29,1.188,0.019,0.010,0.025,2.486E-02,0.039E-02,0.024E-02,0.058E-02
2434,3.29,3.64,1.058,0.016,0.005,0.022,2.568E-02,0.038E-02,0.017E-02,0.059E-02
2434,3.64,4.02,8.999E-01,0.131E-01,0.031E-01,0.184E-01,2.574E-02,0.038E-02,0.015E-02,0.059E-02
2434,4.02,4.43,7.844E-01,0.109E-01,0.020E-01,0.160E-01,2.665E-02,0.037E-02,0.014E-02,0.061E-02
2434,4.43,4.88,6.545E-01,0.087E-01,0.015E-01,0.133E-01,2.664E-02,0.036E-02,0.014E-02,0.061E-02
2434,4.88,5.37,5.514E-01,0.072E-01,0.017E-01,0.112E-01,2.704E-02,0.035E-02,0.015E-02,0.062E-02
2434,5.37,5.90,4.626E-01,0.060E-01,0.015E-01,0.094E-01,2.739E-02,0.036E-02,0.015E-02,0.063E-02
2434,5.90,6.47,3.802E-01,0.049E-01,0.013E-01,0.077E-01,2.735E-02,0.036E-02,0.015E-02,0.063E-02
2434,6.47,7.09,3.052E-01,0.040E-01,0.011E-01,0.062E-01,2.686E-02,0.035E-02,0.016E-02,0.062E-02
2434,7.09,7.76,2.505E-01,0.032E-01,0.008E-01,0.051E-01,2.719E-02,0.035E-02,0.015E-02,0.063E-02
2434,7.76,8.48,2.092E-01,0.027E-01,0.007E-01,0.043E-01,2.776E-02,0.036E-02,0.016E-02,0.065E-02
2434,8.48,9.26,1.723E-01,0.023E-01,0.006E-01,0.035E-01,2.823E-02,0.038E-02,0.016E-02,0.066E-02
2434,9.26,10.1,1.391E-01,0.019E-01,0.005E-01,0.028E-01,2.816E-02,0.040E-02,0.016E-02,0.066E-02
2434,10.1,11.0,1.183E-01,0.017E-01,0.004E-01,0.024E-01,2.938E-02,0.043E-02,0.017E-02,0.069E-02
2434,11.0,12.0,9.474E-02,0.141E-02,0.036E-02,0.193E-02,2.906E-02,0.044E-02,0.017E-02,0.068E-02
2434,12.0,13.0,7.938E-02,0.127E-02,0.032E-02,0.162E-02,2.987E-02,0.048E-02,0.018E-02,0.070E-02
2434,13.0,14.1,6.613E-02,0.108E-02,0.027E-02,0.135E-02,3.056E-02,0.050E-02,0.019E-02,0.072E-02
2434,14.1,15.3,5.292E-02,0.090E-02,0.022E-02,0.108E-02,2.992E-02,0.052E-02,0.018E-02,0.070E-02
2434,15.3,16.6,4.221E-02,0.075E-02,0.017E-02,0.086E-02,2.949E-02,0.053E-02,0.018E-02,0.069E-02
2434,16.6,18.0,3.396E-02,0.063E-02,0.014E-02,0.069E-02,2.927E-02,0.055E-02,0.018E-02,0.069E-02
2434,18.0,19.5,2.893E-02,0.054E-02,0.012E-02,0.059E-02,3.073E-02,0.058E-02,0.019E-02,0.073E-02
2434,19.5,21.1,2.403E-02,0.045E-02,0.010E-02,0.049E-02,3.146E-02,0.060E-02,0.019E-02,0.075E-02
2434,21.1,22.8,1.994E-02,0.038E-02,0.009E-02,0.041E-02,3.203E-02,0.062E-02,0.020E-02,0.076E-02
2434,22.8,24.7,1.608E-02,0.031E-02,0.007E-02,0.033E-02,3.197E-02,0.063E-02,0.020E-02,0.076E-02
2434,24.7,26.7,1.328E-02,0.027E-02,0.006E-02,0.027E-02,3.237E-02,0.066E-02,0.020E-02,0.077E-02
2434,26.7,28.8,1.071E-02,0.023E-02,0.005E-02,0.022E-02,3.190E-02,0.069E-02,0.020E-02,0.076E-02
2434,28.8,31.1,8.911E-03,0.197E-03,0.041E-03,0.182E-03,3.276E-02,0.074E-02,0.021E-02,0.078E-02
2434,31.1,33.5,7.457E-03,0.175E-03,0.035E-03,0.152E-03,3.372E-02,0.080E-02,0.022E-02,0.081E-02
2434,33.5,36.1,5.718E-03,0.147E-03,0.027E-03,0.117E-03,3.148E-02,0.082E-02,0.020E-02,0.076E-02
2434,36.1,38.9,4.837E-03,0.131E-03,0.023E-03,0.099E-03,3.259E-02,0.089E-02,0.021E-02,0.078E-02
2434,38.9,41.9,3.956E-03,0.114E-03,0.019E-03,0.081E-03,3.263E-02,0.095E-02,0.021E-02,0.079E-02
2434,41.9,45.1,3.437E-03,0.103E-03,0.017E-03,0.070E-03,3.455E-02,0.105E-02,0.023E-02,0.084E-02
2434,45.1,48.5,2.685E-03,0.088E-03,0.013E-03,0.055E-03,3.321E-02,0.111E-02,0.022E-02,0.081E-02
2434,48.5,52.2,2.374E-03,0.079E-03,0.012E-03,0.049E-03,3.619E-02,0.123E-02,0.024E-02,0.088E-02
2434,52.2,56.1,1.830E-03,0.068E-03,0.009E-03,0.038E-03,3.349E-02,0.126E-02,0.023E-02,0.082E-02
2434,56.1,60.3,1.568E-03,0.061E-03,0.008E-03,0.032E-03,3.527E-02,0.138E-02,0.024E-02,0.087E-02
2435,1.92,2.15,1.618,0.036,0.050,0.045,2.240E-02,0.051E-02,0.071E-02,0.071E-02
2435,2.15,2.40,1.577,0.032,0.012,0.036,2.401E-02,0.049E-02,0.022E-02,0.063E-02
2435,2.40,2.67,1.455,0.027,0.010,0.034,2.470E-02,0.046E-02,0.020E-02,0.064E-02
2435,2.67,2.97,1.285,0.022,0.004,0.027,2.453E-02,0.043E-02,0.014E-02,0.058E-02
2435,2.97,3.29,1.132,0.018,0.004,0.023,2.452E-02,0.040E-02,0.014E-02,0.057E-02
2435,3.29,3.64,1.005,0.016,0.002,0.021,2.537E-02,0.039E-02,0.012E-02,0.059E-02
2435,3.64,4.02,8.580E-01,0.130E-01,0.015E-01,0.175E-01,2.540E-02,0.039E-02,0.012E-02,0.059E-02
2435,4.02,4.43,7.222E-01,0.106E-01,0.013E-01,0.147E-01,2.543E-02,0.038E-02,0.012E-02,0.059E-02
2435,4.43,4.88,6.402E-01,0.087E-01,0.012E-01,0.130E-01,2.677E-02,0.037E-02,0.013E-02,0.062E-02
2435,4.88,5.37,5.123E-01,0.069E-01,0.012E-01,0.104E-01,2.578E-02,0.035E-02,0.012E-02,0.059E-02
2435,5.37,5.90,4.345E-01,0.058E-01,0.011E-01,0.088E-01,2.644E-02,0.036E-02,0.013E-02,0.061E-02
2435,5.90,6.47,3.667E-01,0.048E-01,0.010E-01,0.075E-01,2.711E-02,0.036E-02,0.014E-02,0.063E-02
2435,6.47,7.09,3.076E-01,0.040E-01,0.009E-01,0.063E-01,2.782E-02,0.036E-02,0.014E-02,0.064E-02
2435,7.09,7.76,2.442E-01,0.032E-01,0.007E-01,0.050E-01,2.709E-02,0.036E-02,0.014E-02,0.063E-02
2435,7.76,8.48,2.045E-01,0.027E-01,0.006E-01,0.042E-01,2.792E-02,0.037E-02,0.015E-02,0.065E-02
2435,8.48,9.26,1.684E-01,0.023E-01,0.005E-01,0.035E-01,2.830E-02,0.038E-02,0.015E-02,0.066E-02
2435,9.26,10.1,1.376E-01,0.019E-01,0.005E-01,0.028E-01,2.831E-02,0.040E-02,0.015E-02,0.066E-02
2435,10.1,11.0,1.126E-01,0.017E-01,0.004E-01,0.023E-01,2.845E-02,0.042E-02,0.016E-02,0.067E-02
2435,11.0,12.0,9.436E-02,0.141E-02,0.036E-02,0.192E-02,2.936E-02,0.044E-02,0.016E-02,0.069E-02
2435,12.0,13.0,7.760E-02,0.125E-02,0.030E-02,0.158E-02,2.960E-02,0.048E-02,0.017E-02,0.069E-02
2435,13.0,14.1,6.311E-02,0.106E-02,0.025E-02,0.129E-02,2.952E-02,0.050E-02,0.017E-02,0.069E-02
2435,14.1,15.3,5.266E-02,0.090E-02,0.021E-02,0.107E-02,3.025E-02,0.052E-02,0.017E-02,0.071E-02
2435,15.3,16.6,4.278E-02,0.076E-02,0.017E-02,0.087E-02,3.020E-02,0.054E-02,0.018E-02,0.071E-02
2435,16.6,18.0,3.526E-02,0.064E-02,0.015E-02,0.072E-02,3.083E-02,0.057E-02,0.018E-02,0.073E-02
2435,18.0,19.5,2.975E-02,0.054E-02,0.013E-02,0.061E-02,3.199E-02,0.059E-02,0.019E-02,0.076E-02
2435,19.5,21.1,2.311E-02,0.044E-02,0.010E-02,0.047E-02,3.057E-02,0.059E-02,0.018E-02,0.072E-02
2435,21.1,22.8,1.885E-02,0.037E-02,0.008E-02,0.038E-02,3.058E-02,0.061E-02,0.018E-02,0.073E-02
2435,22.8,24.7,1.612E-02,0.031E-02,0.007E-02,0.033E-02,3.225E-02,0.063E-02,0.019E-02,0.077E-02
2435,24.7,26.7,1.290E-02,0.026E-02,0.006E-02,0.026E-02,3.171E-02,0.065E-02,0.019E-02,0.076E-02
2435,26.7,28.8,1.110E-02,0.023E-02,0.005E-02,0.023E-02,3.352E-02,0.071E-02,0.020E-02,0.080E-02
2435,28.8,31.1,8.691E-03,0.195E-03,0.039E-03,0.178E-03,3.194E-02,0.072E-02,0.020E-02,0.076E-02
2435,31.1,33.5,7.336E-03,0.174E-03,0.034E-03,0.150E-03,3.317E-02,0.080E-02,0.021E-02,0.079E-02
2435,33.5,36.1,5.761E-03,0.148E-03,0.027E-03,0.118E-03,3.178E-02,0.083E-02,0.020E-02,0.076E-02
2435,36.1,38.9,4.822E-03,0.130E-03,0.023E-03,0.099E-03,3.238E-02,0.089E-02,0.020E-02,0.078E-02
2435,38.9,41.9,4.052E-03,0.115E-03,0.020E-03,0.083E-03,3.371E-02,0.097E-02,0.022E-02,0.081E-02
2435,41.9,45.1,3.278E-03,0.100E-03,0.016E-03,0.067E-03,3.301E-02,0.102E-02,0.021E-02,0.080E-02
2435,45.1,48.5,2.796E-03,0.090E-03,0.014E-03,0.057E-03,3.430E-02,0.112E-02,0.022E-02,0.083E-02
2435,48.5,52.2,2.192E-03,0.076E-03,0.011E-03,0.045E-03,3.313E-02,0.117E-02,0.022E-02,0.081E-02
2435,52.2,56.1,1.853E-03,0.068E-03,0.010E-03,0.038E-03,3.446E-02,0.129E-02,0.023E-02,0.085E-02
2435,56.1,60.3,1.583E-03,0.061E-03,0.008E-03,0.032E-03,3.569E-02,0.139E-02,0.024E-02,0.088E-02
2436,1.92,2.15,1.504,0.034,0.011,0.042,2.148E-02,0.048E-02,0.019E-02,0.068E-02
2436,2.15,2.40,1.506,0.030,0.008,0.034,2.334E-02,0.047E-02,0.017E-02,0.061E-02
2436,2.40,2.67,1.398,0.026,0.004,0.032,2.398E-02,0.044E-02,0.012E-02,0.062E-02
2436,2.67,2.97,1.282,0.022,0.003,0.027,2.493E-02,0.043E-02,0.011E-02,0.059E-02
2436,2.97,3.29,1.150,0.018,0.002,0.024,2.539E-02,0.041E-02,0.011E-02,0.059E-02
2436,3.29,3.64,9.737E-01,0.150E-01,0.016E-01,0.200E-01,2.487E-02,0.039E-02,0.010E-02,0.058E-02
2436,3.64,4.02,8.423E-01,0.127E-01,0.014E-01,0.172E-01,2.530E-02,0.038E-02,0.010E-02,0.058E-02
2436,4.02,4.43,7.502E-01,0.107E-01,0.013E-01,0.153E-01,2.669E-02,0.038E-02,0.010E-02,0.061E-02
2436,4.43,4.88,6.164E-01,0.084E-01,0.012E-01,0.125E-01,2.613E-02,0.036E-02,0.010E-02,0.060E-02
2436,4.88,5.37,5.286E-01,0.070E-01,0.012E-01,0.107E-01,2.682E-02,0.036E-02,0.011E-02,0.062E-02
2436,5.37,5.90,4.296E-01,0.057E-01,0.011E-01,0.087E-01,2.639E-02,0.035E-02,0.011E-02,0.061E-02
2436,5.90,6.47,3.615E-01,0.048E-01,0.010E-01,0.074E-01,2.693E-02,0.036E-02,0.012E-02,0.062E-02
2436,6.47,7.09,2.962E-01,0.039E-01,0.009E-01,0.060E-01,2.701E-02,0.036E-02,0.012E-02,0.063E-02
2436,7.09,7.76,2.463E-01,0.032E-01,0.007E-01,0.050E-01,2.759E-02,0.036E-02,0.012E-02,0.064E-02
2436,7.76,8.48,2.090E-01,0.027E-01,0.006E-01,0.043E-01,2.865E-02,0.037E-02,0.013E-02,0.067E-02
2436,8.48,9.26,1.643E-01,0.022E-01,0.005E-01,0.034E-01,2.771E-02,0.038E-02,0.013E-02,0.065E-02
2436,9.26,10.1,1.397E-01,0.019E-01,0.005E-01,0.029E-01,2.891E-02,0.040E-02,0.014E-02,0.068E-02
2436,10.1,11.0,1.162E-01,0.017E-01,0.004E-01,0.024E-01,2.948E-02,0.043E-02,0.014E-02,0.069E-02
2436,11.0,12.0,9.425E-02,0.140E-02,0.036E-02,0.192E-02,2.953E-02,0.044E-02,0.015E-02,0.069E-02
2436,12.0,13.0,7.827E-02,0.125E-02,0.030E-02,0.159E-02,3.003E-02,0.048E-02,0.015E-02,0.070E-02
2436,13.0,14.1,6.495E-02,0.106E-02,0.026E-02,0.132E-02,3.045E-02,0.050E-02,0.016E-02,0.071E-02
