bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2461,13.0,14.1,1.574E-02,0.047E-02,0.009E-02,0.036E-02,7.468E-03,0.222E-03,0.047E-03,0.191E-03
2461,14.1,15.3,1.338E-02,0.040E-02,0.007E-02,0.030E-02,7.764E-03,0.234E-03,0.048E-03,0.198E-03
2461,15.3,16.6,1.049E-02,0.033E-02,0.006E-02,0.024E-02,7.453E-03,0.237E-03,0.047E-03,0.190E-03
2461,16.6,18.0,8.363E-03,0.276E-03,0.046E-03,0.189E-03,7.316E-03,0.243E-03,0.046E-03,0.187E-03
2461,18.0,19.5,6.812E-03,0.230E-03,0.037E-03,0.154E-03,7.358E-03,0.249E-03,0.046E-03,0.189E-03
2461,19.5,21.1,5.572E-03,0.192E-03,0.030E-03,0.126E-03,7.399E-03,0.255E-03,0.046E-03,0.190E-03
2461,21.1,22.8,4.225E-03,0.155E-03,0.023E-03,0.096E-03,6.856E-03,0.252E-03,0.044E-03,0.177E-03
2461,22.8,24.7,3.493E-03,0.128E-03,0.020E-03,0.080E-03,6.998E-03,0.257E-03,0.046E-03,0.181E-03
2461,24.7,26.7,2.865E-03,0.109E-03,0.017E-03,0.066E-03,7.056E-03,0.270E-03,0.047E-03,0.184E-03
2461,26.7,28.8,2.070E-03,0.089E-03,0.012E-03,0.048E-03,6.281E-03,0.272E-03,0.043E-03,0.164E-03
2461,28.8,31.1,1.667E-03,0.076E-03,0.010E-03,0.039E-03,6.176E-03,0.281E-03,0.042E-03,0.163E-03
2461,31.1,33.5,1.306E-03,0.065E-03,0.008E-03,0.031E-03,5.935E-03,0.297E-03,0.042E-03,0.157E-03
2461,33.5,36.1,1.106E-03,0.058E-03,0.007E-03,0.026E-03,6.100E-03,0.318E-03,0.044E-03,0.163E-03
2461,36.1,38.9,8.287E-04,0.480E-04,0.054E-04,0.197E-04,5.581E-03,0.324E-03,0.041E-03,0.150E-03
2461,38.9,41.9,6.658E-04,0.415E-04,0.045E-04,0.160E-04,5.484E-03,0.343E-03,0.041E-03,0.149E-03
2461,41.9,45.1,5.336E-04,0.359E-04,0.037E-04,0.129E-04,5.381E-03,0.363E-03,0.041E-03,0.148E-03
2461,45.1,48.5,4.246E-04,0.311E-04,0.030E-04,0.104E-04,5.189E-03,0.381E-03,0.041E-03,0.144E-03
2461,48.5,52.2,3.500E-04,0.270E-04,0.025E-04,0.086E-04,5.221E-03,0.404E-03,0.041E-03,0.146E-03
2461,52.2,56.1,2.506E-04,0.223E-04,0.018E-04,0.062E-04,4.580E-03,0.408E-03,0.037E-03,0.129E-03
2461,56.1,60.3,1.880E-04,0.186E-04,0.014E-04,0.047E-04,4.190E-03,0.415E-03,0.034E-03,0.119E-03
2462,1.92,2.15,3.439E-01,0.135E-01,0.060E-01,0.108E-01,7.429E-03,0.293E-03,0.146E-03,0.260E-03
2462,2.15,2.40,3.597E-01,0.124E-01,0.034E-01,0.102E-01,7.884E-03,0.272E-03,0.090E-03,0.245E-03
2462,2.40,2.67,3.512E-01,0.108E-01,0.022E-01,0.095E-01,8.126E-03,0.250E-03,0.067E-03,0.239E-03
2462,2.67,2.97,3.494E-01,0.097E-01,0.019E-01,0.095E-01,8.673E-03,0.240E-03,0.063E-03,0.255E-03
2462,2.97,3.29,3.100E-01,0.082E-01,0.015E-01,0.082E-01,8.436E-03,0.224E-03,0.056E-03,0.242E-03
2462,3.29,3.64,2.862E-01,0.071E-01,0.009E-01,0.073E-01,8.725E-03,0.217E-03,0.045E-03,0.242E-03
2462,3.64,4.02,2.419E-01,0.059E-01,0.006E-01,0.060E-01,8.418E-03,0.208E-03,0.038E-03,0.229E-03
2462,4.02,4.43,2.203E-01,0.051E-01,0.006E-01,0.054E-01,8.865E-03,0.205E-03,0.040E-03,0.239E-03
2462,4.43,4.88,1.892E-01,0.041E-01,0.005E-01,0.046E-01,8.889E-03,0.192E-03,0.039E-03,0.237E-03
2462,4.88,5.37,1.632E-01,0.034E-01,0.005E-01,0.040E-01,9.035E-03,0.189E-03,0.040E-03,0.240E-03
2462,5.37,5.90,1.333E-01,0.028E-01,0.004E-01,0.032E-01,8.786E-03,0.186E-03,0.039E-03,0.232E-03
2462,5.90,6.47,1.121E-01,0.023E-01,0.004E-01,0.027E-01,8.868E-03,0.186E-03,0.045E-03,0.232E-03
2462,6.47,7.09,9.214E-02,0.191E-02,0.034E-02,0.218E-02,8.779E-03,0.183E-03,0.043E-03,0.229E-03
2462,7.09,7.76,7.680E-02,0.158E-02,0.028E-02,0.180E-02,8.894E-03,0.184E-03,0.043E-03,0.231E-03
2462,7.76,8.48,5.996E-02,0.129E-02,0.024E-02,0.140E-02,8.471E-03,0.182E-03,0.043E-03,0.219E-03
2462,8.48,9.26,4.863E-02,0.108E-02,0.021E-02,0.113E-02,8.395E-03,0.187E-03,0.045E-03,0.216E-03
2462,9.26,10.1,3.933E-02,0.091E-02,0.018E-02,0.091E-02,8.269E-03,0.193E-03,0.046E-03,0.213E-03
2462,10.1,11.0,3.374E-02,0.080E-02,0.016E-02,0.078E-02,8.755E-03,0.209E-03,0.050E-03,0.224E-03
2462,11.0,12.0,2.548E-02,0.065E-02,0.012E-02,0.058E-02,8.092E-03,0.207E-03,0.047E-03,0.207E-03
2462,12.0,13.0,2.095E-02,0.058E-02,0.010E-02,0.048E-02,8.157E-03,0.225E-03,0.047E-03,0.208E-03
2462,13.0,14.1,1.618E-02,0.047E-02,0.008E-02,0.037E-02,7.697E-03,0.226E-03,0.045E-03,0.196E-03
2462,14.1,15.3,1.255E-02,0.039E-02,0.006E-02,0.028E-02,7.328E-03,0.228E-03,0.043E-03,0.187E-03
2462,15.3,16.6,1.113E-02,0.034E-02,0.006E-02,0.025E-02,7.929E-03,0.245E-03,0.049E-03,0.202E-03
2462,16.6,18.0,8.350E-03,0.276E-03,0.046E-03,0.189E-03,7.400E-03,0.245E-03,0.047E-03,0.189E-03
2462,18.0,19.5,6.823E-03,0.230E-03,0.037E-03,0.155E-03,7.407E-03,0.250E-03,0.047E-03,0.190E-03
2462,19.5,21.1,5.309E-03,0.187E-03,0.029E-03,0.121E-03,7.093E-03,0.250E-03,0.045E-03,0.182E-03
2462,21.1,22.8,4.454E-03,0.159E-03,0.024E-03,0.101E-03,7.271E-03,0.260E-03,0.046E-03,0.188E-03
2462,22.8,24.7,3.460E-03,0.127E-03,0.020E-03,0.079E-03,6.940E-03,0.256E-03,0.045E-03,0.180E-03
2462,24.7,26.7,2.705E-03,0.106E-03,0.016E-03,0.062E-03,6.695E-03,0.264E-03,0.044E-03,0.174E-03
2462,26.7,28.8,2.229E-03,0.093E-03,0.013E-03,0.051E-03,6.741E-03,0.281E-03,0.045E-03,0.177E-03
2462,28.8,31.1,1.734E-03,0.077E-03,0.010E-03,0.040E-03,6.430E-03,0.287E-03,0.044E-03,0.169E-03
2462,31.1,33.5,1.312E-03,0.065E-03,0.008E-03,0.031E-03,5.960E-03,0.298E-03,0.042E-03,0.158E-03
2462,33.5,36.1,1.019E-03,0.055E-03,0.007E-03,0.024E-03,5.655E-03,0.308E-03,0.040E-03,0.151E-03
2462,36.1,38.9,7.835E-04,0.467E-04,0.051E-04,0.186E-04,5.331E-03,0.318E-03,0.039E-03,0.144E-03
2462,38.9,41.9,6.894E-04,0.423E-04,0.047E-04,0.165E-04,5.699E-03,0.350E-03,0.043E-03,0.155E-03
2462,41.9,45.1,6.005E-04,0.382E-04,0.042E-04,0.145E-04,6.039E-03,0.385E-03,0.046E-03,0.166E-03
2462,45.1,48.5,4.429E-04,0.318E-04,0.031E-04,0.108E-04,5.467E-03,0.393E-03,0.043E-03,0.151E-03
2462,48.5,52.2,3.545E-04,0.272E-04,0.026E-04,0.087E-04,5.306E-03,0.408E-03,0.042E-03,0.148E-03
2462,52.2,56.1,2.892E-04,0.239E-04,0.021E-04,0.072E-04,5.294E-03,0.439E-03,0.042E-03,0.149E-03
2462,56.1,60.3,2.060E-04,0.194E-04,0.015E-04,0.051E-04,4.560E-03,0.431E-03,0.037E-03,0.130E-03
2463,1.92,2.15,3.665E-01,0.141E-01,0.049E-01,0.116E-01,8.526E-03,0.329E-03,0.138E-03,0.298E-03
2463,2.15,2.40,3.251E-01,0.117E-01,0.031E-01,0.092E-01,7.740E-03,0.280E-03,0.092E-03,0.241E-03
2463,2.40,2.67,3.195E-01,0.101E-01,0.021E-01,0.086E-01,7.979E-03,0.253E-03,0.068E-03,0.235E-03
2463,2.67,2.97,2.906E-01,0.086E-01,0.018E-01,0.079E-01,7.834E-03,0.233E-03,0.063E-03,0.231E-03
2463,2.97,3.29,2.880E-01,0.077E-01,0.034E-01,0.076E-01,8.474E-03,0.228E-03,0.107E-03,0.243E-03
2463,3.29,3.64,2.646E-01,0.067E-01,0.011E-01,0.068E-01,8.694E-03,0.222E-03,0.051E-03,0.242E-03
2463,3.64,4.02,2.395E-01,0.058E-01,0.008E-01,0.060E-01,8.976E-03,0.220E-03,0.046E-03,0.244E-03
2463,4.02,4.43,2.083E-01,0.049E-01,0.005E-01,0.051E-01,8.950E-03,0.211E-03,0.040E-03,0.241E-03
2463,4.43,4.88,1.756E-01,0.039E-01,0.004E-01,0.043E-01,8.771E-03,0.195E-03,0.037E-03,0.234E-03
2463,4.88,5.37,1.454E-01,0.032E-01,0.004E-01,0.035E-01,8.528E-03,0.188E-03,0.036E-03,0.226E-03
2463,5.37,5.90,1.234E-01,0.027E-01,0.003E-01,0.030E-01,8.618E-03,0.189E-03,0.038E-03,0.227E-03
2463,5.90,6.47,1.052E-01,0.023E-01,0.003E-01,0.025E-01,8.735E-03,0.188E-03,0.039E-03,0.229E-03
2463,6.47,7.09,8.536E-02,0.183E-02,0.027E-02,0.202E-02,8.535E-03,0.184E-03,0.039E-03,0.223E-03
2463,7.09,7.76,7.081E-02,0.151E-02,0.023E-02,0.166E-02,8.555E-03,0.183E-03,0.039E-03,0.222E-03
2463,7.76,8.48,5.373E-02,0.121E-02,0.019E-02,0.125E-02,7.902E-03,0.179E-03,0.037E-03,0.204E-03
2463,8.48,9.26,4.718E-02,0.106E-02,0.018E-02,0.109E-02,8.433E-03,0.190E-03,0.041E-03,0.217E-03
2463,9.26,10.1,3.774E-02,0.089E-02,0.015E-02,0.087E-02,8.235E-03,0.196E-03,0.042E-03,0.212E-03
2463,10.1,11.0,3.056E-02,0.076E-02,0.013E-02,0.070E-02,8.090E-03,0.202E-03,0.043E-03,0.207E-03
2463,11.0,12.0,2.466E-02,0.064E-02,0.011E-02,0.056E-02,8.050E-03,0.209E-03,0.044E-03,0.206E-03
2463,12.0,13.0,1.944E-02,0.055E-02,0.009E-02,0.044E-02,7.730E-03,0.221E-03,0.043E-03,0.197E-03
2463,13.0,14.1,1.578E-02,0.047E-02,0.007E-02,0.036E-02,7.659E-03,0.228E-03,0.043E-03,0.195E-03
2463,14.1,15.3,1.329E-02,0.040E-02,0.006E-02,0.030E-02,7.852E-03,0.238E-03,0.044E-03,0.200E-03
2463,15.3,16.6,1.116E-02,0.034E-02,0.006E-02,0.025E-02,8.114E-03,0.250E-03,0.049E-03,0.207E-03
2463,16.6,18.0,8.510E-03,0.279E-03,0.047E-03,0.193E-03,7.603E-03,0.250E-03,0.048E-03,0.194E-03
2463,18.0,19.5,6.546E-03,0.225E-03,0.035E-03,0.148E-03,7.175E-03,0.248E-03,0.044E-03,0.184E-03
2463,19.5,21.1,5.163E-03,0.185E-03,0.027E-03,0.117E-03,6.933E-03,0.248E-03,0.042E-03,0.178E-03
2463,21.1,22.8,4.210E-03,0.155E-03,0.023E-03,0.096E-03,6.936E-03,0.256E-03,0.043E-03,0.179E-03
2463,22.8,24.7,3.473E-03,0.128E-03,0.019E-03,0.079E-03,6.996E-03,0.258E-03,0.045E-03,0.181E-03
2463,24.7,26.7,2.715E-03,0.107E-03,0.015E-03,0.062E-03,6.709E-03,0.265E-03,0.043E-03,0.175E-03
2463,26.7,28.8,2.155E-03,0.091E-03,0.013E-03,0.050E-03,6.522E-03,0.277E-03,0.043E-03,0.171E-03
2463,28.8,31.1,1.711E-03,0.077E-03,0.010E-03,0.040E-03,6.356E-03,0.286E-03,0.043E-03,0.168E-03
2463,31.1,33.5,1.227E-03,0.063E-03,0.008E-03,0.029E-03,5.582E-03,0.289E-03,0.039E-03,0.148E-03
2463,33.5,36.1,1.214E-03,0.060E-03,0.008E-03,0.029E-03,6.703E-03,0.335E-03,0.048E-03,0.179E-03
2463,36.1,38.9,8.750E-04,0.494E-04,0.057E-04,0.208E-04,5.957E-03,0.338E-03,0.043E-03,0.160E-03
2463,38.9,41.9,6.342E-04,0.406E-04,0.043E-04,0.152E-04,5.228E-03,0.336E-03,0.039E-03,0.142E-03
2463,41.9,45.1,5.536E-04,0.367E-04,0.038E-04,0.134E-04,5.609E-03,0.373E-03,0.043E-03,0.154E-03
2463,45.1,48.5,4.050E-04,0.304E-04,0.029E-04,0.099E-04,5.025E-03,0.379E-03,0.039E-03,0.139E-03
2463,48.5,52.2,3.807E-04,0.283E-04,0.028E-04,0.094E-04,5.649E-03,0.421E-03,0.045E-03,0.158E-03
2463,52.2,56.1,2.810E-04,0.236E-04,0.021E-04,0.070E-04,5.122E-03,0.432E-03,0.041E-03,0.145E-03
2463,56.1,60.3,2.159E-04,0.200E-04,0.016E-04,0.054E-04,4.863E-03,0.451E-03,0.039E-03,0.139E-03
2464,1.92,2.15,3.303E-01,0.133E-01,0.056E-01,0.104E-01,7.414E-03,0.300E-03,0.143E-03,0.259E-03
2464,2.15,2.40,3.620E-01,0.125E-01,0.032E-01,0.103E-01,8.338E-03,0.288E-03,0.094E-03,0.259E-03
2464,2.40,2.67,3.477E-01,0.107E-01,0.019E-01,0.094E-01,8.379E-03,0.259E-03,0.065E-03,0.247E-03
2464,2.67,2.97,3.361E-01,0.095E-01,0.018E-01,0.092E-01,8.753E-03,0.248E-03,0.065E-03,0.258E-03
2464,2.97,3.29,3.051E-01,0.081E-01,0.015E-01,0.081E-01,8.712E-03,0.233E-03,0.059E-03,0.250E-03
2464,3.29,3.64,2.739E-01,0.070E-01,0.009E-01,0.070E-01,8.714E-03,0.222E-03,0.046E-03,0.242E-03
2464,3.64,4.02,2.478E-01,0.060E-01,0.005E-01,0.062E-01,8.940E-03,0.218E-03,0.041E-03,0.243E-03
2464,4.02,4.43,2.076E-01,0.049E-01,0.005E-01,0.051E-01,8.582E-03,0.205E-03,0.039E-03,0.231E-03
2464,4.43,4.88,1.871E-01,0.041E-01,0.005E-01,0.046E-01,8.984E-03,0.196E-03,0.040E-03,0.240E-03
2464,4.88,5.37,1.574E-01,0.033E-01,0.004E-01,0.038E-01,8.923E-03,0.190E-03,0.040E-03,0.237E-03
2464,5.37,5.90,1.282E-01,0.028E-01,0.004E-01,0.031E-01,8.656E-03,0.187E-03,0.038E-03,0.228E-03
2464,5.90,6.47,1.114E-01,0.023E-01,0.004E-01,0.027E-01,8.990E-03,0.189E-03,0.042E-03,0.236E-03
2464,6.47,7.09,9.071E-02,0.190E-02,0.032E-02,0.214E-02,8.832E-03,0.186E-03,0.043E-03,0.230E-03
2464,7.09,7.76,7.293E-02,0.154E-02,0.026E-02,0.171E-02,8.565E-03,0.182E-03,0.041E-03,0.222E-03
2464,7.76,8.48,6.092E-02,0.130E-02,0.023E-02,0.142E-02,8.699E-03,0.186E-03,0.043E-03,0.225E-03
2464,8.48,9.26,4.752E-02,0.107E-02,0.019E-02,0.110E-02,8.234E-03,0.185E-03,0.043E-03,0.212E-03
2464,9.26,10.1,3.811E-02,0.090E-02,0.016E-02,0.088E-02,8.063E-03,0.191E-03,0.044E-03,0.207E-03
2464,10.1,11.0,3.086E-02,0.077E-02,0.014E-02,0.071E-02,8.007E-03,0.199E-03,0.045E-03,0.205E-03
2464,11.0,12.0,2.513E-02,0.064E-02,0.012E-02,0.058E-02,8.024E-03,0.206E-03,0.046E-03,0.205E-03
2464,12.0,13.0,2.112E-02,0.058E-02,0.010E-02,0.048E-02,8.253E-03,0.227E-03,0.048E-03,0.211E-03
2464,13.0,14.1,1.675E-02,0.048E-02,0.008E-02,0.038E-02,7.919E-03,0.228E-03,0.046E-03,0.202E-03
2464,14.1,15.3,1.358E-02,0.041E-02,0.007E-02,0.031E-02,7.894E-03,0.236E-03,0.046E-03,0.201E-03
2464,15.3,16.6,1.096E-02,0.034E-02,0.006E-02,0.025E-02,7.837E-03,0.244E-03,0.047E-03,0.200E-03
2464,16.6,18.0,8.491E-03,0.279E-03,0.045E-03,0.192E-03,7.487E-03,0.246E-03,0.046E-03,0.191E-03
2464,18.0,19.5,6.572E-03,0.226E-03,0.035E-03,0.149E-03,7.086E-03,0.244E-03,0.044E-03,0.182E-03
2464,19.5,21.1,5.629E-03,0.193E-03,0.030E-03,0.128E-03,7.501E-03,0.258E-03,0.047E-03,0.193E-03
2464,21.1,22.8,4.207E-03,0.155E-03,0.023E-03,0.096E-03,6.862E-03,0.253E-03,0.044E-03,0.177E-03
2464,22.8,24.7,3.331E-03,0.125E-03,0.019E-03,0.076E-03,6.666E-03,0.251E-03,0.043E-03,0.173E-03
2464,24.7,26.7,2.841E-03,0.109E-03,0.016E-03,0.065E-03,6.991E-03,0.269E-03,0.046E-03,0.182E-03
2464,26.7,28.8,2.388E-03,0.096E-03,0.014E-03,0.055E-03,7.234E-03,0.292E-03,0.049E-03,0.189E-03
2464,28.8,31.1,1.763E-03,0.078E-03,0.011E-03,0.041E-03,6.555E-03,0.290E-03,0.045E-03,0.173E-03
2464,31.1,33.5,1.363E-03,0.067E-03,0.008E-03,0.032E-03,6.163E-03,0.302E-03,0.043E-03,0.164E-03
2464,33.5,36.1,1.194E-03,0.060E-03,0.008E-03,0.028E-03,6.555E-03,0.329E-03,0.047E-03,0.175E-03
2464,36.1,38.9,9.427E-04,0.511E-04,0.062E-04,0.224E-04,6.371E-03,0.347E-03,0.047E-03,0.172E-03
2464,38.9,41.9,6.957E-04,0.424E-04,0.047E-04,0.167E-04,5.714E-03,0.349E-03,0.043E-03,0.155E-03
2464,41.9,45.1,6.065E-04,0.383E-04,0.042E-04,0.147E-04,6.098E-03,0.386E-03,0.047E-03,0.167E-03
2464,45.1,48.5,4.686E-04,0.326E-04,0.033E-04,0.114E-04,5.761E-03,0.402E-03,0.045E-03,0.159E-03
2464,48.5,52.2,3.599E-04,0.274E-04,0.026E-04,0.089E-04,5.404E-03,0.413E-03,0.043E-03,0.151E-03
2464,52.2,56.1,2.810E-04,0.236E-04,0.021E-04,0.070E-04,5.153E-03,0.433E-03,0.041E-03,0.145E-03
2464,56.1,60.3,2.446E-04,0.212E-04,0.018E-04,0.061E-04,5.478E-03,0.475E-03,0.044E-03,0.156E-03
2465,1.92,2.15,3.525E-01,0.135E-01,0.067E-01,0.111E-01,7.772E-03,0.299E-03,0.163E-03,0.272E-03
2465,2.15,2.40,3.505E-01,0.121E-01,0.034E-01,0.099E-01,7.883E-03,0.273E-03,0.093E-03,0.245E-03
2465,2.40,2.67,3.402E-01,0.105E-01,0.023E-01,0.092E-01,8.075E-03,0.250E-03,0.070E-03,0.238E-03
2465,2.67,2.97,3.315E-01,0.093E-01,0.017E-01,0.090E-01,8.489E-03,0.239E-03,0.061E-03,0.250E-03
2465,2.97,3.29,3.068E-01,0.081E-01,0.014E-01,0.081E-01,8.588E-03,0.226E-03,0.056E-03,0.246E-03
2465,3.29,3.64,2.719E-01,0.069E-01,0.009E-01,0.070E-01,8.536E-03,0.216E-03,0.045E-03,0.237E-03
2465,3.64,4.02,2.400E-01,0.059E-01,0.006E-01,0.060E-01,8.554E-03,0.210E-03,0.040E-03,0.232E-03
2465,4.02,4.43,2.104E-01,0.049E-01,0.006E-01,0.052E-01,8.654E-03,0.202E-03,0.041E-03,0.233E-03
2465,4.43,4.88,1.772E-01,0.039E-01,0.005E-01,0.043E-01,8.487E-03,0.188E-03,0.039E-03,0.227E-03
2465,4.88,5.37,1.539E-01,0.033E-01,0.005E-01,0.037E-01,8.701E-03,0.186E-03,0.040E-03,0.231E-03
2465,5.37,5.90,1.316E-01,0.028E-01,0.004E-01,0.032E-01,8.821E-03,0.187E-03,0.040E-03,0.233E-03
2465,5.90,6.47,1.049E-01,0.023E-01,0.004E-01,0.025E-01,8.427E-03,0.182E-03,0.042E-03,0.221E-03
2465,6.47,7.09,9.091E-02,0.189E-02,0.037E-02,0.215E-02,8.800E-03,0.184E-03,0.046E-03,0.230E-03
2465,7.09,7.76,7.126E-02,0.152E-02,0.026E-02,0.167E-02,8.337E-03,0.178E-03,0.041E-03,0.216E-03
2465,7.76,8.48,5.836E-02,0.127E-02,0.023E-02,0.136E-02,8.347E-03,0.182E-03,0.043E-03,0.216E-03
2465,8.48,9.26,4.776E-02,0.107E-02,0.020E-02,0.111E-02,8.330E-03,0.187E-03,0.044E-03,0.215E-03
2465,9.26,10.1,3.784E-02,0.089E-02,0.017E-02,0.087E-02,8.051E-03,0.191E-03,0.044E-03,0.207E-03
2465,10.1,11.0,3.190E-02,0.078E-02,0.015E-02,0.073E-02,8.340E-03,0.204E-03,0.047E-03,0.214E-03
2465,11.0,12.0,2.460E-02,0.064E-02,0.012E-02,0.056E-02,7.866E-03,0.204E-03,0.046E-03,0.201E-03
2465,12.0,13.0,1.896E-02,0.055E-02,0.010E-02,0.043E-02,7.441E-03,0.215E-03,0.046E-03,0.190E-03
2465,13.0,14.1,1.591E-02,0.047E-02,0.009E-02,0.036E-02,7.575E-03,0.224E-03,0.050E-03,0.193E-03
2465,14.1,15.3,1.308E-02,0.040E-02,0.007E-02,0.030E-02,7.669E-03,0.233E-03,0.047E-03,0.196E-03
