date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,proton_flux m^-2sr^-1s^-1GV^-1,proton_flux_error_statistical m^-2sr^-1s^-1GV^-1,proton_flux_error_timedependent m^-2sr^-1s^-1GV^-1,proton_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2014-08-08,8.48,9.26,3.269e+1,0.013e+1,0.011e+1,0.036e+1
2014-08-08,9.26,10.1,2.601e+1,0.011e+1,0.009e+1,0.029e+1
2014-08-08,10.1,11.0,2.125e+1,0.010e+1,0.007e+1,0.024e+1
2014-08-08,11.0,13.0,1.543e+1,0.005e+1,0.005e+1,0.018e+1
2014-08-08,13.0,16.6,9.042e+0,0.028e+0,0.031e+0,0.105e+0
2014-08-08,16.6,22.8,4.278e+0,0.013e+0,0.015e+0,0.051e+0
2014-08-08,22.8,33.5,1.658e+0,0.006e+0,0.006e+0,0.020e+0
2014-08-08,33.5,48.5,5.809e-1,0.028e-1,0.023e-1,0.072e-1
2014-08-08,48.5,69.7,2.068e-1,0.014e-1,0.009e-1,0.026e-1
2014-08-08,69.7,100.0,7.528e-2,0.069e-2,0.034e-2,0.094e-2
2014-08-09,1.00,1.16,4.638e+2,0.037e+2,0.084e+2,0.153e+2
2014-08-09,1.16,1.33,4.918e+2,0.033e+2,0.057e+2,0.120e+2
2014-08-09,1.33,1.51,4.965e+2,0.029e+2,0.036e+2,0.096e+2
2014-08-09,1.51,1.71,4.857e+2,0.026e+2,0.024e+2,0.079e+2
2014-08-09,1.71,1.92,4.571e+2,0.023e+2,0.019e+2,0.066e+2
2014-08-09,1.92,2.15,4.237e+2,0.020e+2,0.017e+2,0.057e+2
2014-08-09,2.15,2.40,3.838e+2,0.017e+2,0.015e+2,0.048e+2
2014-08-09,2.40,2.67,3.394e+2,0.014e+2,0.013e+2,0.041e+2
2014-08-09,2.67,2.97,3.013e+2,0.012e+2,0.011e+2,0.035e+2
2014-08-09,2.97,3.29,2.589e+2,0.010e+2,0.009e+2,0.029e+2
2014-08-09,3.29,3.64,2.224e+2,0.009e+2,0.008e+2,0.025e+2
2014-08-09,3.64,4.02,1.891e+2,0.007e+2,0.007e+2,0.021e+2
2014-08-09,4.02,4.43,1.594e+2,0.006e+2,0.006e+2,0.017e+2
2014-08-09,4.43,4.88,1.329e+2,0.005e+2,0.005e+2,0.014e+2
2014-08-09,4.88,5.37,1.101e+2,0.004e+2,0.004e+2,0.012e+2
2014-08-09,5.37,5.90,9.056e+1,0.033e+1,0.032e+1,0.098e+1
2014-08-09,5.90,6.47,7.467e+1,0.027e+1,0.026e+1,0.081e+1
2014-08-09,6.47,7.09,6.034e+1,0.022e+1,0.021e+1,0.066e+1
2014-08-09,7.09,7.76,4.941e+1,0.019e+1,0.018e+1,0.054e+1
2014-08-09,7.76,8.48,4.007e+1,0.016e+1,0.014e+1,0.044e+1
2014-08-09,8.48,9.26,3.263e+1,0.013e+1,0.012e+1,0.036e+1
2014-08-09,9.26,10.1,2.617e+1,0.011e+1,0.009e+1,0.029e+1
2014-08-09,10.1,11.0,2.129e+1,0.010e+1,0.008e+1,0.024e+1
2014-08-09,11.0,13.0,1.543e+1,0.005e+1,0.005e+1,0.018e+1
2014-08-09,13.0,16.6,9.003e+0,0.028e+0,0.032e+0,0.105e+0
2014-08-09,16.6,22.8,4.283e+0,0.013e+0,0.015e+0,0.051e+0
2014-08-09,22.8,33.5,1.662e+0,0.006e+0,0.006e+0,0.020e+0
2014-08-09,33.5,48.5,5.834e-1,0.028e-1,0.023e-1,0.073e-1
2014-08-09,48.5,69.7,2.056e-1,0.014e-1,0.009e-1,0.026e-1
2014-08-09,69.7,100.0,7.565e-2,0.069e-2,0.035e-2,0.095e-2
2014-08-10,1.00,1.16,4.759e+2,0.035e+2,0.087e+2,0.157e+2
2014-08-10,1.16,1.33,4.917e+2,0.031e+2,0.057e+2,0.120e+2
2014-08-10,1.33,1.51,4.985e+2,0.028e+2,0.036e+2,0.096e+2
2014-08-10,1.51,1.71,4.849e+2,0.025e+2,0.024e+2,0.079e+2
2014-08-10,1.71,1.92,4.623e+2,0.022e+2,0.019e+2,0.067e+2
2014-08-10,1.92,2.15,4.265e+2,0.019e+2,0.017e+2,0.057e+2
2014-08-10,2.15,2.40,3.861e+2,0.017e+2,0.015e+2,0.049e+2
2014-08-10,2.40,2.67,3.432e+2,0.014e+2,0.013e+2,0.041e+2
2014-08-10,2.67,2.97,3.008e+2,0.012e+2,0.011e+2,0.035e+2
2014-08-10,2.97,3.29,2.632e+2,0.010e+2,0.010e+2,0.030e+2
2014-08-10,3.29,3.64,2.243e+2,0.009e+2,0.008e+2,0.025e+2
2014-08-10,3.64,4.02,1.910e+2,0.007e+2,0.007e+2,0.021e+2
2014-08-10,4.02,4.43,1.611e+2,0.006e+2,0.006e+2,0.018e+2
2014-08-10,4.43,4.88,1.352e+2,0.005e+2,0.005e+2,0.015e+2
2014-08-10,4.88,5.37,1.115e+2,0.004e+2,0.004e+2,0.012e+2
2014-08-10,5.37,5.90,9.183e+1,0.033e+1,0.033e+1,0.100e+1
2014-08-10,5.90,6.47,7.529e+1,0.027e+1,0.027e+1,0.082e+1
2014-08-10,6.47,7.09,6.100e+1,0.023e+1,0.022e+1,0.067e+1
2014-08-10,7.09,7.76,4.992e+1,0.019e+1,0.018e+1,0.055e+1
2014-08-10,7.76,8.48,4.025e+1,0.016e+1,0.015e+1,0.045e+1
2014-08-10,8.48,9.26,3.272e+1,0.013e+1,0.012e+1,0.037e+1
2014-08-10,9.26,10.1,2.648e+1,0.011e+1,0.010e+1,0.030e+1
2014-08-10,10.1,11.0,2.121e+1,0.010e+1,0.008e+1,0.024e+1
2014-08-10,11.0,13.0,1.549e+1,0.005e+1,0.006e+1,0.018e+1
2014-08-10,13.0,16.6,8.976e+0,0.028e+0,0.033e+0,0.105e+0
2014-08-10,16.6,22.8,4.286e+0,0.013e+0,0.016e+0,0.051e+0
2014-08-10,22.8,33.5,1.664e+0,0.006e+0,0.006e+0,0.021e+0
2014-08-10,33.5,48.5,5.773e-1,0.028e-1,0.024e-1,0.072e-1
2014-08-10,48.5,69.7,2.058e-1,0.014e-1,0.009e-1,0.026e-1
2014-08-10,69.7,100.0,7.458e-2,0.068e-2,0.035e-2,0.094e-2
2014-08-11,1.00,1.16,4.677e+2,0.038e+2,0.085e+2,0.154e+2
2014-08-11,1.16,1.33,4.845e+2,0.034e+2,0.056e+2,0.119e+2
2014-08-11,1.33,1.51,4.968e+2,0.031e+2,0.036e+2,0.096e+2
2014-08-11,1.51,1.71,4.926e+2,0.028e+2,0.025e+2,0.080e+2
2014-08-11,1.71,1.92,4.589e+2,0.023e+2,0.020e+2,0.067e+2
2014-08-11,1.92,2.15,4.297e+2,0.020e+2,0.017e+2,0.058e+2
2014-08-11,2.15,2.40,3.879e+2,0.018e+2,0.015e+2,0.049e+2
2014-08-11,2.40,2.67,3.487e+2,0.015e+2,0.013e+2,0.042e+2
2014-08-11,2.67,2.97,3.000e+2,0.012e+2,0.011e+2,0.035e+2
2014-08-11,2.97,3.29,2.608e+2,0.011e+2,0.010e+2,0.030e+2
2014-08-11,3.29,3.64,2.239e+2,0.009e+2,0.008e+2,0.025e+2
2014-08-11,3.64,4.02,1.898e+2,0.007e+2,0.007e+2,0.021e+2
2014-08-11,4.02,4.43,1.600e+2,0.006e+2,0.006e+2,0.018e+2
