bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,lithium_flux m^-2sr^-1s^-1GV^-1,lithium_flux_error_statistical m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,lithium_to_helium_ratio,lithium_to_helium_ratio_error_statistical,lithium_to_helium_ratio_error_time_dependent,lithium_to_helium_ratio_error_time_independent
2491,41.9,45.1,4.247E-04,0.325E-04,0.031E-04,0.089E-04,4.315E-03,0.331E-03,0.035E-03,0.106E-03
2491,45.1,48.5,3.218E-04,0.274E-04,0.024E-04,0.068E-04,3.976E-03,0.339E-03,0.033E-03,0.099E-03
2491,48.5,52.2,2.514E-04,0.232E-04,0.020E-04,0.053E-04,3.763E-03,0.348E-03,0.032E-03,0.094E-03
2491,52.2,56.1,1.945E-04,0.199E-04,0.015E-04,0.041E-04,3.587E-03,0.368E-03,0.030E-03,0.090E-03
2491,56.1,60.3,1.694E-04,0.179E-04,0.013E-04,0.036E-04,3.796E-03,0.402E-03,0.032E-03,0.096E-03
2492,1.92,2.15,3.250E-01,0.133E-01,0.020E-01,0.077E-01,4.152E-03,0.171E-03,0.031E-03,0.116E-03
2492,2.15,2.40,3.119E-01,0.116E-01,0.012E-01,0.065E-01,4.358E-03,0.162E-03,0.023E-03,0.107E-03
2492,2.40,2.67,3.045E-01,0.102E-01,0.011E-01,0.063E-01,4.746E-03,0.159E-03,0.025E-03,0.113E-03
2492,2.67,2.97,2.879E-01,0.089E-01,0.010E-01,0.059E-01,5.077E-03,0.158E-03,0.026E-03,0.118E-03
2492,2.97,3.29,2.739E-01,0.078E-01,0.009E-01,0.056E-01,5.514E-03,0.157E-03,0.027E-03,0.127E-03
2492,3.29,3.64,2.523E-01,0.067E-01,0.006E-01,0.051E-01,5.935E-03,0.159E-03,0.026E-03,0.137E-03
2492,3.64,4.02,2.145E-01,0.057E-01,0.005E-01,0.044E-01,5.959E-03,0.157E-03,0.024E-03,0.138E-03
2492,4.02,4.43,1.859E-01,0.047E-01,0.004E-01,0.038E-01,6.169E-03,0.156E-03,0.025E-03,0.143E-03
2492,4.43,4.88,1.519E-01,0.037E-01,0.004E-01,0.032E-01,6.035E-03,0.147E-03,0.025E-03,0.141E-03
2492,4.88,5.37,1.301E-01,0.031E-01,0.004E-01,0.027E-01,6.269E-03,0.148E-03,0.028E-03,0.149E-03
2492,5.37,5.90,1.050E-01,0.025E-01,0.003E-01,0.023E-01,6.141E-03,0.147E-03,0.027E-03,0.149E-03
2492,5.90,6.47,8.545E-02,0.206E-02,0.029E-02,0.190E-02,6.109E-03,0.147E-03,0.029E-03,0.152E-03
2492,6.47,7.09,7.202E-02,0.170E-02,0.026E-02,0.163E-02,6.321E-03,0.150E-03,0.030E-03,0.159E-03
2492,7.09,7.76,5.553E-02,0.135E-02,0.022E-02,0.127E-02,6.031E-03,0.147E-03,0.030E-03,0.153E-03
2492,7.76,8.48,4.678E-02,0.114E-02,0.019E-02,0.107E-02,6.279E-03,0.154E-03,0.032E-03,0.160E-03
2492,8.48,9.26,3.556E-02,0.093E-02,0.015E-02,0.081E-02,5.888E-03,0.154E-03,0.031E-03,0.150E-03
2492,9.26,10.1,2.945E-02,0.079E-02,0.014E-02,0.067E-02,6.003E-03,0.162E-03,0.033E-03,0.152E-03
2492,10.1,11.0,2.503E-02,0.069E-02,0.012E-02,0.056E-02,6.291E-03,0.175E-03,0.035E-03,0.158E-03
2492,11.0,12.0,1.831E-02,0.055E-02,0.009E-02,0.041E-02,5.709E-03,0.173E-03,0.033E-03,0.142E-03
2492,12.0,13.0,1.447E-02,0.048E-02,0.007E-02,0.032E-02,5.579E-03,0.186E-03,0.033E-03,0.138E-03
2492,13.0,14.1,1.233E-02,0.042E-02,0.007E-02,0.027E-02,5.808E-03,0.196E-03,0.035E-03,0.142E-03
2492,14.1,15.3,9.670E-03,0.343E-03,0.053E-03,0.206E-03,5.619E-03,0.200E-03,0.035E-03,0.136E-03
2492,15.3,16.6,7.627E-03,0.285E-03,0.045E-03,0.161E-03,5.443E-03,0.204E-03,0.036E-03,0.131E-03
2492,16.6,18.0,5.778E-03,0.231E-03,0.035E-03,0.121E-03,5.109E-03,0.205E-03,0.035E-03,0.123E-03
2492,18.0,19.5,5.073E-03,0.199E-03,0.030E-03,0.105E-03,5.531E-03,0.218E-03,0.036E-03,0.132E-03
2492,19.5,21.1,3.552E-03,0.154E-03,0.019E-03,0.073E-03,4.762E-03,0.207E-03,0.030E-03,0.114E-03
2492,21.1,22.8,3.003E-03,0.131E-03,0.016E-03,0.062E-03,4.924E-03,0.216E-03,0.030E-03,0.118E-03
2492,22.8,24.7,2.566E-03,0.110E-03,0.014E-03,0.053E-03,5.193E-03,0.224E-03,0.032E-03,0.124E-03
2492,24.7,26.7,1.942E-03,0.091E-03,0.011E-03,0.040E-03,4.857E-03,0.228E-03,0.031E-03,0.117E-03
2492,26.7,28.8,1.582E-03,0.079E-03,0.009E-03,0.033E-03,4.836E-03,0.241E-03,0.032E-03,0.116E-03
2492,28.8,31.1,1.222E-03,0.065E-03,0.007E-03,0.025E-03,4.563E-03,0.244E-03,0.031E-03,0.110E-03
2492,31.1,33.5,8.983E-04,0.546E-04,0.056E-04,0.186E-04,4.103E-03,0.250E-03,0.029E-03,0.099E-03
2492,33.5,36.1,8.334E-04,0.505E-04,0.054E-04,0.172E-04,4.655E-03,0.283E-03,0.033E-03,0.113E-03
2492,36.1,38.9,6.533E-04,0.431E-04,0.044E-04,0.136E-04,4.443E-03,0.294E-03,0.033E-03,0.108E-03
2492,38.9,41.9,4.563E-04,0.348E-04,0.032E-04,0.095E-04,3.787E-03,0.289E-03,0.029E-03,0.093E-03
2492,41.9,45.1,3.620E-04,0.300E-04,0.026E-04,0.076E-04,3.680E-03,0.305E-03,0.029E-03,0.091E-03
2492,45.1,48.5,3.062E-04,0.267E-04,0.023E-04,0.064E-04,3.789E-03,0.332E-03,0.031E-03,0.094E-03
2492,48.5,52.2,2.433E-04,0.229E-04,0.019E-04,0.051E-04,3.672E-03,0.346E-03,0.031E-03,0.092E-03
2492,52.2,56.1,1.967E-04,0.200E-04,0.015E-04,0.042E-04,3.580E-03,0.365E-03,0.030E-03,0.090E-03
2492,56.1,60.3,1.991E-04,0.194E-04,0.015E-04,0.042E-04,4.495E-03,0.439E-03,0.037E-03,0.113E-03
2493,1.92,2.15,3.003E-01,0.132E-01,0.054E-01,0.071E-01,3.763E-03,0.166E-03,0.072E-03,0.105E-03
2493,2.15,2.40,3.257E-01,0.122E-01,0.030E-01,0.068E-01,4.467E-03,0.168E-03,0.048E-03,0.110E-03
2493,2.40,2.67,3.255E-01,0.109E-01,0.016E-01,0.067E-01,5.009E-03,0.168E-03,0.038E-03,0.119E-03
2493,2.67,2.97,2.909E-01,0.093E-01,0.011E-01,0.060E-01,5.053E-03,0.161E-03,0.035E-03,0.118E-03
2493,2.97,3.29,2.773E-01,0.081E-01,0.011E-01,0.056E-01,5.528E-03,0.161E-03,0.038E-03,0.127E-03
2493,3.29,3.64,2.460E-01,0.068E-01,0.005E-01,0.050E-01,5.745E-03,0.159E-03,0.035E-03,0.132E-03
2493,3.64,4.02,2.217E-01,0.059E-01,0.004E-01,0.045E-01,6.141E-03,0.163E-03,0.037E-03,0.142E-03
2493,4.02,4.43,1.759E-01,0.047E-01,0.004E-01,0.036E-01,5.786E-03,0.154E-03,0.034E-03,0.134E-03
2493,4.43,4.88,1.540E-01,0.038E-01,0.004E-01,0.032E-01,6.116E-03,0.150E-03,0.037E-03,0.143E-03
2493,4.88,5.37,1.299E-01,0.031E-01,0.004E-01,0.027E-01,6.250E-03,0.149E-03,0.039E-03,0.148E-03
2493,5.37,5.90,1.035E-01,0.025E-01,0.003E-01,0.022E-01,6.069E-03,0.148E-03,0.038E-03,0.147E-03
2493,5.90,6.47,8.760E-02,0.210E-02,0.030E-02,0.195E-02,6.295E-03,0.151E-03,0.040E-03,0.156E-03
2493,6.47,7.09,7.121E-02,0.171E-02,0.026E-02,0.161E-02,6.274E-03,0.151E-03,0.041E-03,0.158E-03
2493,7.09,7.76,5.471E-02,0.135E-02,0.021E-02,0.125E-02,5.929E-03,0.147E-03,0.039E-03,0.150E-03
2493,7.76,8.48,4.582E-02,0.114E-02,0.019E-02,0.105E-02,6.139E-03,0.153E-03,0.041E-03,0.156E-03
2493,8.48,9.26,3.706E-02,0.095E-02,0.016E-02,0.085E-02,6.120E-03,0.158E-03,0.042E-03,0.156E-03
2493,9.26,10.1,2.874E-02,0.079E-02,0.013E-02,0.065E-02,5.855E-03,0.161E-03,0.041E-03,0.148E-03
2493,10.1,11.0,2.397E-02,0.068E-02,0.011E-02,0.054E-02,6.039E-03,0.172E-03,0.043E-03,0.152E-03
2493,11.0,12.0,1.910E-02,0.057E-02,0.009E-02,0.042E-02,5.952E-03,0.177E-03,0.043E-03,0.148E-03
2493,12.0,13.0,1.566E-02,0.050E-02,0.008E-02,0.034E-02,6.012E-03,0.194E-03,0.044E-03,0.148E-03
2493,13.0,14.1,1.239E-02,0.042E-02,0.007E-02,0.027E-02,5.825E-03,0.197E-03,0.044E-03,0.142E-03
2493,14.1,15.3,1.027E-02,0.036E-02,0.006E-02,0.022E-02,5.970E-03,0.207E-03,0.046E-03,0.145E-03
2493,15.3,16.6,7.191E-03,0.278E-03,0.041E-03,0.151E-03,5.143E-03,0.199E-03,0.040E-03,0.124E-03
2493,16.6,18.0,6.030E-03,0.237E-03,0.035E-03,0.126E-03,5.339E-03,0.210E-03,0.042E-03,0.128E-03
2493,18.0,19.5,4.655E-03,0.192E-03,0.026E-03,0.097E-03,5.077E-03,0.210E-03,0.039E-03,0.122E-03
2493,19.5,21.1,4.134E-03,0.167E-03,0.023E-03,0.085E-03,5.544E-03,0.224E-03,0.042E-03,0.133E-03
2493,21.1,22.8,3.224E-03,0.137E-03,0.018E-03,0.067E-03,5.304E-03,0.225E-03,0.041E-03,0.127E-03
2493,22.8,24.7,2.548E-03,0.110E-03,0.014E-03,0.053E-03,5.135E-03,0.223E-03,0.040E-03,0.123E-03
2493,24.7,26.7,1.838E-03,0.089E-03,0.011E-03,0.038E-03,4.572E-03,0.221E-03,0.036E-03,0.110E-03
2493,26.7,28.8,1.552E-03,0.078E-03,0.009E-03,0.032E-03,4.720E-03,0.238E-03,0.038E-03,0.114E-03
2493,28.8,31.1,1.242E-03,0.066E-03,0.008E-03,0.026E-03,4.663E-03,0.248E-03,0.038E-03,0.112E-03
2493,31.1,33.5,1.007E-03,0.058E-03,0.006E-03,0.021E-03,4.578E-03,0.264E-03,0.038E-03,0.111E-03
2493,33.5,36.1,6.903E-04,0.460E-04,0.045E-04,0.143E-04,3.824E-03,0.255E-03,0.032E-03,0.093E-03
2493,36.1,38.9,6.430E-04,0.428E-04,0.043E-04,0.133E-04,4.420E-03,0.295E-03,0.038E-03,0.107E-03
2493,38.9,41.9,4.596E-04,0.349E-04,0.032E-04,0.096E-04,3.852E-03,0.293E-03,0.034E-03,0.094E-03
2493,41.9,45.1,3.576E-04,0.298E-04,0.026E-04,0.075E-04,3.648E-03,0.305E-03,0.033E-03,0.090E-03
2493,45.1,48.5,3.226E-04,0.275E-04,0.024E-04,0.068E-04,3.983E-03,0.340E-03,0.037E-03,0.099E-03
2493,48.5,52.2,2.184E-04,0.217E-04,0.017E-04,0.046E-04,3.307E-03,0.329E-03,0.031E-03,0.083E-03
2493,52.2,56.1,2.149E-04,0.209E-04,0.017E-04,0.045E-04,4.003E-03,0.391E-03,0.038E-03,0.100E-03
2493,56.1,60.3,1.938E-04,0.192E-04,0.015E-04,0.041E-04,4.358E-03,0.432E-03,0.041E-03,0.110E-03
2494,1.92,2.15,3.194E-01,0.135E-01,0.046E-01,0.075E-01,3.848E-03,0.162E-03,0.058E-03,0.108E-03
2494,2.15,2.40,3.039E-01,0.116E-01,0.021E-01,0.064E-01,4.032E-03,0.154E-03,0.033E-03,0.099E-03
2494,2.40,2.67,3.137E-01,0.104E-01,0.013E-01,0.065E-01,4.653E-03,0.155E-03,0.029E-03,0.110E-03
2494,2.67,2.97,2.971E-01,0.091E-01,0.012E-01,0.061E-01,4.993E-03,0.154E-03,0.029E-03,0.116E-03
2494,2.97,3.29,2.627E-01,0.077E-01,0.009E-01,0.053E-01,5.091E-03,0.150E-03,0.028E-03,0.117E-03
2494,3.29,3.64,2.474E-01,0.067E-01,0.005E-01,0.050E-01,5.627E-03,0.153E-03,0.026E-03,0.130E-03
2494,3.64,4.02,2.159E-01,0.057E-01,0.004E-01,0.044E-01,5.836E-03,0.155E-03,0.026E-03,0.135E-03
2494,4.02,4.43,1.750E-01,0.046E-01,0.004E-01,0.036E-01,5.653E-03,0.149E-03,0.025E-03,0.131E-03
2494,4.43,4.88,1.509E-01,0.037E-01,0.004E-01,0.031E-01,5.880E-03,0.144E-03,0.026E-03,0.137E-03
2494,4.88,5.37,1.286E-01,0.031E-01,0.004E-01,0.027E-01,6.082E-03,0.145E-03,0.028E-03,0.144E-03
2494,5.37,5.90,1.061E-01,0.025E-01,0.003E-01,0.023E-01,6.106E-03,0.146E-03,0.029E-03,0.148E-03
2494,5.90,6.47,8.837E-02,0.211E-02,0.029E-02,0.197E-02,6.219E-03,0.149E-03,0.030E-03,0.154E-03
2494,6.47,7.09,7.207E-02,0.172E-02,0.027E-02,0.163E-02,6.233E-03,0.149E-03,0.032E-03,0.157E-03
2494,7.09,7.76,5.986E-02,0.142E-02,0.024E-02,0.136E-02,6.384E-03,0.151E-03,0.034E-03,0.162E-03
2494,7.76,8.48,4.750E-02,0.116E-02,0.020E-02,0.109E-02,6.247E-03,0.153E-03,0.034E-03,0.159E-03
2494,8.48,9.26,3.648E-02,0.094E-02,0.018E-02,0.083E-02,5.959E-03,0.155E-03,0.035E-03,0.152E-03
2494,9.26,10.1,3.072E-02,0.082E-02,0.017E-02,0.070E-02,6.196E-03,0.165E-03,0.041E-03,0.157E-03
2494,10.1,11.0,2.340E-02,0.067E-02,0.014E-02,0.053E-02,5.831E-03,0.168E-03,0.041E-03,0.147E-03
2494,11.0,12.0,1.945E-02,0.057E-02,0.011E-02,0.043E-02,5.988E-03,0.177E-03,0.041E-03,0.149E-03
2494,12.0,13.0,1.500E-02,0.049E-02,0.008E-02,0.033E-02,5.720E-03,0.188E-03,0.037E-03,0.141E-03
2494,13.0,14.1,1.201E-02,0.041E-02,0.007E-02,0.026E-02,5.616E-03,0.193E-03,0.038E-03,0.137E-03
2494,14.1,15.3,9.982E-03,0.351E-03,0.060E-03,0.212E-03,5.758E-03,0.203E-03,0.040E-03,0.140E-03
2494,15.3,16.6,7.548E-03,0.285E-03,0.047E-03,0.159E-03,5.337E-03,0.202E-03,0.038E-03,0.129E-03
2494,16.6,18.0,6.304E-03,0.243E-03,0.039E-03,0.132E-03,5.520E-03,0.213E-03,0.039E-03,0.133E-03
2494,18.0,19.5,4.762E-03,0.194E-03,0.028E-03,0.099E-03,5.146E-03,0.210E-03,0.035E-03,0.123E-03
2494,19.5,21.1,3.626E-03,0.156E-03,0.020E-03,0.075E-03,4.819E-03,0.208E-03,0.031E-03,0.115E-03
2494,21.1,22.8,2.958E-03,0.131E-03,0.016E-03,0.061E-03,4.844E-03,0.215E-03,0.031E-03,0.116E-03
2494,22.8,24.7,2.501E-03,0.110E-03,0.014E-03,0.052E-03,5.060E-03,0.222E-03,0.033E-03,0.121E-03
2494,24.7,26.7,1.978E-03,0.092E-03,0.011E-03,0.041E-03,4.884E-03,0.228E-03,0.032E-03,0.117E-03
2494,26.7,28.8,1.547E-03,0.078E-03,0.009E-03,0.032E-03,4.720E-03,0.239E-03,0.032E-03,0.113E-03
2494,28.8,31.1,1.244E-03,0.066E-03,0.007E-03,0.026E-03,4.633E-03,0.247E-03,0.032E-03,0.112E-03
2494,31.1,33.5,9.709E-04,0.569E-04,0.060E-04,0.201E-04,4.465E-03,0.262E-03,0.032E-03,0.108E-03
2494,33.5,36.1,7.197E-04,0.470E-04,0.046E-04,0.149E-04,4.017E-03,0.263E-03,0.029E-03,0.097E-03
2494,36.1,38.9,6.647E-04,0.435E-04,0.044E-04,0.138E-04,4.525E-03,0.297E-03,0.034E-03,0.110E-03
2494,38.9,41.9,4.793E-04,0.357E-04,0.033E-04,0.100E-04,3.981E-03,0.297E-03,0.031E-03,0.097E-03
2494,41.9,45.1,3.783E-04,0.307E-04,0.028E-04,0.079E-04,3.854E-03,0.314E-03,0.031E-03,0.095E-03
2494,45.1,48.5,2.823E-04,0.257E-04,0.021E-04,0.059E-04,3.459E-03,0.316E-03,0.029E-03,0.086E-03
2494,48.5,52.2,2.655E-04,0.239E-04,0.021E-04,0.056E-04,3.959E-03,0.358E-03,0.034E-03,0.099E-03
2494,52.2,56.1,2.056E-04,0.205E-04,0.016E-04,0.044E-04,3.819E-03,0.382E-03,0.033E-03,0.096E-03
2494,56.1,60.3,1.704E-04,0.180E-04,0.013E-04,0.036E-04,3.794E-03,0.402E-03,0.032E-03,0.096E-03
2495,1.92,2.15,3.077E-01,0.132E-01,0.032E-01,0.073E-01,3.744E-03,0.161E-03,0.045E-03,0.105E-03
2495,2.15,2.40,3.195E-01,0.119E-01,0.016E-01,0.067E-01,4.281E-03,0.160E-03,0.032E-03,0.105E-03
2495,2.40,2.67,3.144E-01,0.105E-01,0.011E-01,0.065E-01,4.744E-03,0.159E-03,0.030E-03,0.112E-03
2495,2.67,2.97,2.995E-01,0.092E-01,0.009E-01,0.061E-01,5.127E-03,0.158E-03,0.031E-03,0.119E-03
2495,2.97,3.29,2.788E-01,0.080E-01,0.008E-01,0.057E-01,5.497E-03,0.157E-03,0.032E-03,0.127E-03
2495,3.29,3.64,2.453E-01,0.067E-01,0.006E-01,0.050E-01,5.685E-03,0.156E-03,0.031E-03,0.131E-03
2495,3.64,4.02,2.131E-01,0.057E-01,0.004E-01,0.044E-01,5.837E-03,0.156E-03,0.031E-03,0.135E-03
2495,4.02,4.43,1.818E-01,0.047E-01,0.004E-01,0.037E-01,5.954E-03,0.154E-03,0.032E-03,0.138E-03
2495,4.43,4.88,1.555E-01,0.037E-01,0.004E-01,0.032E-01,6.117E-03,0.148E-03,0.033E-03,0.143E-03
2495,4.88,5.37,1.289E-01,0.031E-01,0.004E-01,0.027E-01,6.141E-03,0.146E-03,0.034E-03,0.145E-03
2495,5.37,5.90,1.083E-01,0.026E-01,0.004E-01,0.023E-01,6.286E-03,0.149E-03,0.036E-03,0.152E-03
2495,5.90,6.47,8.865E-02,0.210E-02,0.034E-02,0.197E-02,6.291E-03,0.149E-03,0.038E-03,0.156E-03
2495,6.47,7.09,7.303E-02,0.172E-02,0.029E-02,0.165E-02,6.368E-03,0.150E-03,0.039E-03,0.160E-03
2495,7.09,7.76,5.724E-02,0.138E-02,0.025E-02,0.130E-02,6.177E-03,0.149E-03,0.039E-03,0.157E-03
2495,7.76,8.48,4.654E-02,0.114E-02,0.023E-02,0.106E-02,6.206E-03,0.153E-03,0.042E-03,0.158E-03
2495,8.48,9.26,3.490E-02,0.092E-02,0.018E-02,0.080E-02,5.729E-03,0.152E-03,0.040E-03,0.146E-03
2495,9.26,10.1,2.905E-02,0.079E-02,0.015E-02,0.066E-02,5.894E-03,0.161E-03,0.041E-03,0.149E-03
2495,10.1,11.0,2.320E-02,0.067E-02,0.011E-02,0.052E-02,5.812E-03,0.168E-03,0.039E-03,0.146E-03
2495,11.0,12.0,1.900E-02,0.056E-02,0.010E-02,0.042E-02,5.902E-03,0.176E-03,0.042E-03,0.147E-03
2495,12.0,13.0,1.500E-02,0.049E-02,0.008E-02,0.033E-02,5.733E-03,0.188E-03,0.040E-03,0.141E-03
2495,13.0,14.1,1.292E-02,0.043E-02,0.007E-02,0.028E-02,6.048E-03,0.200E-03,0.042E-03,0.148E-03
2495,14.1,15.3,9.626E-03,0.343E-03,0.049E-03,0.205E-03,5.540E-03,0.198E-03,0.038E-03,0.134E-03
2495,15.3,16.6,7.510E-03,0.283E-03,0.039E-03,0.158E-03,5.351E-03,0.202E-03,0.037E-03,0.129E-03
2495,16.6,18.0,6.058E-03,0.236E-03,0.033E-03,0.126E-03,5.320E-03,0.208E-03,0.038E-03,0.128E-03
2495,18.0,19.5,5.180E-03,0.201E-03,0.028E-03,0.108E-03,5.628E-03,0.219E-03,0.040E-03,0.135E-03
2495,19.5,21.1,4.024E-03,0.163E-03,0.022E-03,0.083E-03,5.373E-03,0.219E-03,0.038E-03,0.129E-03
2495,21.1,22.8,2.996E-03,0.131E-03,0.017E-03,0.062E-03,4.901E-03,0.215E-03,0.035E-03,0.117E-03
2495,22.8,24.7,2.472E-03,0.108E-03,0.014E-03,0.051E-03,5.005E-03,0.219E-03,0.037E-03,0.120E-03
2495,24.7,26.7,2.008E-03,0.092E-03,0.012E-03,0.041E-03,4.994E-03,0.230E-03,0.037E-03,0.120E-03
2495,26.7,28.8,1.554E-03,0.078E-03,0.009E-03,0.032E-03,4.722E-03,0.237E-03,0.036E-03,0.114E-03
2495,28.8,31.1,1.193E-03,0.065E-03,0.007E-03,0.025E-03,4.428E-03,0.240E-03,0.034E-03,0.107E-03
2495,31.1,33.5,1.009E-03,0.058E-03,0.006E-03,0.021E-03,4.604E-03,0.265E-03,0.036E-03,0.111E-03
2495,33.5,36.1,7.399E-04,0.477E-04,0.048E-04,0.153E-04,4.113E-03,0.265E-03,0.033E-03,0.100E-03
2495,36.1,38.9,6.667E-04,0.436E-04,0.045E-04,0.138E-04,4.540E-03,0.297E-03,0.037E-03,0.110E-03
2495,38.9,41.9,5.177E-04,0.371E-04,0.036E-04,0.108E-04,4.273E-03,0.307E-03,0.036E-03,0.105E-03
2495,41.9,45.1,3.803E-04,0.308E-04,0.028E-04,0.080E-04,3.843E-03,0.312E-03,0.033E-03,0.095E-03
2495,45.1,48.5,3.462E-04,0.285E-04,0.026E-04,0.073E-04,4.287E-03,0.354E-03,0.038E-03,0.106E-03
2495,48.5,52.2,2.378E-04,0.226E-04,0.019E-04,0.050E-04,3.581E-03,0.341E-03,0.032E-03,0.089E-03
2495,52.2,56.1,2.014E-04,0.203E-04,0.016E-04,0.043E-04,3.709E-03,0.374E-03,0.034E-03,0.093E-03
2495,56.1,60.3,1.665E-04,0.178E-04,0.013E-04,0.035E-04,3.734E-03,0.400E-03,0.033E-03,0.094E-03
2496,1.92,2.15,3.158E-01,0.133E-01,0.031E-01,0.074E-01,3.799E-03,0.160E-03,0.041E-03,0.106E-03
2496,2.15,2.40,3.420E-01,0.123E-01,0.017E-01,0.072E-01,4.541E-03,0.163E-03,0.030E-03,0.111E-03
2496,2.40,2.67,2.911E-01,0.101E-01,0.011E-01,0.060E-01,4.348E-03,0.151E-03,0.025E-03,0.103E-03
2496,2.67,2.97,2.930E-01,0.091E-01,0.010E-01,0.060E-01,4.983E-03,0.156E-03,0.026E-03,0.116E-03
2496,2.97,3.29,2.737E-01,0.079E-01,0.009E-01,0.056E-01,5.359E-03,0.155E-03,0.028E-03,0.124E-03
2496,3.29,3.64,2.484E-01,0.068E-01,0.006E-01,0.051E-01,5.694E-03,0.155E-03,0.026E-03,0.131E-03
2496,3.64,4.02,2.187E-01,0.058E-01,0.005E-01,0.045E-01,5.950E-03,0.157E-03,0.026E-03,0.138E-03
2496,4.02,4.43,1.855E-01,0.047E-01,0.004E-01,0.038E-01,6.033E-03,0.155E-03,0.026E-03,0.140E-03
2496,4.43,4.88,1.536E-01,0.037E-01,0.004E-01,0.032E-01,6.015E-03,0.147E-03,0.027E-03,0.141E-03
2496,4.88,5.37,1.310E-01,0.031E-01,0.005E-01,0.028E-01,6.228E-03,0.147E-03,0.031E-03,0.148E-03
2496,5.37,5.90,1.058E-01,0.025E-01,0.004E-01,0.023E-01,6.137E-03,0.147E-03,0.031E-03,0.149E-03
2496,5.90,6.47,8.683E-02,0.208E-02,0.035E-02,0.193E-02,6.173E-03,0.148E-03,0.032E-03,0.153E-03
2496,6.47,7.09,6.884E-02,0.167E-02,0.032E-02,0.156E-02,6.005E-03,0.146E-03,0.034E-03,0.151E-03
2496,7.09,7.76,5.599E-02,0.136E-02,0.024E-02,0.128E-02,6.011E-03,0.147E-03,0.033E-03,0.152E-03
2496,7.76,8.48,4.691E-02,0.115E-02,0.020E-02,0.107E-02,6.237E-03,0.153E-03,0.034E-03,0.159E-03
2496,8.48,9.26,3.634E-02,0.094E-02,0.017E-02,0.083E-02,5.945E-03,0.154E-03,0.034E-03,0.151E-03
2496,9.26,10.1,3.099E-02,0.082E-02,0.015E-02,0.070E-02,6.240E-03,0.165E-03,0.037E-03,0.158E-03
2496,10.1,11.0,2.423E-02,0.069E-02,0.012E-02,0.054E-02,6.044E-03,0.172E-03,0.036E-03,0.152E-03
2496,11.0,12.0,1.979E-02,0.058E-02,0.010E-02,0.044E-02,6.109E-03,0.179E-03,0.038E-03,0.152E-03
2496,12.0,13.0,1.579E-02,0.051E-02,0.009E-02,0.034E-02,6.035E-03,0.194E-03,0.038E-03,0.149E-03
2496,13.0,14.1,1.289E-02,0.043E-02,0.007E-02,0.028E-02,6.026E-03,0.200E-03,0.038E-03,0.147E-03
2496,14.1,15.3,9.763E-03,0.346E-03,0.053E-03,0.208E-03,5.625E-03,0.200E-03,0.036E-03,0.136E-03
2496,15.3,16.6,7.792E-03,0.289E-03,0.045E-03,0.164E-03,5.535E-03,0.206E-03,0.037E-03,0.133E-03
2496,16.6,18.0,6.100E-03,0.238E-03,0.037E-03,0.127E-03,5.341E-03,0.209E-03,0.037E-03,0.128E-03
2496,18.0,19.5,5.165E-03,0.202E-03,0.030E-03,0.107E-03,5.558E-03,0.217E-03,0.037E-03,0.133E-03
2496,19.5,21.1,3.692E-03,0.157E-03,0.021E-03,0.076E-03,4.925E-03,0.210E-03,0.032E-03,0.118E-03
2496,21.1,22.8,3.285E-03,0.138E-03,0.019E-03,0.068E-03,5.351E-03,0.225E-03,0.035E-03,0.128E-03
2496,22.8,24.7,2.397E-03,0.107E-03,0.014E-03,0.049E-03,4.829E-03,0.216E-03,0.032E-03,0.116E-03
2496,24.7,26.7,1.918E-03,0.091E-03,0.012E-03,0.040E-03,4.779E-03,0.226E-03,0.033E-03,0.115E-03
2496,26.7,28.8,1.480E-03,0.076E-03,0.009E-03,0.031E-03,4.493E-03,0.232E-03,0.031E-03,0.108E-03
2496,28.8,31.1,1.341E-03,0.069E-03,0.008E-03,0.028E-03,4.976E-03,0.255E-03,0.035E-03,0.120E-03
2496,31.1,33.5,1.006E-03,0.058E-03,0.006E-03,0.021E-03,4.589E-03,0.265E-03,0.033E-03,0.111E-03
2496,33.5,36.1,7.731E-04,0.487E-04,0.050E-04,0.160E-04,4.282E-03,0.270E-03,0.031E-03,0.104E-03
2496,36.1,38.9,5.859E-04,0.409E-04,0.039E-04,0.122E-04,3.978E-03,0.278E-03,0.030E-03,0.097E-03
2496,38.9,41.9,5.205E-04,0.372E-04,0.036E-04,0.109E-04,4.313E-03,0.309E-03,0.033E-03,0.106E-03
2496,41.9,45.1,3.512E-04,0.296E-04,0.026E-04,0.074E-04,3.545E-03,0.299E-03,0.028E-03,0.087E-03
2496,45.1,48.5,3.326E-04,0.279E-04,0.025E-04,0.070E-04,4.094E-03,0.345E-03,0.034E-03,0.102E-03
2496,48.5,52.2,2.674E-04,0.240E-04,0.021E-04,0.057E-04,4.029E-03,0.363E-03,0.034E-03,0.101E-03
2496,52.2,56.1,1.915E-04,0.198E-04,0.015E-04,0.041E-04,3.532E-03,0.366E-03,0.030E-03,0.089E-03
2496,56.1,60.3,1.332E-04,0.159E-04,0.010E-04,0.028E-04,2.966E-03,0.355E-03,0.025E-03,0.075E-03
