date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,positron_flux m^-2sr^-1s^-1GV^-1,positron_flux_error_statistical m^-2sr^-1s^-1GV^-1,positron_flux_error_timedependent m^-2sr^-1s^-1GV^-1
4.02,5.9,0.13,0.009348,0.0013,0.001949588
5.9,7.09,0.058,0.006429,0.00058,0.0008699707
7.09,8.48,0.03436,0.004411,0.0003436,0.0005153616
8.48,11.0,0.01378,0.001977,0.0001378,0.0002067359
11.0,16.6,0.004768,0.0007292,4.768e-05,7.151946e-05
16.6,22.8,0.001504,0.0003327,1.504e-05,2.255772e-05
22.8,41.9,0.0006182,0.0001085,6.182e-06,9.272907e-06
1.0,1.33,3.841,0.409,0.05761,0.1113799
1.33,1.71,2.975,0.2478,0.03867,0.08032396
1.71,2.15,1.377,0.13,0.01515,0.03305412
2.15,2.97,0.7594,0.05417,0.007594,0.01518854
2.97,4.02,0.2956,0.02377,0.002956,0.004433324
4.02,5.9,0.1106,0.008776,0.001106,0.001658763
5.9,7.09,0.05051,0.006106,0.0005051,0.0007575754
7.09,8.48,0.03246,0.004278,0.0003246,0.0004868306
8.48,11.0,0.01296,0.001964,0.0001296,0.0001943479
11.0,16.6,0.003468,0.000626,3.468e-05,5.201852e-05
16.6,22.8,0.001708,0.0003421,1.708e-05,2.562282e-05
22.8,41.9,0.0003212,7.889e-05,3.212e-06,4.817702e-06
1.0,1.33,4.679,0.4835,0.07018,0.1356814
1.33,1.71,2.875,0.264,0.03738,0.07762675
1.71,2.15,1.317,0.1337,0.01449,0.03161611
2.15,2.97,0.6641,0.05721,0.006641,0.01328153
2.97,4.02,0.3348,0.02817,0.003348,0.00502159
4.02,5.9,0.1248,0.01021,0.001248,0.001871342
5.9,7.09,0.0602,0.007578,0.000602,0.0009029466
7.09,8.48,0.02856,0.00456,0.0002856,0.0004283326
8.48,11.0,0.01583,0.002431,0.0001583,0.0002373924
11.0,16.6,0.005623,0.0008884,5.623e-05,8.435002e-05
16.6,22.8,0.001476,0.0003431,1.476e-05,2.214458e-05
22.8,41.9,0.0003607,9.123e-05,3.607e-06,5.410235e-06
1.0,1.33,3.67,0.4225,0.05504,0.1064169
1.33,1.71,2.515,0.2527,0.0327,0.06791762
1.71,2.15,1.436,0.1403,0.0158,0.03446382
2.15,2.97,0.818,0.06229,0.00818,0.01636024
2.97,4.02,0.323,0.02749,0.00323,0.004844352
4.02,5.9,0.1217,0.01073,0.001217,0.001825354
5.9,7.09,0.05618,0.007942,0.0005618,0.0008427157
7.09,8.48,0.02818,0.004943,0.0002818,0.0004226494
8.48,11.0,0.02165,0.003115,0.0002165,0.0003246888
11.0,16.6,0.006124,0.001028,6.124e-05,9.185924e-05
16.6,22.8,0.001894,0.0004716,1.894e-05,2.840708e-05
22.8,41.9,0.0003113,9.752e-05,3.113e-06,4.669464e-06
1.0,1.33,3.571,0.4284,0.05356,0.1035452
1.33,1.71,2.473,0.2455,0.03215,0.06676386
1.71,2.15,1.466,0.1368,0.01612,0.03517496
2.15,2.97,0.898,0.06175,0.00898,0.01795914
2.97,4.02,0.3399,0.02612,0.003399,0.005099075
4.02,5.9,0.1426,0.009978,0.001426,0.002139237
5.9,7.09,0.03909,0.005458,0.0003909,0.0005863699
7.09,8.48,0.03172,0.004292,0.0003172,0.0004757801
8.48,11.0,0.01092,0.001817,0.0001092,0.0001638372
11.0,16.6,0.005855,0.0008104,5.855e-05,8.782803e-05
16.6,22.8,0.001351,0.0003139,1.351e-05,2.026548e-05
22.8,41.9,0.0006359,0.0001122,6.359e-06,9.537843e-06
1.0,1.33,4.501,0.4548,0.06751,0.1305187
1.33,1.71,2.634,0.233,0.03424,0.0711082
1.71,2.15,1.325,0.1289,0.01458,0.03180776
2.15,2.97,0.6218,0.04906,0.006218,0.01243547
2.97,4.02,0.3524,0.02582,0.003524,0.005285409
4.02,5.9,0.1116,0.008771,0.001116,0.001674603
5.9,7.09,0.0477,0.005988,0.000477,0.0007155045
7.09,8.48,0.02901,0.004057,0.0002901,0.0004351382
8.48,11.0,0.01442,0.00206,0.0001442,0.0002163542
11.0,16.6,0.004438,0.0007089,4.438e-05,6.656806e-05
16.6,22.8,0.001582,0.0003334,1.582e-05,2.372625e-05
22.8,41.9,0.0006948,0.0001148,6.948e-06,1.042173e-05
1.0,1.33,4.267,0.4447,0.06401,0.1237534
1.33,1.71,2.55,0.2415,0.03315,0.06885757
1.71,2.15,1.557,0.1376,0.01713,0.03737606
2.15,2.97,0.716,0.05405,0.00716,0.01431996
2.97,4.02,0.2941,0.02389,0.002941,0.004410805
4.02,5.9,0.1349,0.009552,0.001349,0.002024128
5.9,7.09,0.04921,0.006103,0.0004921,0.0007380798
7.09,8.48,0.03073,0.004224,0.0003073,0.0004610085
8.48,11.0,0.01687,0.002205,0.0001687,0.0002529979
11.0,16.6,0.005751,0.000811,5.751e-05,8.626937e-05
16.6,22.8,0.002224,0.0003992,2.224e-05,3.335622e-05
22.8,41.9,0.0004797,9.438e-05,4.797e-06,7.195665e-06
1.0,1.33,4.493,0.4215,0.0674,0.1303104
1.33,1.71,2.785,0.2487,0.0362,0.07518404
1.71,2.15,1.344,0.1244,0.01478,0.03224491
2.15,2.97,0.7733,0.05489,0.007733,0.01546539
2.97,4.02,0.3223,0.02463,0.003223,0.004834395
4.02,5.9,0.116,0.008899,0.00116,0.001740546
5.9,7.09,0.05261,0.006246,0.0005261,0.0007891991
7.09,8.48,0.03173,0.004245,0.0003173,0.0004758947
8.48,11.0,0.0213,0.00251,0.000213,0.0003195733
11.0,16.6,0.004702,0.0007233,4.702e-05,7.052904e-05
16.6,22.8,0.002438,0.0004218,2.438e-05,3.657283e-05
22.8,41.9,0.0003684,8.334e-05,3.684e-06,5.526634e-06
1.0,1.33,3.426,0.3977,0.05139,0.09935465
1.33,1.71,2.413,0.2429,0.03137,0.06514797
1.71,2.15,1.493,0.137,0.01642,0.03582438
2.15,2.97,0.7879,0.05791,0.007879,0.01575896
2.97,4.02,0.3134,0.02492,0.003134,0.004701703
4.02,5.9,0.1304,0.009362,0.001304,0.00195541
5.9,7.09,0.05007,0.006153,0.0005007,0.0007510241
7.09,8.48,0.02787,0.004049,0.0002787,0.0004179819
8.48,11.0,0.01316,0.002009,0.0001316,0.0001973716
11.0,16.6,0.004552,0.0007173,4.552e-05,6.828025e-05
16.6,22.8,0.001521,0.0003287,1.521e-05,2.281836e-05
22.8,41.9,0.0004247,9.032e-05,4.247e-06,6.369851e-06
1.0,1.33,4.264,0.4397,0.06396,0.1236602
1.33,1.71,3.441,0.2681,0.04474,0.09291973
1.71,2.15,1.414,0.1307,0.01555,0.0339331
2.15,2.97,0.8293,0.05675,0.008293,0.01658533
2.97,4.02,0.2805,0.02351,0.002805,0.004206893
4.02,5.9,0.1245,0.009215,0.001245,0.001867591
5.9,7.09,0.04833,0.006016,0.0004833,0.00072492
7.09,8.48,0.02745,0.003975,0.0002745,0.0004116968
8.48,11.0,0.01705,0.00222,0.0001705,0.0002557835
11.0,16.6,0.005331,0.0007678,5.331e-05,7.99691e-05
16.6,22.8,0.0012,0.0002882,1.2e-05,1.799337e-05
22.8,41.9,0.0003862,8.422e-05,3.862e-06,5.792474e-06
1.0,1.33,4.237,0.4399,0.06356,0.1228825
1.33,1.71,2.904,0.2515,0.03775,0.07841081
1.71,2.15,1.405,0.1275,0.01546,0.03372285
2.15,2.97,0.8132,0.05689,0.008132,0.01626356
2.97,4.02,0.3252,0.02499,0.003252,0.004878494
4.02,5.9,0.1289,0.00921,0.001289,0.001933956
5.9,7.09,0.0479,0.006008,0.000479,0.0007184628
7.09,8.48,0.03158,0.004251,0.0003158,0.0004737742
8.48,11.0,0.01334,0.002001,0.0001334,0.0002001607
11.0,16.6,0.004761,0.0007255,4.761e-05,7.142146e-05
16.6,22.8,0.001099,0.0002777,1.099e-05,1.648943e-05
22.8,41.9,0.0005289,9.806e-05,5.289e-06,7.93315e-06
1.0,1.33,4.909,0.4575,0.07364,0.1423647
1.33,1.71,2.939,0.2605,0.03821,0.07935728
1.71,2.15,1.592,0.136,0.01752,0.03821946
2.15,2.97,0.863,0.05801,0.00863,0.01726095
2.97,4.02,0.3848,0.02721,0.003848,0.005771292
4.02,5.9,0.124,0.009166,0.00124,0.001859692
5.9,7.09,0.05417,0.006364,0.0005417,0.0008126197
7.09,8.48,0.0233,0.003668,0.000233,0.0003494851
8.48,11.0,0.01482,0.002127,0.0001482,0.0002223678
11.0,16.6,0.005312,0.0007757,5.312e-05,7.968445e-05
16.6,22.8,0.001313,0.0003005,1.313e-05,1.969007e-05
22.8,41.9,0.0007306,0.0001173,7.306e-06,1.095883e-05
1.0,1.33,4.881,0.4676,0.07321,0.1415455
1.33,1.71,3.04,0.2609,0.03952,0.0820758
1.71,2.15,1.668,0.1405,0.01835,0.04003077
2.15,2.97,0.8172,0.05712,0.008172,0.01634476
2.97,4.02,0.3797,0.027,0.003797,0.005695755
4.02,5.9,0.1232,0.009054,0.001232,0.00184797
5.9,7.09,0.04623,0.005884,0.0004623,0.0006934021
7.09,8.48,0.02984,0.004131,0.0002984,0.0004476057
8.48,11.0,0.01619,0.002186,0.0001619,0.000242876
11.0,16.6,0.005597,0.0008009,5.597e-05,8.394861e-05
16.6,22.8,0.001521,0.0003249,1.521e-05,2.281507e-05
22.8,41.9,0.0006059,0.0001072,6.059e-06,9.088363e-06
1.0,1.33,3.955,0.4254,0.05932,0.1146835
1.33,1.71,2.743,0.2382,0.03566,0.07406691
1.71,2.15,1.178,0.1194,0.01295,0.02826166
2.15,2.97,0.7962,0.05593,0.007962,0.01592474
2.97,4.02,0.286,0.02313,0.00286,0.004289919
4.02,5.9,0.1287,0.009266,0.001287,0.001930028
5.9,7.09,0.05331,0.006244,0.0005331,0.000799705
7.09,8.48,0.03106,0.004178,0.0003106,0.0004659552
8.48,11.0,0.01545,0.002091,0.0001545,0.0002317081
11.0,16.6,0.005807,0.0007941,5.807e-05,8.710934e-05
16.6,22.8,0.001457,0.0003198,1.457e-05,2.186225e-05
22.8,41.9,0.0004509,9.458e-05,4.509e-06,6.763957e-06
1.0,1.33,3.699,0.3916,0.05548,0.1072567
1.33,1.71,2.379,0.2233,0.03093,0.06423851
1.71,2.15,1.898,0.1459,0.02088,0.04554653
2.15,2.97,0.8655,0.05805,0.008655,0.0173103
2.97,4.02,0.2783,0.02278,0.002783,0.004174373
4.02,5.9,0.1192,0.008906,0.001192,0.001788317
5.9,7.09,0.05482,0.00636,0.0005482,0.000822374
7.09,8.48,0.0319,0.004251,0.000319,0.0004784834
8.48,11.0,0.01718,0.002224,0.0001718,0.0002576464
11.0,16.6,0.00438,0.0007026,4.38e-05,6.570218e-05
16.6,22.8,0.001538,0.0003265,1.538e-05,2.307401e-05
22.8,41.9,0.0003799,8.45e-05,3.799e-06,5.69891e-06
1.0,1.33,5.032,0.443,0.07548,0.1459243
1.33,1.71,2.573,0.2374,0.03344,0.06945959
1.71,2.15,1.464,0.1276,0.0161,0.03513711
2.15,2.97,0.744,0.05386,0.00744,0.01488052
2.97,4.02,0.3339,0.0247,0.003339,0.005008894
4.02,5.9,0.1292,0.009251,0.001292,0.001938709
5.9,7.09,0.0567,0.00645,0.000567,0.0008505377
7.09,8.48,0.03198,0.004242,0.0003198,0.0004797215
8.48,11.0,0.0157,0.002135,0.000157,0.0002355052
11.0,16.6,0.006481,0.0008552,6.481e-05,9.721685e-05
16.6,22.8,0.001803,0.0003393,1.803e-05,2.70524e-05
22.8,41.9,0.0003464,8.032e-05,3.464e-06,5.196741e-06
1.0,1.33,4.194,0.4186,0.06292,0.121639
1.33,1.71,2.474,0.2286,0.03216,0.06679823
1.71,2.15,1.367,0.1256,0.01504,0.03280859
2.15,2.97,0.9219,0.05958,0.009219,0.01843879
2.97,4.02,0.3478,0.0258,0.003478,0.005217368
4.02,5.9,0.1226,0.009111,0.001226,0.001839193
5.9,7.09,0.04721,0.0059,0.0004721,0.0007081947
7.09,8.48,0.03811,0.004631,0.0003811,0.0005716455
8.48,11.0,0.01617,0.002188,0.0001617,0.0002425138
11.0,16.6,0.004172,0.0007008,4.172e-05,6.258251e-05
16.6,22.8,0.001903,0.000371,1.903e-05,2.854878e-05
22.8,41.9,0.0004762,9.464e-05,4.762e-06,7.14309e-06
1.0,1.33,4.376,0.4328,0.06565,0.1269144
1.33,1.71,2.614,0.2285,0.03398,0.07057683
1.71,2.15,1.512,0.1326,0.01663,0.03627779
2.15,2.97,0.7307,0.05303,0.007307,0.01461376
2.97,4.02,0.391,0.02641,0.00391,0.005865668
4.02,5.9,0.1359,0.009409,0.001359,0.002038034
5.9,7.09,0.04894,0.005922,0.0004894,0.0007340676
7.09,8.48,0.02802,0.003969,0.0002802,0.0004202963
8.48,11.0,0.01249,0.001919,0.0001249,0.0001872817
11.0,16.6,0.005793,0.0007844,5.793e-05,8.689507e-05
16.6,22.8,0.001484,0.0003197,1.484e-05,2.225358e-05
22.8,41.9,0.0004391,9.067e-05,4.391e-06,6.587227e-06
1.0,1.33,4.204,0.4176,0.06305,0.1219059
1.33,1.71,2.65,0.2347,0.03446,0.07156154
1.71,2.15,1.454,0.1262,0.016,0.03490557
2.15,2.97,0.6934,0.05199,0.006934,0.01386833
2.97,4.02,0.3526,0.02545,0.003526,0.005289715
4.02,5.9,0.1174,0.008768,0.001174,0.0017613
5.9,7.09,0.0561,0.006336,0.000561,0.0008415019
7.09,8.48,0.02758,0.003915,0.0002758,0.0004136507
8.48,11.0,0.01668,0.002196,0.0001668,0.0002501651
11.0,16.6,0.004445,0.0007102,4.445e-05,6.667363e-05
16.6,22.8,0.001766,0.0003529,1.766e-05,2.649576e-05
22.8,41.9,0.0004986,9.76e-05,4.986e-06,7.479581e-06
1.0,1.33,4.025,0.417,0.06038,0.1167366
1.33,1.71,2.555,0.234,0.03321,0.06897836
1.71,2.15,1.453,0.1257,0.01598,0.03486477
2.15,2.97,0.7955,0.0538,0.007955,0.01590926
2.97,4.02,0.3188,0.02394,0.003188,0.004782254
4.02,5.9,0.1381,0.009454,0.001381,0.002071435
5.9,7.09,0.05604,0.006337,0.0005604,0.0008405885
7.09,8.48,0.02991,0.004143,0.0002991,0.0004485827
8.48,11.0,0.01417,0.002047,0.0001417,0.0002125459
11.0,16.6,0.005889,0.0008023,5.889e-05,8.833987e-05
16.6,22.8,0.001709,0.0003461,1.709e-05,2.563829e-05
22.8,41.9,0.000534,0.0001001,5.34e-06,8.00958e-06
1.0,1.33,3.756,0.399,0.05633,0.1089141
1.33,1.71,2.718,0.2364,0.03534,0.07338966
1.71,2.15,1.543,0.1336,0.01698,0.03704126
2.15,2.97,0.7891,0.05627,0.007891,0.01578133
2.97,4.02,0.3444,0.02686,0.003444,0.005166517
4.02,5.9,0.1278,0.01065,0.001278,0.001917191
5.9,7.09,0.05448,0.007677,0.0005448,0.000817228
7.09,8.48,0.03699,0.005696,0.0003699,0.000554802
8.48,11.0,0.01453,0.002565,0.0001453,0.0002179539
11.0,16.6,0.005885,0.001026,5.885e-05,8.827663e-05
16.6,22.8,0.001484,0.0004207,1.484e-05,2.225959e-05
22.8,41.9,0.000495,0.0001248,4.95e-06,7.424679e-06
1.0,1.33,3.922,0.3745,0.05884,0.1137484
1.33,1.71,2.233,0.2023,0.02903,0.06029592
1.71,2.15,1.39,0.1193,0.01529,0.03335437
2.15,2.97,0.8165,0.05399,0.008165,0.01633058
2.97,4.02,0.3361,0.02463,0.003361,0.005041823
4.02,5.9,0.1277,0.009107,0.001277,0.001915886
5.9,7.09,0.05823,0.006501,0.0005823,0.0008734088
7.09,8.48,0.03288,0.00432,0.0003288,0.0004931667
8.48,11.0,0.01504,0.002099,0.0001504,0.0002255512
11.0,16.6,0.004673,0.0007326,4.673e-05,7.009256e-05
16.6,22.8,0.001976,0.0003691,1.976e-05,2.964313e-05
22.8,41.9,0.0005399,0.0001061,5.399e-06,8.09905e-06
1.0,1.33,3.964,0.4143,0.05946,0.114961
1.33,1.71,2.485,0.2301,0.03231,0.06709922
1.71,2.15,1.444,0.1297,0.01588,0.03465593
2.15,2.97,0.8147,0.05463,0.008147,0.01629484
2.97,4.02,0.3203,0.02415,0.003203,0.004805225
4.02,5.9,0.1108,0.008554,0.001108,0.001661512
5.9,7.09,0.04625,0.005793,0.0004625,0.0006937009
7.09,8.48,0.02483,0.003753,0.0002483,0.0003724331
8.48,11.0,0.01355,0.001983,0.0001355,0.0002032974
11.0,16.6,0.004152,0.0006899,4.152e-05,6.227277e-05
16.6,22.8,0.001488,0.0003189,1.488e-05,2.231507e-05
22.8,41.9,0.0004106,8.989e-05,4.106e-06,6.159655e-06
1.0,1.33,3.526,0.3824,0.0529,0.1022659
1.33,1.71,2.498,0.219,0.03248,0.06745494
1.71,2.15,1.506,0.1278,0.01656,0.03614074
2.15,2.97,0.7891,0.05378,0.007891,0.01578281
2.97,4.02,0.3564,0.02557,0.003564,0.005346083
4.02,5.9,0.1045,0.008329,0.001045,0.001567737
5.9,7.09,0.04636,0.005795,0.0004636,0.0006954248
7.09,8.48,0.02669,0.003879,0.0002669,0.0004003395
8.48,11.0,0.01388,0.002001,0.0001388,0.0002081905
11.0,16.6,0.006334,0.0008332,6.334e-05,9.501339e-05
16.6,22.8,0.001809,0.0003562,1.809e-05,2.713858e-05
22.8,41.9,0.0004617,9.348e-05,4.617e-06,6.926024e-06
1.0,1.33,4.901,0.4762,0.07352,0.142131
1.33,1.71,2.954,0.2578,0.03841,0.07977056
1.71,2.15,1.564,0.1336,0.0172,0.03753287
2.15,2.97,0.7717,0.05556,0.007717,0.0154336
2.97,4.02,0.3175,0.02459,0.003175,0.004762091
4.02,5.9,0.1115,0.008734,0.001115,0.001671794
5.9,7.09,0.04914,0.006035,0.0004914,0.0007371325
7.09,8.48,0.036,0.00454,0.00036,0.0005400371
8.48,11.0,0.01511,0.002091,0.0001511,0.000226649
11.0,16.6,0.005366,0.0007759,5.366e-05,8.049364e-05
16.6,22.8,0.001569,0.0003298,1.569e-05,2.353309e-05
22.8,41.9,0.000436,9.226e-05,4.36e-06,6.539972e-06
1.0,1.33,4.009,0.3992,0.06014,0.1162713
1.33,1.71,2.484,0.2301,0.0323,0.06707531
1.71,2.15,1.508,0.1292,0.01659,0.03619789
2.15,2.97,0.7868,0.05441,0.007868,0.01573556
2.97,4.02,0.3318,0.02463,0.003318,0.004977118
4.02,5.9,0.1293,0.00931,0.001293,0.001939662
5.9,7.09,0.04981,0.006117,0.0004981,0.0007471931
7.09,8.48,0.03206,0.004286,0.0003206,0.0004809143
8.48,11.0,0.01592,0.002163,0.0001592,0.0002388315
11.0,16.6,0.00422,0.0006855,4.22e-05,6.330674e-05
16.6,22.8,0.001381,0.000305,1.381e-05,2.071994e-05
22.8,41.9,0.0004629,9.299e-05,4.629e-06,6.94284e-06
1.0,1.33,3.771,0.4117,0.05656,0.1093466
1.33,1.71,2.654,0.2357,0.03451,0.07166868
1.71,2.15,1.538,0.1343,0.01691,0.03690349
2.15,2.97,0.7585,0.05331,0.007585,0.01517014
2.97,4.02,0.3577,0.0257,0.003577,0.005364865
4.02,5.9,0.1306,0.009307,0.001306,0.001959371
5.9,7.09,0.05142,0.006163,0.0005142,0.0007713627
7.09,8.48,0.02664,0.003914,0.0002664,0.0003996513
8.48,11.0,0.01294,0.00198,0.0001294,0.0001940601
11.0,16.6,0.0046,0.0007163,4.6e-05,6.899425e-05
16.6,22.8,0.001715,0.0003496,1.715e-05,2.571828e-05
22.8,41.9,0.0004242,0.0001002,4.242e-06,6.363337e-06
1.0,1.33,4.347,0.4187,0.0652,0.1260608
1.33,1.71,2.149,0.2058,0.02794,0.05802215
1.71,2.15,1.4,0.1256,0.0154,0.03360727
2.15,2.97,0.7827,0.05366,0.007827,0.0156534
2.97,4.02,0.3432,0.02552,0.003432,0.005148389
4.02,5.9,0.1191,0.009533,0.001191,0.001786227
5.9,7.09,0.05018,0.006722,0.0005018,0.0007526937
7.09,8.48,0.03104,0.004781,0.0003104,0.000465588
8.48,11.0,0.01241,0.002165,0.0001241,0.0001860922
11.0,16.6,0.004533,0.0008099,4.533e-05,6.79886e-05
16.6,22.8,0.001827,0.0004178,1.827e-05,2.740577e-05
22.8,41.9,0.0004397,0.0001038,4.397e-06,6.595728e-06
1.0,1.33,4.296,0.4407,0.06444,0.1245787
1.33,1.71,2.331,0.2268,0.03031,0.06294286
1.71,2.15,1.753,0.1395,0.01928,0.04206446
2.15,2.97,0.7504,0.05458,0.007504,0.0150087
2.97,4.02,0.319,0.02421,0.00319,0.004785667
4.02,5.9,0.1165,0.008778,0.001165,0.001748159
5.9,7.09,0.05033,0.006067,0.0005033,0.0007548753
7.09,8.48,0.03139,0.004238,0.0003139,0.0004707812
8.48,11.0,0.01624,0.002189,0.0001624,0.0002435284
11.0,16.6,0.003704,0.0006447,3.704e-05,5.556596e-05
16.6,22.8,0.001813,0.0003526,1.813e-05,2.719651e-05
22.8,41.9,0.0003634,8.373e-05,3.634e-06,5.451147e-06
1.0,1.33,3.591,0.3716,0.05386,0.1041254
1.33,1.71,2.083,0.2069,0.02708,0.05623384
1.71,2.15,1.458,0.125,0.01604,0.03500242
2.15,2.97,0.7277,0.05212,0.007277,0.01455332
2.97,4.02,0.3097,0.02384,0.003097,0.004645596
4.02,5.9,0.1164,0.00883,0.001164,0.001746737
5.9,7.09,0.052,0.006258,0.00052,0.0007800694
7.09,8.48,0.02668,0.003981,0.0002668,0.0004001861
8.48,11.0,0.01704,0.002249,0.0001704,0.0002555403
11.0,16.6,0.005653,0.0008107,5.653e-05,8.479691e-05
16.6,22.8,0.001767,0.0003634,1.767e-05,2.650841e-05
22.8,41.9,0.0004327,9.183e-05,4.327e-06,6.49109e-06
1.0,1.33,4.632,0.4687,0.06948,0.1343323
1.33,1.71,2.731,0.2371,0.03551,0.07374859
1.71,2.15,1.631,0.1391,0.01794,0.03914871
2.15,2.97,0.7323,0.05321,0.007323,0.0146467
2.97,4.02,0.3767,0.02664,0.003767,0.005650391
4.02,5.9,0.1477,0.009957,0.001477,0.00221503
5.9,7.09,0.06282,0.006761,0.0006282,0.0009423746
7.09,8.48,0.03447,0.004428,0.0003447,0.0005170668
8.48,11.0,0.01455,0.002046,0.0001455,0.0002182177
11.0,16.6,0.003489,0.0006361,3.489e-05,5.233274e-05
16.6,22.8,0.001711,0.0003412,1.711e-05,2.566847e-05
22.8,41.9,0.0003946,8.654e-05,3.946e-06,5.918922e-06
1.0,1.33,3.497,0.3904,0.05245,0.1014035
1.33,1.71,2.361,0.2196,0.0307,0.06375626
1.71,2.15,1.584,0.1344,0.01742,0.0380162
2.15,2.97,0.6938,0.0516,0.006938,0.01387622
2.97,4.02,0.3387,0.02507,0.003387,0.005079955
4.02,5.9,0.1303,0.009249,0.001303,0.001955229
5.9,7.09,0.04791,0.005921,0.0004791,0.0007186877
7.09,8.48,0.02421,0.003702,0.0002421,0.0003631736
8.48,11.0,0.01712,0.002221,0.0001712,0.0002567702
11.0,16.6,0.004417,0.0007011,4.417e-05,6.625459e-05
16.6,22.8,0.002383,0.0004055,2.383e-05,3.573835e-05
22.8,41.9,0.0005615,0.0001044,5.615e-06,8.422908e-06
1.0,1.33,5.156,0.5089,0.07733,0.1495142
1.33,1.71,2.903,0.2653,0.03774,0.07838728
1.71,2.15,1.781,0.1438,0.01959,0.0427491
2.15,2.97,0.8244,0.05711,0.008244,0.01648872
2.97,4.02,0.3556,0.02612,0.003556,0.005334316
4.02,5.9,0.1241,0.00918,0.001241,0.001861599
5.9,7.09,0.05772,0.006554,0.0005772,0.0008658142
7.09,8.48,0.02502,0.003886,0.0002502,0.0003753494
8.48,11.0,0.01657,0.002224,0.0001657,0.0002486192
11.0,16.6,0.005717,0.0007961,5.717e-05,8.575739e-05
16.6,22.8,0.001501,0.0003334,1.501e-05,2.25099e-05
22.8,41.9,0.0004204,9e-05,4.204e-06,6.306245e-06
1.0,1.33,4.22,0.4159,0.0633,0.1223809
1.33,1.71,2.575,0.2343,0.03347,0.06952125
1.71,2.15,1.55,0.1314,0.01705,0.03720224
2.15,2.97,0.8532,0.05664,0.008532,0.01706458
2.97,4.02,0.365,0.026,0.00365,0.005474667
4.02,5.9,0.1314,0.009364,0.001314,0.001970633
5.9,7.09,0.04505,0.005694,0.0004505,0.000675759
7.09,8.48,0.02796,0.004041,0.0002796,0.0004194646
8.48,11.0,0.01129,0.001837,0.0001129,0.0001693129
11.0,16.6,0.006378,0.0008479,6.378e-05,9.56641e-05
16.6,22.8,0.001887,0.0003583,1.887e-05,2.82996e-05
22.8,41.9,0.0005786,0.0001039,5.786e-06,8.678668e-06
1.0,1.33,5.354,0.5174,0.08031,0.1552603
1.33,1.71,2.743,0.2454,0.03566,0.07406814
1.71,2.15,1.817,0.1495,0.01999,0.04360605
2.15,2.97,0.927,0.06045,0.00927,0.01853963
2.97,4.02,0.364,0.02584,0.00364,0.005460344
4.02,5.9,0.1264,0.009246,0.001264,0.001896098
5.9,7.09,0.05144,0.006121,0.0005144,0.0007715641
7.09,8.48,0.02503,0.003796,0.0002503,0.0003754443
8.48,11.0,0.01462,0.00208,0.0001462,0.0002193253
11.0,16.6,0.003436,0.0006396,3.436e-05,5.153676e-05
16.6,22.8,0.001949,0.0003754,1.949e-05,2.922917e-05
22.8,41.9,0.0004371,9.173e-05,4.371e-06,6.555816e-06
1.0,1.33,4.565,0.4286,0.06847,0.132371
1.33,1.71,2.539,0.2211,0.03301,0.06855943
1.71,2.15,1.631,0.1329,0.01794,0.03914065
2.15,2.97,0.8055,0.05429,0.008055,0.01610928
2.97,4.02,0.31,0.02351,0.0031,0.004650128
4.02,5.9,0.1175,0.008601,0.001175,0.001762296
5.9,7.09,0.0439,0.005609,0.000439,0.0006585372
7.09,8.48,0.01994,0.003388,0.0001994,0.0002990555
8.48,11.0,0.0148,0.002046,0.000148,0.0002219552
11.0,16.6,0.004573,0.0007138,4.573e-05,6.859568e-05
16.6,22.8,0.0009221,0.0002648,9.221e-06,1.383147e-05
22.8,41.9,0.00053,0.0001006,5.3e-06,7.950699e-06
1.0,1.33,3.78,0.4028,0.0567,0.1096163
1.33,1.71,2.303,0.2358,0.02994,0.06218638
1.71,2.15,1.255,0.1368,0.01381,0.03013129
2.15,2.97,0.7222,0.06531,0.007222,0.01444311
2.97,4.02,0.3207,0.03444,0.003207,0.004810709
4.02,5.9,0.1219,0.0145,0.001219,0.00182813
5.9,7.09,0.04913,0.01054,0.0004913,0.0007369665
7.09,8.48,0.02874,0.007186,0.0002874,0.0004310975
8.48,11.0,0.005076,0.002241,5.076e-05,7.613904e-05
11.0,16.6,0.004397,0.001286,4.397e-05,6.595501e-05
16.6,22.8,0.00206,0.0007007,2.06e-05,3.090412e-05
22.8,41.9,0.0003114,0.0001418,3.114e-06,4.670622e-06
1.0,1.33,4.432,0.4206,0.06647,0.1285151
1.33,1.71,2.666,0.2244,0.03465,0.07197289
1.71,2.15,1.593,0.1328,0.01752,0.03823072
2.15,2.97,0.8164,0.05339,0.008164,0.01632734
2.97,4.02,0.2706,0.0222,0.002706,0.004058348
4.02,5.9,0.1142,0.008684,0.001142,0.001712453
5.9,7.09,0.05033,0.006035,0.0005033,0.0007548976
7.09,8.48,0.02736,0.003917,0.0002736,0.0004104471
8.48,11.0,0.01473,0.002062,0.0001473,0.0002209752
11.0,16.6,0.004709,0.0007141,4.709e-05,7.063831e-05
16.6,22.8,0.002084,0.000384,2.084e-05,3.126555e-05
22.8,41.9,0.0005524,0.0001011,5.524e-06,8.285903e-06
1.0,1.33,4.739,0.4211,0.07108,0.137419
1.33,1.71,2.506,0.2315,0.03258,0.0676676
1.71,2.15,1.488,0.1274,0.01637,0.03571271
2.15,2.97,0.6641,0.04956,0.006641,0.01328244
